KBA,WMI1,WMI2,Name,FullName,Location
7780,W09,B16,BRABUS,BRABUS GmbH,Bottrop
7781,,,MUELLER,MUELLER SCHWEISSAGGREGATE GMBH (ANHAENGER),ASBACH/WESTERWALD
7782,WFA,,FAV,FAV FAHRZEUGTEILE UND ANHAENGER MBH,KREUZTAL-FERNDORF
7783,,,PGH,PGH MASCHINEN-GERAETE-INSTANDSETZUNG (ANHAENGER),KROESLIN/DDR
7784,W09,B51,BRIRI,BRIRI GMBH RIEPENHAUSEN-MASCHINENBAU (ANHAENGER),BAWINKEL
7785,,,WUELLNER,GEBR.WUELLNER GMBH (ANHAENGER),BUENDE/WESTFALEN
7786,,,FURUKAWA,FURUKAWA GMBH (ARBEITSMASCHINEN),HEIDELBERG
7787,,,RICHTER,ROLLSTUHL RICHTER GMBH & CO KG,THURNAU
7788,W09,K23,KOENIG SPECIALS,KOENIG SPECIALS GMBH CAR TUNING,MUENCHEN
7789,W09,G20,GAMO,GAMO Fahrzeugwerke GmbH,Lödla OT Oberlödla
7790,W09,M38,MUELLER UMWELTTECHN.,MUELLER UMWELTTECHNIK GMBH & CO KG (ANHAENGER),SCHIEDER-SCHWALENBERG
7791,,,Werner,Gebr. Werner GmbH,Zweibrücken
7792,W09,H17,HEBMUELLER + HIRSCH,HEBMUELLER + HIRSCH FAHRZEUGBAU KG (ANHAENGER),WUPPERTAL
7793,,,GREGORIUS-GMWG,GMWG GREGORIUS MOTORCARAVAN-WOHNWAGENWERK(ANH.),GEILENKIRCHEN-IMMENDORF
7794,W09,L11,LIPPSTAEDTER ANH.,"LIPPSTAEDTER ANHAENGER,TH.BEUMER",LIPPSTADT-RIXBECK
7795,WHC,,HIRTH,HIRTH FAHRZEUGBAU GMBH (ANHAENGER),Deißlingen
7796,,,LOTEC,LOTEC GmbH Kurt Lotterschmid,Kolbermoor
7797,W09,B18,BEROE-LEISINGER,BEROE-LEISINGER FAHRZEUGTECHNIK U.HYDRAULIK GMBH,NEUENBURG
7798,W09,V07,VERONA AUTOMOBILE,VERONA AUTOMOBILE GMBH & CO KG,ASCHAFFENBURG
7799,W09,L14,LT LINNHOFF,LT LINNHOFF MASCHINENBAU GMBH (ANHAENGER),BUXTEHUDE
7800,W09,M93,MELKUS,Melkus Sportwagen KG,Dresden
7801,WSE,,STEMA,STEMA METALLEICHTBAU GMBH (ANHAENGER),GROSSENHAIN
7802,,,BOSCHERT,BOSCHERT AUTOMOBILE GMBH,EMMENDINGEN
7803,SNL,,IFA-AUTOMOBILW.,"IFA AUTOMOBILWERK LUDWIGSF.GMBH (NUTZFZ.,ARBM.,ANH.)",LUDWIGSFELDE
7804,W09,S14,SCHMID,S.SCHMID KAROSSERIEBAU GMBH & CO KG (ANHAENGER),MUENCHEN
7805,,,PEMA,PEMA KFZ.-HANDELS GMBH HERZBERG (ANHAENGER),HERZBERG
7806,WMU,,MULTICAR,MULTICAR Zweigwerk der HAKO-Werke GmbH (NUTZFAHRZEUGE),WALTERSHAUSEN/THUERINGEN
7807,W09,S33,SEICO,SEICO mobile Geschäfte GmbH,ROTENBURG
7808,,,FAHRZEUGBAU WITTENB.,FAHRZEUGBAU GMBH WITTENBERGE (ANHAENGER),WITTENBERGE
7809,WLB,,LANDTECHNIK SCHOENEB,"LANDTECHNIK-SCHLUETER GMBH (ZUGMASCHINEN,ARBEITSMA.)",SCHOENEBECK (ELBE)
7810,,,ENERGIEW.SCHW.PUMPE,ENERGIEWERKE SCHWARZE PUMPE AG (ANHAENGER),SCHWARZE-PUMPE
7811,,,TREBBINER FAHRZEUGW.,TREBBINER FAHRZEUGWERK GMBH I.G. (ANHAENGER),TREBBIN
7812,W09,H11,HENNIGSDORFER FZ-BAU,"HENNIGSDORFER FAHRZ.-,MASCH.-,U.STAHLBAU GMBH (ANH.)",HENNIGSDORF
7813,SN2,,KAROSSERIEW.DRESDEN,KAROSSERIEWERKE DRESDEN GMBH (ANHAENGER),RADEBERG
7814,W09,V09,VOLKNER,VOLKNER FAHRZEUGBAU GMBH (ANHAENGER),WUPPERTAL
7815,W09,K25,KH ANH-BAU,K.H.ANHAENGERBAU GMBH,WUPPERTAL
7816,SN1,,CAMPTOURIST,CAMPTOURIST FAHRZEUGBAU GMBH (ANHAENGER),OLBERNHAU
7816,SN7,,CAMPTOURIST,CAMPTOURIST FAHRZEUGBAU GMBH (ANHAENGER),OLBERNHAU
7817,,,FORTSCHR.ERNTEMASCH.,FORTSCHRITT ERNTEMASCHINEN GMBH (ARBEITSMASCHINEN),NEUSTADT/SACHSEN
7818,SNB,,BARKAS,BARKAS GMBH TRANSPORTWERK GESCHAEFTSBEREICH TE(NUTZ),FRANKENBERG
7819,,,STAHL-U.WALZW.BRAND.,STAHL-UND WALZWERK BRANDENBURG GMBH (ANHAENGER),BRANDENBURG
7820,,,SAECHS.MAEHDR-WERKE,MAEHDRESCHERWERKE AG (ARBEITSMASCHINEN),SINGWITZ
7821,,,RAU,MASCHINENFABRIK RAU GMBH (ANHAENGER),WEILHEIM/TECK
7822,W09,H37,HOLZBAU-BAUWAGEN-HBU,HOLZBAU-BAUWAGEN-UNIVERSAL GMBH (ANHAENGER),BOBZIN
7823,W09,F12,FAHRZEUGWERK WERDAU,FAHRZEUGWERK WERDAU GMBH (ANHAENGER),WERDAU
7824,WFW,,FAWI,FAWI FAHRZEUGWERK WILSDRUFF GMBH (ANHAENGER),WILSDRUFF
