KBA,WMI1,WMI2,Name,FullName,Location
4060,ZCG,,MV AGUSTA (I),MV AGUSTA MOTOR S.P.A. (MOTORCYCLES),VARESE/ITALIEN
4061,ZB3,,CARDI (I),CARDI SPA,VERONA/ITALIEN
4062,,,LOMBARDI (I),KAROSSARIA FRANCIS-LOMBARDI,VERCELLI/ITALIEN
4063,ZEH,,ELNAGH (I),ELNAGH SPA (CARAVAN),ZIBIDO S.GIACOMO (MILANO)/ITALIEN
4064,,,MASSEY-FERGUSON (I),MASSEY-FERGUSON SPA,FABBRICO/ITALIEN
4065,,,PASQUALI (I),MOTOCOLTIVATORI PASQUALI,ITALIEN
4066,,,MONTAGNOLI (I),A.MONTAGNOLI,VERONA/ITALIEN
4067,ZAS,,ALFAROMEO ALFASUD (I),ALFA ROMEO ALFASUD (PASSENGER CAR),NEAPEL/ITALIEN
4068,ZD3,,BETAMOTOR (I),BETAMOTOR S.P.A. (MOTORCYCLE),RIGNANO SULL'ARNO (FI)/ITALIEN
4069,,,DEMM DALDI & MATT(I),DEMM SPA F.LLI DALDI & MATTEUCCI,MAILAND/ITALIEN
4070,,,SPEEDY WORK.M-SWM(I),SPEEDY WORKING MOTORS,MAILAND/ITALIEN
4071,,,TESTI (I),TESTI,S.LAZZARO DI SAVENA (BOLOGNA)/ITALIEN
4072,,,PIAZZA (I),PIAZZA SPA OSTERIA GRANDE,BOLOGNA/ITALIEN
4073,,,LEYLAND-INNOCENTI(I),LEYLAND-INNOCENTI SPA,MAILAND/ITALIEN
4074,,,FIAT TRATTORI (I),FIAT TRATTORI SPA (TRACTOR),MODENA/ITALIEN
4075,,,CARBONI (I),RENZO CARBONI SRL,BORETTO/ITALIEN
4076,,,ASTOM (I),ASTOM DEI FRATELLI BARLOCCO,BIENATE/ITALIEN
4077,ZAY,,ZAGATO (I),ZAGATO CAR SRL,TERRAZZANO DI RHO (MILANO)/ITALIEN
4078,ZET,,RIZZATO (I),CESARE RIZZATO & C SPA,PADOVA/ITALIEN
4079,ZAH,,ROLFO (I),ROLFO SPA (TRAILER),BRA (CUNEO)/ITALIEN
4080,,,ITALVELO (I),ITALVELO-CICLI SNC,OZZANO EMILIA (BOLOGNA)/ITALIEN
4081,ZCF,,FIAT VEICOLI (I),FIAT VEICOLI INDUSTRIALI SPA (TRUCK),TURIN/ITALIEN
4082,,,APRILIA D.BEGGIO (I),APRILIA DI BEGGIO,NOALE (VENEZIA)/ITALIEN
4083,ZJN,,NUOVA-INNOCENTI (I),NUOVA INNOCENTI SPA (PASSENGER CAR),MAILAND/ITALIEN
4084,,,EDILGRU (I),EDILGRU SPA,SORESINA/ITALIEN
4085,,,ASPES SORRENTINO (I),ASPES SORRENTINO T & C SNC,GALLARATE/ITALIEN
4086,,,LAMBORGHINI TRATT(I),LAMBORGHINI TRATTORI SPA,PIEVE DI CENTO/ITALIEN
4087,ZJT,,ITALJET (I),ITALJET S.P.A.,Castel Guelfo DI Bologna (BO)/Italien
4088,ZCH,,DI BLASI (I),DI BLASI INDUSTRIALE S.R.L.(MOTORCYCLE),FRANCOFONTE (SR)/ITALIEN
4089,ZAX,,ZORZI (I),OFFICINE ZORZI SPA,TREVISO/ITALIEN
4090,ZCA,,COMETTO (I),COMETTO INDUSTRIALE SRL (TRAILER),BORGO S.DALMAZZO (CUNEO)/ITALIEN
4091,ZA9,A19,BIMOTA (I),BIMOTA SNC (RESERVED),RIMINI (FO)/ITALIEN
4091,ZES,,BIMOTA (I),BIMOTA SPA ROSCETTI CORPORATION (MOTORCYCLE),RIMINI/ITALIEN
4092,ZLR,,LANDER (I),LANDER SPA (MOTORCYCLE),VIGONZA/ITALIEN
4093,,,MOTOBECANE (I),MOTOBECANE ITALIA SPA,MAILAND/ITALIEN
4094,,,"CARRARO,F.LLI (I)",F.LLI CARRARO SNC,GRUMOLO DELLE ABBADESSE/ITALIEN
4095,ZGO,,MOTO LAVERDA (I),MOTO LAVERDA SRL (MOTORCYCLE),NOALE/ITALIEN
4095,ZLV,,MOTO LAVERDA (I),MOTO LAVERDA SPA (MOTORCYCLE),BREGANZE/ITALIEN
4096,,,AMF HARLEY-DAVID.(I),AMF HARLEY-DAVIDSON VARESE SPA,VARESE (SCHIRANNA)/ITALIEN
4097,,,MBA (I),MBA SPA (MOTORCYCLE),S.ANGELO IN VADO/ITALIEN
4098,,,FISSORE (I),"CARROZZERIA FISSORE SPA,DI EVALDO FISSORE",SAVIGLIANO/ITALIEN
4099,ZCG,,CAGIVA (I),CAGIVA MOTORCYCLES SPA,VARESE (SCHIRANNA)/ITALIEN
4100,,,MARANGON (I),EUGENIO MARANGON & FIGLIO SNC,SAN GIORGIO IN BOSCO-PADOVA/ITALIEN
4101,,,MOTO BM (I),MOTO BM SPA (MOTORCYCLE),RASTIGNANO/ITALIEN
4102,,,CIMATTI (I),CIMATTI ENRICO SPA,PIOPPE DI SALVARO/ITALIEN
4103,,,DISALCAR (I),DISALCAR,ORTONA/ITALIEN
4104,ZJM,,MALAGUTI (I),MALAGUTI SPA (MOTORCYCLE),S.LAZZARO DI SAVENA (BOLOGNA)/ITALIEN
