KBA,WMI1,WMI2,Name,FullName,Location
6415,,,VERMEULEN,BRUNO VERMEULEN,BISLICH
6416,W09,M27,WAGEN-MEYER,KAROSSERIEWERK HEINRICH MEYER GMBH (ANHAENGER),GOETTINGEN
6417,,,TIEDEMANN,H.TIEDEMANN,VOLKMARST
6418,,,"KOCH,E.",E.KOCH,JORK
6419,,,"IWT,LUEBECK",INDUSTRIEWERKE TRANSPORTSYSTEME GMBH,LUEBECK
6420,,,REUL,REUL FAHRZEUG-U.GERAETEBAU,BORKEN
6421,,,"MUELLER,JOH.",JOH.MUELLER,TARMSTEDT
6422,,,BOHLEN & PAAS,FAHRZEUGBAU BOHLEN & PAAS OHG,STAUFENBERG/LANDWEHRHAGEN
6423,,,MOEHLMANN,M.MOEHLMANN,STADE
6424,W09,T06,THALER,JACOB THALER (ANHAENGER),Bad Bramstedt
6425,W09,W43,WESTRICK,WESTRICK KAROSSERIE-U.FAHRZEUGBAU GMBH (ANHAENGER),VELEN-RAMSDORF
6426,W09,F17,"FRIELINGHAUS,BOCHOLT",FRIELINGHAUS KAROSSERIEBAU GMBH (ANHAENGER),BOCHOLT
6427,,,FIDA,FIDA GMBH,NORF
6428,,,WELLAND,WELLAND,BIELEFELD U.OLDENTRUP
6429,,,ANGERER,E.ANGERER,AUGSBURG
6430,W09,L24,LANGFELD,HERMANN LANGFELD FAHRZEUGBAU (ANHAENGER),BOCHOLT
6431,,,ANGELE,H.ANGELE,REINSTETTEN
6432,W09,S32,"SCHROEDER,RUDOLF","FAHRZEUGBAU R.SCHROEDER,INH.JUERGEN SCHROEDER (ANH.)",HARTENHOLM
6433,W09,K35,KOEPPEL,KOEPPEL ANHAENGERBAU,ACHERN-OBERACHERN
6434,W09,D13,DRIESSEN,HANS-BERND DRIESSEN PKW-ANHAENGER,KLEVE
6435,,,WIKING,WIKING SCHLAUCHBOOTWERFT HANEL GMBH,HOFGEISMAR
6436,,,BAUER TAMROCK,BAUER TAMROCK-MASCHINENFABRIK GMBH,GERETSRIED
6437,W09,K65,KNAUSS,KNAUSS RAUMSYSTEME GMBH (ANHAENGER),BAECHINGEN
6438,,,OESTERLE,OESTERLE GMBH,ETTLINGEN
6439,,,LOHRENGEL,ALBERT LOHRENGEL,WULFTEN
6440,WMY,,MAYR,GERHARD MAYR KG,SPRENDLINGEN UEB.BAD KREUZNACH
6441,W09,S30,SCHOON,FAHRZEUGBAU SCHOON (ANHAENGER),STRACKHOLT
6442,W09,Z04,ZIKUN,ZIKUN-FAHRZEUGBAU GMBH (ANHAENGER),RIEGEL A.KAISERSTUHL
6443,WK5,,KROEGER,PETER KROEGER GMBH,VISBEK-RECHTERFELD
6443,W09,K40,KROEGER,PETER KROEGER GMBH,VISBEK-RECHTERFELD
6444,,,BRECHTEL,WOLFGANG BRECHTEL,ANNWEILER
6445,,,BRINKER,BRINKER,GELDERN
6446,W09,H39,HOLST,FERDINAND HOLST FAHRZEUG-U.KAROSSERIEBAU (ANHAENGER),ROTENBURG/UNTERSTEDT
6447,W09,K69,KOLMEDER,KOLMEDER FAHRZEUGBAU (ANHAENGER),WOLNZACH
6448,,,SCHERER,LUDWIG SCHERER,MOSBACH
6449,W09,F37,FUHRMANN,FUHRMANN FAHRZEUGBAU GMBH (ANHAENGER),ERHARTING-VORBERG
6450,W09,H45,"HOFMANN,EGENBUETTEL",WALTER HOFMANN GMBH (ANHAENGER),RELLINGEN B.HAMBURG
6451,,,"MAIER,GERHARD",GERHARD MAIER,KIRCHHEIM/TECK
6452,W09,R24,ROEGER,FRITZ ROEGER FAHRZEUGBAU (ANHAENGER),WOLPERTSHAUSEN
6453,W09,E07,EWERS,EWERS KAROSSERIE-UND FAHRZEUGBAU GMBH & CO,MESCHEDE/WESTFALEN
6454,W09,C09,CARNEHL,HEINRICH CARNEHL FAHRZEUGBAU (ANHAENGER),PATTENSEN/HARZ
6455,,,"WAGNER,EGON",EGON WAGNER,WALZBACHTAL
6456,,,STANDEX,STANDEX GMBH,ALZENAU
6457,W09,K60,KRIETER,KRIETER FAHRZEUGBAU (ANHAENGER),HUSUM-SCHESSINGHAUSEN
6458,,,"BEILHARZ,FRITZ",FRITZ BEILHARZ,VOEHRINGEN
6459,,,"CLEMENS,BITBURG",CLEMENS,BITBURG
