KBA,WMI1,WMI2,Name,FullName,Location
6189,W09,L30,LEIBING,"FAHRZEUGBAU RUDOL LEIBING, INH.HEINR.BOTHE(ANHAENGER)",ESCHERSHAUSEN
6190,,,LEWITZ,H.LEWITZ,BRIETLINGEN
6191,W09,L32,LISCHKA & MUELLER,LISCHKA & MUELLER FAHRZEUGBAU GMBH (ANHAENGER),OBERSULM-ESCHENAU
6192,W09,M25,MARQUARDT,MARQUARDT ANHAENGER U.GERAETEBAU GMBH,KIRCHWALSEDE KRS.ROTENBURG (WUEMME)
6193,,,MEBUS,HANS MEBUS,SOLINGEN
6194,W09,M48,MEERMEIER,"HEINZ MEERMEIER KAROSSERIE-U.FAHRZEUGBAU(NUTZFZ,ANH)",VERL-KAUNITZ
6195,,,MEGRO,MEGRO GUENTER K.MEHLHORN ANHAENGERBAU,EGENBUETTEL/HOLSTEIN
6196,,,MEIBORG,R.MEIBORG,EMDEN
6197,W09,M59,MEINDL,MEINDL FAHRZEUGBAU GMBH (ANHAENGER),HAMELN
6198,,,MEIXNER,EMIL MEIXNER,LANGENELZ
6199,W09,M53,MENKE,MENKE FAHRZEUG-U.KAROSSERIEBAU GMBH (ANHAENGER),WERLTE/WIESTE
6200,,,"MERSCH, ALFONS",ALFONS MERSCH,EMSDETTEN
6201,,,"MEYER, BUENDE",MEYER GMBH,BUENDE/WESTFALEN
6202,W09,M71,MEYERS,MEYERS GMBH ANHAENGERBAU,STRAELEN
6203,,,MIGOE-CH.MITTELG.,KAROSSERIEWERK MIGOE-CH.MITTELGOECKER-KG,KOELN-EHRENFELD
6204,,,"MIKAFA, PESCHKE KG","MIKAFA,FAHRZEUGBAU PESCHKE KG",MINDEN/WESTFALEN
6205,,,MUELLER.DUESSELDORF,KARL MUELLER (ANHAENGER),DUESSELDORF
6206,W09,M19,Münz,Münz Fahrzeugbau GmbH & Co.KG,Pliezhausen
6207,,,MUTSCHLER,ALFRED MUTSCHLER,BOEFFINGEN
6208,W09,009,OTT,EUGEN UND OTTO OTT GBR FAHRZEUGBAU (ANHAENGER),KIRCHHEIM UNTER TECK
6209,,,PALENBERG,MARTIN PALENBERG,SETTERICH
6210,W09,P53,Partenheimer,Partenheimer GmbH & Co. KG,Roxheim
6211,,,PEITZ,FRANZ PEITZ,BREMKE/SAUERLAND
6212,W09,P27,PENGEL,KARL PENGEL FAHRZEUGBAU (ANHAENGER),DANNENBERG-NEBENSTEDT
6213,,,PETERS,PETERS,EMMENDINGEN
6214,W09,P18,PIELHAU,ERWIN PIELHAU GMBH & CO KG FAHRZEUGBAU (ANHAENGER),LUEDENSCHEID
6215,,,PLETSCH,GUSTAV PLETSCH FAHRZEUGBAU,WESEL
6216,,,RAUSCH,M.RAUSCH,MARBURG
6217,,,REIFERT,FRANZ REIFERT,WEWER
6218,,,REINHARDT,HEINRICH REINHARDT,HASSEL
6219,,,RIECKENBERG,WILHELM RIECKENBERG,HANNOVER
6220,,,RIEKERT,KARL RIEKERT,TUEBINGEN
6221,,,RIESER,KLAUS RIESER,KOBERN
6222,W09,R18,ROBERT,FAHRZEUGBAU ROBERT (ANHAENGER),BOCHOLT
6223,,,SANDER,FRIEDR.SANDER,WAFFENSEN
6224,W09,S44,SANDHEINRICH,SANDHEINRICH GMBH FAHRZEUGBAU (ANHAENGER),WESTERLOH
6225,,,SEIBOLD,EUGEN SEIBOLD,GERSTETTEN
6226,WSP,,SPIER,SPIER GMBH & CO FAHRZEUGWERK KG (ANHAENGER),STEINHEIM
6227,,,SCHADE & SOHN,SCHADE & SOHN,HERSFELD
6228,W09,S34,SCHAUB,SCHAUB Nutzfahrzeuge Silvia Biegert e.K.,Berghaupten
6229,,,SCHEIFELE,ROBERT SCHEIFELE,WANGEN/ALLGAEU
6230,,,"SCHEIDT, LUDWIG",LUDWIG SCHEIDT,KAISERSLAUTERN
6231,W09,S35,SCHIER,SCHIER GMBH & CO KG (ANHAENGER),HOEVELHOF
6232,,,SCHLOERB,OTTO SCHLOERB,SCHOTTEN
6233,,,SCHLUMBOHM,W.SCHLUMBOHM,SOLTAU
6234,W09,S28,"SCHMIDT, HEINRICH",HEINR.SCHMIDT KG FAHRZEUGBAU (ANHAENGER),PADERBORN
