KBA,WMI1,WMI2,Name,FullName,Location
8701,W09,R38,REWACO,REWACO SPEZIALFAHRZEUGE GMBH (PERSONENWAGEN),LINDLAR
8702,WKF,,KUBOTA,KUBOTA BAUMASCHINEN GMBH (ARBEITSMASCHINEN),ZWEIBRUECKEN
8703,W09,P33,PFAENDER,JOACHIM PFAENDER KFZ-TECHNIK (ANHAENGER),HAMBURG
8704,W09,W66,WEGMANN-SYSTEMTECHN.,WEGMANN & CO GMBH SYSTEMTECHNIK,KASSEL
8705,W09,017,"OEHLER,HERBERT",HERBERT OEHLER (ANHAENGER),OFFENBURG
8706,WSK,,SCHMITZ GOTHA,SCHMITZ GOTHA FAHRZEUGWERK GMBH (ANHAENGER),GOTHA
8706,W09,G22,SCHMITZ GOTHA,SCHMITZ GOTHA FAHRZEUGWERK GMBH (ANHAENGER),GOTHA
8707,W09,SB7,SCHULTZ,AUTOHAUS MAX SCHULTZ GMBH U.CO.KG (ANHAENGER),SONNEFELD
8708,WMV,,MV LUEBTHEEN,MV LUEBTHEEN FAHRZEUGENTW.U.VERTRIEB GMBH(ANHAENGER),LUEBTHEEN
8709,W09,SB8,SCHEPP,WOLFGANG SCHEPP CAMPING-CENTER (ANHAENGER),KREUZTAL-KROMBACH
8710,W09,A10,D & W,"D & W STAHL-UND ANLAGENBAU GMBH (NUTZFAHRZ.,ANH.)",PARCHIM
8711,WDL,,"DUIS,LUEBECK",FOLLRICH W. DUIS GMBH (ANHAENGER),LUEBECK
8712,W09,J27,JAECKLE,GEBR. JAECKLE GMBH (ANHAENGER),HILZINGEN-SCHLATT A.R.
8713,W09,SBO,SUEDBECK,LUDWIG SUEDBECK NUTZFAHRZEUGE GMBH (ANHAENGER),VECHTA
8714,WBC,,BOOM,BOOM-TRIKES Fahrzeugbau AG,Sontheim
8715,WMT,,MFT,MFT TRANSPORT SYSTEME GMBH (ANHAENGER),ILSHOFEN
8716,W09,SEO,SEBA-BORCO-HOEHNS,SEBA-Borco-Höhns GmbH & Co. KG (ANHAENGER),Rotenburg/Wümme
8717,W09,R39,RANSIEK,John Ransiek,Rödinghausen
8718,W09,M77,MICHAELSEN,HARTWIG MICHAELSEN RECYCLINGMASCHINEN (ANHAENGER),BERLIN
8719,WLE,,LBT,LBT ELEKTROZWEIRADFAHRZEUGE GMBH,THUM
8720,W09,M78,MAASS,KLAUS MAASS (ANHAENGER),ADELHEIDSDORF
8721,W09,G50,GASSER,MARTIN GASSER (ANHAENGER),TENINGEN
8722,WFC,,FENDT CARAVAN,FENDT CARAVAN GMBH (ANHAENGER),MERTINGEN
8723,W09,SC1,SCHIMSKE,ANHAENGERBAU SCHIMSKE-ABS,AULENDORF
8724,W09,H97,"HAUSER,JEAN-CLAUDE",HAUSER GMBH (PERSONENKRAFTWAGEN),EICHENAU
8725,W09,N16,NOE,OTMAR NOE GMBH (ZUGMASCHINEN),MUDAU
8726,W09,K99,K.B.M.-TRIKE'S,"KBM,KUPFERSCHLAEGER,BASSECK,MUELLER GDBR (PKW)",NEUNKIRCHEN
8727,W09,C20,CHROMY,"CHROMY,MARIOLA PKW-ANHAENGER",WERL
8728,W09,F50,FRICOM,FRICOM ANHAENGER-UND LADENBAU GMBH,BERLIN
8729,W09,H98,HILTL,HANS HILTL NUTZFAHRZEUGE INH.H.-D.HOLFELDER (ANH.),NUERNBERG
8730,W09,A46,AAB,AAB AUTO-ANHAENGER-BARTHOLOMAE GMBH,BARTHOLOMAE
8731,W09,H99,HBM-NOBAS,HBM-NOBAS BAUMASCHINEN GMBH (ARBEITSMASCHINEN),NORDHAUSEN
8732,W09,A47,ASE,ASE AUTO-SERVICE GMBH (ANHAENGER),ALFELD
8733,W09,MA7,MEELS,Meels GmbH & Co. Fahrzeugbau u. Computertechnik Vertriebs KG,FELLHEIM
8734,,,CASE HARVESTING,CASE HARVESTING SYSTEMS GMBH (ANHAENGER),NEUSTADT
8735,W09,F51,FRM,FRM FAHRZEUGBAU- U.REPARATUR GMBH (ANHAENGER),MARL
8736,WAV,,AVG,AVG VERTRIEBSGESELLSCHAFT MBH (ANHAENGER),WUPPERTAL
8737,WEA,,MS-PARTS,MS-PARTS GMBH FAHRZEUGTEILE U.FAHRZEUGBAU(ANHAENGER),NERSINGEN
8738,W09,W68,"WILLE,HERO A.",HERO A. WILLE KAROSSERIE U.FAHRZEUGBAU GMBH (ANH.),LANGNIENDORF
8739,W09,B82,BODDEN,BODDEN FAHRZEUGBAU GMBH (ANHAENGER),KLEVE
8740,W09,SC2,STAHA,STARKA UND HARTMANN GDBR (ANHAENGER),MUDERSBACH
8741,W09,K00,KIRCHHOFF,HERBERT KIRCHHOFF GMBH-FAHRZEUGBAU (ANHAENGER),HOEVELHOF
8742,WHT,,HRD,HRD-Trailer-Engineering GmbH,Emlichheim
8742,W09,N10,HRD,HRD-Trailer-Engineering GmbH,Emlichheim
8743,WTF,,TRASCO FAHRZEUGE,TRASCO FAHRZEUGE BREMEN GMBH (PERSONENKRAFTWAGEN),BREMEN
8744,,,VOLVO COMPACT,VOLVO COMPACT EQUIPMENT GMBH (ARBEITSMASCHINEN),KONZ
8745,W09,M43,GOSSELKE,OLAF GOSSELKE ANHAENGERVERTRIEB,ERWITTE
