KBA,WMI1,WMI2,Name,FullName,Location
1566,6FP,,FORD (AUS),Ford Motor Company of Australia Limited,Richmond/Australien
1567,W09,W19,WECRA,WECRA GmbH Fertigungstechnik,Preußisch Oldendorf
1568,LVX,,JIANGLING (RC),"Jiangling Motor Holding Co., Ltd.","Nanchang City, Jiangxi Province, China"
1569,WEV,,Electric Mobility,Electric Mobility Automotive GmbH,München
1570,NP9,006,ISISAN (TR),ISISAN ISI SANAYI VE TICARET A.S.,38070 Kayseri /Turkei
1571,NP9,002,OK KARDESLER (TR),OK KARDESLER TREYLER SANAYI TIC. A.S.,Astim Organize San B Igesi/Aydin/Türkei
1572,W09,KC5,Kremer,E & M Kremer GmbH,Köln
1573,L3J,,SKY TEAM (RC),SKY TEAM CORPORATION LTD.,"North Point, Hongkong/China"
1574,W09,HC2,Heinrich,Wohnmobilbau Heinrich GmbH,Zellingen
1575,W09,E04,EDER,Eder GmbH,Tuntenhausen
1576,YSE,,Kärcher Belos (S),Kärcher Belos AB,Tranas/Schweden
1577,W09,F68,FINBAU,finbau modul-systeme GmbH,Finnentrop
1578,LTM,,Sundiro Honda (RC),"Sundiro Honda Motorcycle Co., Ltd.","Huazin Town, QingPu, Shanghai/China"
1579,WH1,,Hartje,Hermann Hartje KG,Hoya/Weser
1580,W09,P50,Pavic,Pero Pavic,Lemgo
1581,WSM,,Schmitz Cargobull,Schmitz Cargobull AG,Altenberge
1582,,,Bobcat (F),Bobcat France SA,Pontchateau/Frankreich
1583,W09,A08,Mecalac Baumaschinen,Mecalac Baumaschinen GmbH,Büdelsdorf
1584,WHX,,HOREX (D),HOREX GmbH,Augsburg
1585,TCL,,LYRIC (CH),LYRIC Global AG,Zug/Schweiz
1586,W09,L57,Leichtmobile,Leichtmobile Ltd. & Co. KG,Kenzingen
1587,TDD,,Dolphin (CH),Dolphin E-Bikes GmbH,Basel/Schweiz
1588,YH4,,Fisker (USA),Fisker Automotive Inc.,"Anaheim, CA 92807, USA"
1589,W09,Z18,Zitzmann,Zitzmann Fahrzeugbau GmbH,Nürnberg
1590,SAD,,Jaguar Land Rover (UK),Jaguar Land Rover Limited,"Whitley, Coventry/Vereinigtes Königreich"
1590,SAJ,,Jaguar Land Rover (UK),Jaguar Land Rover Limited,"Whitley, Coventry/Vereinigtes Königreich"
1590,SAL,,Jaguar Land Rover (UK),Jaguar Land Rover Limited,"Whitley, Coventry/Vereinigtes Königreich"
1591,5TS,,Tomberlin (USA),"Tomberlin Automotive Group, Inc.","Augusta, Georgia/USA"
1592,,,Terex Deutschland,Terex Deutschland GmbH,Crailsheim
1593,TW1,,TOYOTA CAETANO (P),"TOYOTA CAETANO PORTUGAL, S.A.",Vila Nova de Gaia/Portugal
1594,W09,P51,Prosper e-Mobility,Prosper e-Mobility GmbH & Co. KG,Münster
1595,ZLY,,QUADRO TECNOLOGIE (I),QUADRO TECNOLOGIE Srl,Cerro Maggiore (MI)/Italien
1596,,,Advanced Vehicle (UK),Advanced Vehicle Concepts Limited,Luton/Vereinigtes Königreich
1597,W09,M30,FMS,FMS Fahrzeugbau GmbH,Hagenow
1598,NP9,111,Öztreyler (TR),Öztreyler Demir Celik Makine Otomotiv,"Gebze, Kocaeli/Türkei"
1599,V39,TB1,BELINA (HR),AUTOMONT BELINA,Krapinske Toplice/Kroatien
1600,UN7,,McHale (IRL),McHale Engineering Ltd.,"Ballinrobe, Co. Mayo/Irland"
1601,WSK,,Schmitz Cargobull Gotha,Schmitz Cargobull Gotha GmbH,Gotha
1602,LC6,,Jiangmen Da Chang (RC),"Jiangmen Da Chang Jiang Group Co., Ltd.","Jiangmen City, Guangdong Province/China"
1603,VBH,,HUMER (A),"HUMER - Anhänger, Tieflader, Verkaufsfahrzeuge - GmbH",Gunskirchen/Österreich
1604,W09,E47,Eurotank Service,Eurotank Service GmbH,Goch
1605,,,TONG YANG MOOLSAN (ROK),TONG YANG MOOLSAN Co. Ltd.,"7,Eonju-ro, Gangnam-gu, Seoul/Korea"
1606,Y6E,,LAZ (UA),Lvivski Avtobusni Zavody Ltd.,Lviv/Ukraine
1607,WFN,,Tadano Faun,Tadano Faun GmbH,Lauf a. d. Pegnitz
1608,WFF,,Fellechner,Fellechner Fahrzeugbau GmbH,Zwickau
1609,WS2,,Sunetta,Sunetta UG (haftungsbeschränkt),Herrenberg
