KBA,WMI1,WMI2,Name,FullName,Location
6505,,,"KRAMER,OTTO",OTTO KRAMER,BERLIN
6506,,,MASCH.F.BERMATINGEN,MASCHINENFABRIK BERMATINGEN,BERMATINGEN
6507,,,WAGGON UNION,WAGGON UNION GMBH,NETPHEN-DREIS-TIEFENBACH
6508,,,LIEBER,HERMANN LIEBER FAHRZEUGBAU,HANNOVER-LIMMER
6509,W09,D09,DUFNER,JOSEF DUFNER FAHRZEUGBAU (ANHAENGER),ELZACH-PRECHTAL
6510,,,KOHL,KOHL,LEMGO
6511,,,STAUDENMAIER,STAUDENMAIER,SALACH/WUERTTEMBERG
6512,,,CARAVANBAU-HENNERICI,CARAVANBAU GUENTER HENNERICI,POLCH
6513,W09,F09,FAHRZEUGWERK ORTHAUS,FAHRZEUGWERK ORTHAUS GMBH & CO KG (ANHAENGER),AHAUS-WUELLEN
6514,,,"HELLMANN,JOACHIM",JOACHIM HELLMANN LANDMASCHINEN,XANTEN-WARDT
6515,,,STEINBRUEGGE,H.F.STEINBRUEGGE,BAD ROTHENFELDE
6516,,,KRUPP KRANBAU WHV,"FRIED.KRUPP GMBH,KRUPP INDUSTRIE-U.STAHLBAU",WILHELMSHAVEN
6517,,,"BAUER,REINHOLD",REINHOLD BAUER,STUTTGART-ZUFFENHAUSEN
6518,,,GUTHMANN,HERBERT GUTHMANN GMBH,SCHWAIG B.NUERNBERG
6519,W09,V11,"VOSS,HANS-WILHELM","VOSS KAROSSERIEBAU,BREMSENDIENST GMBH (ANHAENGER)",HASELDORF
6520,W09,C06,CORDES FAHRZEUGBAU,CORDES FAHRZEUGBAU GMBH (ANHAENGER),ROSENGARTEN-SOTTORF
6521,,,"GOETZ,FRITZ",FRITZ GOETZ ANHAENGERBAU,KOHLBERG 7/OBERPFALZ
6522,,,AUTOHAUS SUEDHANN.,AUTOHAUS SUEDHANNOVER GMBH,GOETTINGEN
6523,W09,S25,SPERMANN,SPERMANN KAROSSERIE-U.FAHRZEUGBAU (ANHAENGER),WERNE
6524,,,MEISTER-ANHAENGER,MEISTER-ANHAENGER,BERLIN
6525,WMB,,MAUS,MAUS GMBH (ANHAENGER),PHILIPPSBURG
6526,W09,L11,LIPPST.ANH.BEUMER,LIPPSTAEDTER ANHAENGER-VERTRIEB TH.BEUMER,LIPPSTADT-RIXBECK
6527,W09,C11,CONRAD-FAHRZEUGBAU,CONRAD-FAHRZEUGBAU GMBH (ANHAENGER),LILIENTHAL
6528,,,"MUELLER,WERNER",WERNER MUELLER FAHRZEUGBAU,WESEL
6529,,,LUDEWIG,GEBR.LUDEWIG GMBH,ESSEN
6530,W09,W70,WUELLHORST,WUELLHORST GMBH & CO.KG (ANHAENGER),SELM
6531,,,TAMROCK,TAMROCK-MASCHINENBAU GMBH,GERETSRIED
6532,,,LEURS,PAUL LEURS,ISSUM
6533,,,"STEVENS,GERHARD",GERHARD STEVENS KAROSSERIE-U.FAHRZEUGBAU,WANLO
6534,W09,K14,KLAAS,SCHRAEGAUFZUEGE KLAAS GMBH & CO KG (ANHAENGER),ASCHEBERG/WESTFALEN
6535,,,"STOCK,MANCHING",STOCK,MANCHING
6536,W09,B19,BREINING,BREINING Maschinen-und Fahrzeugbau GmbH,Remshalden-Grunbach
6537,,,THURMANN,SIEGFRIED THURMANN,WINSEN
6538,,,KYNAST,OTTO KYNAST GMBH & CO KG,QUAKENBRUECK
6539,WBJ,,BITTER,BITTER GMBH & CO KG (PERSONENWAGEN),SCHWELM
6539,W09,B09,BITTER,BITTER GMBH & CO KG (PERSONENWAGEN),SCHWELM
6540,W09,M40,"MERSCH,FRANZ",FRANZ MERSCH GMBH & CO KG FAHRZEUGBAU (ANHAENGER),EMSDETTEN
6541,,,"BERGER,FELLBACH",SILO + FOERDERTECHNIK BERGER GMBH & CO,FELLBACH
6542,WAL,,ALF ADORNO+LEISENTR.,ALF ADORNO + LEISENTRITT FAHRZEUGBAU GMBH(ANHAENGER),WERNE
6543,W09,R22,"RIES,KURT",KURT RIES GMBH SCHILDERFABRIK (ANHAENGER),BRUCHSAL
6544,,,KUEHN.R.,R.KUEHN KG,HAMBURG
6545,WCJ,,CI CARAVANS WILK,CARAVANS INTERNATIONAL WILK BAD KREUZNACH GMBH,BAD KREUZNACH
6546,,,GERAETEBAU SAAL-GBS,GERAETEBAU SAAL GMBH & CO KG,SAAL/DONAU
6547,,,BEHRENS & RICHTER,BEHRENS & RICHTER FAHRZEUGBAU,HAMELN/WESER
6548,,,"SCHROEDER,GEBR.",GEBR.SCHROEDER KAROSSERIEBAU,ESCHWEILER
6549,,,SFG,SFG SERVICE-U.FAHRZEUGBAU KVG,WUPPERTAL
