KBA,WMI1,WMI2,Name,FullName,Location
9724,,,GAZELLE (NL),GAZELLE RIJWIELFABRIK (MOTORCYCLE),DIEREN/NIEDERLANDE
9725,,,PLUVIER (NL),NV MOTORENFABRIEK PLUVIER (MOTORCYCLE),ROTTERDAM/NIEDERLANDE
9726,,,G.J.L.S.RHEDEN (NL),G.J.L.S. RHEDEN (MOTORCYCLE),DIEREN/NIEDERLANDE
9727,,,ROBERINE (NL),BV MASCHINEFABRIK ROBERINE (SPECIAL PURPOSE VEHIC.),ENSCHEDE/NIEDERLANDE
9728,,,FALTMEISTER (NL),FALTMEISTER,APELDOORN/NIEDERLANDE
9729,,,SIROCCO (NL),SIROCCO NV (CARAVAN),ZUTHPEN/NIEDERLANDE
9730,XLW,,TERBERG (NL),TERBERG BENSCHOP BV,ZG BENSCHOP/NIEDERLANDE
9730,XL9,015,TERBERG (NL),TERBERG BENSCHOP BV,ZG BENSCHOP/NIEDERLANDE
9731,,,LORAIN (NL),LORAIN NV,APELDOORN/NIEDERLANDE
9732,,,GINKEL (NL),GEBR.VAN GINKEL,NOTTEBOOR/NIEDERLANDE
9733,XL9,D07,BROSHUIS (NL),BROSHUIS (TRAILER),KAMPEN/NIEDERLANDE
9733,XL9,007,BROSHUIS (NL),BROSHUIS (TRAILER),KAMPEN/NIEDERLANDE
9733,XNJ,,BROSHUIS (NL),BROSHUIS (TRAILER),KAMPEN/NIEDERLANDE
9734,,,SOLINGEN (NL),VAN SOLINGEN,ZWANENBURG/NIEDERLANDE
9735,,,TOMOS (NL),TOMOS NEDERLAND TRADING COMPANY BV (MOTORCYCLE),AD EPE/NIEDERLANDE
9736,XLD,,PACTON (NL),PACTON BV,GV OMMEN/NIEDERLANDE
9736,XNT,,PACTON (NL),Pacton Trailers BV,GV OMMEN/NIEDERLANDE
9737,,,SPARTA (NL),SPARTA RIJWIELEN-EN MOTORENFABRIEK BV (MOTORCYCLE),APELDOORN/NIEDERLANDE
9738,,,WERKLUST (NL),MASCHINENFABRIK WERKLUST NV,APELDOORN/NIEDERLANDE
9739,,,SPYKSTAAL (NL),SPYKSTAAL NV,SPIJKENNISSE/NIEDERLANDE
9740,XL9,001,SCHROER&VRI-ESVE(NL),SCHROER & VRIEND BV ESVE (COMMERCIAL TRAILER),PG LICHTENVOORDE/NIEDERLANDE
