KBA,WMI1,WMI2,Name,FullName,Location
1150,2G4,,GMC TRUCK/COACH(USA),GENERAL MOTORS CORPORATION,DETROIT (MICHIGAN)/USA
1150,2G5,,GMC TRUCK/COACH(USA),GENERAL MOTORS CORPORATION,DETROIT (MICHIGAN)/USA
1150,2G6,,GMC TRUCK/COACH(USA),GENERAL MOTORS CORPORATION,DETROIT (MICHIGAN)/USA
1150,2G7,,GMC TRUCK/COACH(USA),GENERAL MOTORS CORPORATION,DETROIT (MICHIGAN)/USA
1150,2G8,,GMC TRUCK/COACH(USA),GENERAL MOTORS CORPORATION,DETROIT (MICHIGAN)/USA
1150,4GD,,GMC TRUCK/COACH(USA),GENERAL MOTORS CORPORATION,DETROIT (MICHIGAN)/USA
1150,4GL,,GMC TRUCK/COACH(USA),GENERAL MOTORS CORPORATION,DETROIT (MICHIGAN)/USA
1150,4GT,,GMC TRUCK/COACH(USA),GENERAL MOTORS CORPORATION,DETROIT (MICHIGAN)/USA
1150,4G2,,GMC TRUCK/COACH(USA),GENERAL MOTORS CORPORATION,DETROIT (MICHIGAN)/USA
1150,4G3,,GMC TRUCK/COACH(USA),GENERAL MOTORS CORPORATION,DETROIT (MICHIGAN)/USA
1150,4G5,,GMC TRUCK/COACH(USA),GENERAL MOTORS CORPORATION,DETROIT (MICHIGAN)/USA
1150,4KB,,GMC TRUCK/COACH(USA),GENERAL MOTORS CORPORATION,DETROIT (MICHIGAN)/USA
1150,4KD,,GMC TRUCK/COACH(USA),GENERAL MOTORS CORPORATION,DETROIT (MICHIGAN)/USA
1150,4KL,,GMC TRUCK/COACH(USA),GENERAL MOTORS CORPORATION,DETROIT (MICHIGAN)/USA
1150,,,GMC TRUCK/COACH(USA),GENERAL MOTORS CORPORATION/TRUCK AND COACH DIVISION,WARREN (MICHIGAN)/USA
1151,1TA,,THEURER (USA),THEURER INC (TRAILER),NEWARK (NEW JERSEY)/USA
1151,,,THEURER (USA),THEURER (TRAILER),GREENVILLE (MISSISSIPPI)/USA
1151,,,THEURER (USA),THEURER GREENVILLE CORP,NEWARK (NEW JERSEY)/USA
1152,,,TRI EX TOWER (USA),TRI-EX TOWER CORP,VISALIA (CALIFORNIA)/USA
1153,1HF,,HONDA (USA),AMERICAN HONDA MOTOR COMP INC (MOTORCYCLE),GARDENA (CALIFORNIA)/USA
1153,1HG,,HONDA (USA),"HONDA OF AMERICA MFG,INC (PASSENGER CAR,VAN)",MARYSVILLE (OHIO)/USA
1153,19U,,HONDA (USA),AMERICAN HONDA MOTOR COMP INC (ACURA/PASSENGER CAR),GARDENA (CALIFORNIA)/USA
1153,19V,,HONDA (USA),AMERICAN HONDA MOTOR COMP INC (ACURA/PASSENGER CAR),GARDENA (CALIFORNIA)/USA
1153,19X,,HONDA (USA),AMERICAN HONDA MOTOR COMP INC (ACURA/PASSENGER CAR),GARDENA (CALIFORNIA)/USA
1153,478,,HONDA (USA),"HONDA OF AMERICA MFG,INC (PASSENGER CAR,VAN)",MARYSVILLE (OHIO)/USA
1153,5FN,,HONDA (USA),Honda Manufacturing Of Alabama,Lincoln (Alabama)
1153,5FN,,HONDA (USA),AMERICAN HONDA MOTOR COMP INC (ACURA/PASSENGER CAR),Lincoln (Alabama)
1153,5FR,,HONDA (USA),Honda Manufacturing Of Alabama,Lincoln (Alabama)
1153,5J6,,HONDA (USA),HONDA OF AMERICA MANUFACTURING INC,MARYSVILLE (OHIO)/USA
1153,5J8,,HONDA (USA),HONDA OF AMERICA MANUFACTURING INC,MARYSVILLE (OHIO)/USA
1154,160,,FMC (USA),FMC CORP SWEEPER DIVISION (STREET SWEEPERS),POMONA (CALIFORNIA)/USA
1154,,,FMC (USA),FMC CORPORATION,SAN JOSE (CALIFORNIA)/USA
1155,,,GEHL (USA),GEHL (TRAILER),WEST BEND (WISCONSIN)/USA
1156,4N5,,JI CASE (USA),JI CASE (SPECIAL PURPOSE VEHICLE),"WAUSAU ODER FARGO (WISCONSIN,ND)/USA"
1157,1HA,,NAVISTAR (USA),NAVISTAR INTERNATIONAL CORP (RESERVE),HINSDALE (ILLINOIS)/USA
1157,1HC,,NAVISTAR (USA),NAVISTAR INTERNATIONAL CORP (RESERVE),HINSDALE (ILLINOIS)/USA
1157,1HE,,NAVISTAR (USA),NAVISTAR INTERNATIONAL CORP (RESERVE),HINSDALE (ILLINOIS)/USA
1157,1HP,,NAVISTAR (USA),NAVISTAR INTERNATIONAL CORP (RESERVE),HINSDALE (ILLINOIS)/USA
1157,1HR,,NAVISTAR (USA),NAVISTAR INTERNATIONAL CORP (SCOUT/MP-PASSENGER-VEH.),HINSDALE (ILLINOIS)/USA
1157,1HS,,NAVISTAR (USA),"NAVISTAR INTERNATIONAL CORP (TRUCK,TRACTOR)",HINSDALE (ILLINOIS)/USA
1157,1HT,,NAVISTAR (USA),"NAVISTAR INTERNATIONAL CORP (TRUCK,STRAIGHT TRUCK)",HINSDALE (ILLINOIS)/USA
1157,1HV,,NAVISTAR (USA),NAVISTAR INTERNATIONAL CORP (BUS),HINSDALE (ILLINOIS)/USA
1157,,,NAVISTAR (USA),NAVISTAR INTERNATIONAL CORPORATION,CHICAGO/USA
1158,1AC,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1AD,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1AE,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1AH,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1AM,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1AT,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1A2,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1A3,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1A4,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1A5,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1A6,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1A7,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1A8,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1B2,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1B3,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1B4,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1B5,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1B6,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1B7,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1B8,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1C2,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1C3,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1C4,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1C5,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1C6,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
1158,1C7,,JEEP EAGLE (USA),CHRYSLER CORP (PASSENGER CAR),DETROIT (MICHIGAN)/USA
