KBA,WMI1,WMI2,Name,FullName,Location
6596,W09,S50,SAUTER,WERNER SAUTER SCHMIEDE+FAHRZEUGBAU (ANHAENGER),KONSTANZ
6597,W09,T17,TAMHART,Tamhart Fahrzeugbau GmbH,Rotenburg/Wümme
6598,,,FLOHR-CADOLTO,FLOHR & SOEHNE CADOLTO-FAHRZEUGE,CADOLZBURG B.NUERNBERG
6599,,,HOESS UND MEELS,HOESS UND MEELS GMBH & CO FAHRZEUGBAU KG,FELLHEIM
6600,,,MULAG-FAHRZEUGWERK,MULAG-FAHRZEUGWERK HEINZ WOESSNER KG,BAD PETERSTAL-GRIESBACH
6601,,,KNIESE,HEINRICH KNIESE ANHAENGER,CUXHAVEN
6602,W09,W14,WEKA,WEKA FAHRZEUGFABRIK (ANHAENGER),RHEDA-WIEDENBRUECK
6603,,,"BAUER,BENNO",BENNO BAUER FAHRZEUGBAU,KLEINLANGHEIM/UNTERFRANKEN
6604,W09,K43,KOESTNER,GEORG KOESTNER NUTZFAHRZEUGE GMBH (ANHAENGER),NEUSTADT/AISCH
6605,,,"WAGNER,HANNS",HANNS WAGNER MASCHINENFABRIK,DIETRAMSZELL/OBERBAYERN
6606,,,KORTHAUS,FRIEDRICH KORTHAUS ANHAENGER,HAMBURG-HARBURG
6607,,,"KRAMER,WILHELM",WILHELM KRAMER ANHAENGER,AVENWEDDE-WEST B.GUETERSLOH
6608,,,KRONAUER,A.KRONAUER ANHAENGER,UEBERLINGEN/BODENSEE
6609,W09,H20,HOBEIN,WILHELM HOBEIN LANDTECHNIK (ANHAENGER),COPPENBRUEGGE
6610,,,LENGERICH,BERNH.VAN LENGERICH PFLUG-U.LANDMASCHINENFABRIK,EMSBUEREN/HANNOVER
6611,,,KRUSE,THEODOR KRUSE ANHAENGER,HAMBURG
6612,W09,A19,ALFA,ALFA FAHRZEUGBAU GMBH (ANHAENGER),WAREN (MUERITZ)
6613,,,KNOSPE,KNOSPE WOHNWAGENBAU -H.AUSTERMANN-,SASSENBERG/WESTFALEN
6614,,,BEHRMANN,FAHRZEUGBAU BEHRMANN,DARMSTADT
6615,W09,K39,KUMLIN,KARL KUMLIN GMBH & CO KG FAHRZEUGFABRIK (ANHAENGER),WALDKIRCH-KOLLNAU
6616,,,LAMPE,FAHRZEUGBAU LAMPE,BERLIN
6617,,,"DREYER,HEINRICH",HEINRICH DREYER ANHAENGERBAU,HANNOVER
6618,W09,L23,LANG,FAHRZEUGBAU LANG (ANHAENGER),HAAG-WINDEN I.OB
6619,W09,G07,GASSMANN,ANHAENGER-GASSMANN,BOVENDEN B.GOETTINGEN
6620,W09,M23,MEINERS,FAHRZEUGBAU U.REIFEN HOLGER MEINERS GMBH (ANHAENGER),SOEGEL
6621,W09,L31,LIENEMANN,LIENEMANN FAHRZEUGBAU GMBH (ANHAENGER),OSNABRUECK
6622,,,GEORG & CO,GEORG & CO ANHAENGER,WALDBROEL/OBERBERGISCHER KREIS
6623,WAE,,Amazonen-Werke H. Dreyer,Amazonen-Werke H. Dreyer SE & Co.KG,Hasbergen
6624,W09,L18,LOTZ,LOTZ KAROSSERIE-U.FAHRZEUGTECHNIK GMBH (ANHAENGER),BAD EMS
6625,,,MENZEL,GEBR.MENZEL ANHAENGER,HEIDE/HOLSTEIN
6626,,,GERSTENBERG,HEINRICH GERSTENBERG,ESSEN-STEELE
6627,,,NEUMEIER,ALBERT NEUMEIER ANHAENGER,DILSBERG UEB.NECKARGEMUEND
6628,,,NIEPER,H. & F.NIEPER ACHSENFABRIK,SOLINGEN
6629,W09,N07,NOTHNAGEL,FAHRZEUGBAU NOTHNAGEL GMBH (ANHAENGER),GRIESHEIM B.DARMSTADT
6630,,,OCKENFELS,WILHELM OCKENFELS ANHAENGER,KOELN-ZOLLSTOCK
6631,WG0,,GOLDHOFER,GOLDHOFER AG,MEMMINGEN
6632,,,STILLE,F.STILLE MASCHINEN-U.FAHRZEUGFABRIK,MUENSTER/WESTFALEN
6633,W09,O15,OSTERATH,OSTERATH GMBH FAHRZEUGBAU (ANHAENGER),WILLICH
6634,,,OSTERBERG,FAHRZEUGBAU OSTERBERG,SCHWERTE/RUHR
6635,,,OSTERMANN,HERMANN OSTERMANN ANHAENGER,HALSTENBECK/HOLSTEIN
6636,,,PAETOW,HEINRICH PAETOW ANHAENGER,GARDING/SCHLESWIG
6637,,,GREIS,ANHAENGER-U.FAHRZEUGBAU ADOLF GREIS,KOELN-HOLWEIDE
6638,W09,F18,FRICKE,Jan Fricke,Farven
6639,W09,H09,HENSLER,HENSLER-FAHRZEUGBAU GMBH (ANHAENGER),SIGMARSZELL-SCHLACHTERS
6640,,,POETTERS,WILHELM POETTERS ANHAENGER,ESSEN-KATERNBERG
