KBA,WMI1,WMI2,Name,FullName,Location
0553,TNU,,TATRA (CZ),TATRA TRUCKS a.s.,Koprivnice/Tschechische Republik
0554,W09,G22,GOTHAER FZ-WERK,GOTHAER FAHRZEUGWERK GMBH (ANHAENGER),GOTHA
0555,,,ACHILLES-WERKE,ACHILLES-WERKE-WEST GMBH,WILHELMSHAVEN-LANGEWERTH
0556,,,MOEDINGER,CHEMOWERK ERHARD MOEDINGER,WEINSTADT-STRUEMPFELBACH
0557,W09,M37,"MUELLER, NORTHEIM",FAHRZEUGBAU MUELLER GMBH (ANHAENGER),NORTHEIM
0558,,,GIESSTECHNIK NORD,GIESSTECHNIK NORD GMBH GIESSEREI U.MASCHINENFABR.KG,BAD OLDESLOE
0559,,,"FAHR-GUELDNER, ASCHA.","ARBEITSGEMEINSCH.FAHR-GUELDNER, GUELDNER MOTORENWERK",ASCHAFFENBURG
0560,,,"FAHR-GUELDNER, GOTTM.",ARBEITSGEM.FAHR-GUELDNER MASCHINENFABRIK FAHR AG,GOTTMADINGEN KRS.KONSTANZ
0561,,,FAHR,MASCHINENFABRIK FAHR AG,GOTTMADINGEN KRS.KONSTANZ
0561,,,FAHR,MASCHINENFABRIK FAHR AG,LAUINGEN/DONAU
0562,W09,B35,"BACHERT, OSTERBURKEN",AUTO-BACHERT GMBH (ANHAENGER),OSTERBURKEN
0563,,,EATON,EATON GMBH,VELBERT
0564,,,DEMAG-BAUMASCHINEN,DEMAG-BAUMASCHINEN GMBH,DUESSELDORF-BENRATH
0565,,,BROICH,FRANZ VON BROICH,KEMPEN/NIEDERRHEIN
0566,,,MOOSBURNER,HEINRICH MOOSBURNER,ROSENHEIM/OBERBAYERN
0567,,,KULMUS,ANTON KULMUS SCHLEPPERBAU,EISENHARZ/ALLGAEU
0568,,,HOLSCHBACH,ALBERT HOLSCHBACH,MORSBACH-HAMMER/SIEG
0569,,,ROEHR,MASCHINENFABRIK ERICH ROEHR GMBH,LANDSHUT
0570,,,HEIDEMANN-WERKE-HWE,"HEIDEMANN-WERKE,KARL HEIDEMANN",EINBECK/HANNOVER
0571,W09,L28,LAU,FAHRZEUGBAU HELMUT LAU (ANHAENGER),PILSTING-PEIGEN
0572,,,CLERCK,ERICH CLERCK FAHRZEUGBAU,WUPPERTAL-CRONENBERG
0573,,,"UNION STAR,H.MOSER",UNION STAR FAHRRADFABRIK HANS MOSER,GUTACH/SCHWARZWALD
0574,W09,W26,"WAGNER,DEININGEN",WAGNER FAHRZEUGBAU GMBH (ANHAENGER),DEININGEN
0575,WBS,,BMW MOTORSPORT,BMW MOTORSPORT GMBH (PERSONENWAGEN),MUENCHEN
0576,W09,T24,TATGENHORST,WILHELM TATGENHORST GMBH (ANHAENGER),WAGENFELD
0577,W09,W28,"WALTER,W.",WILHELM WALTER OHG FAHRZEUGBAU (ANHAENGER),TOENNING
0578,,,BAUTZ,JOSEF BAUTZ GMBH,SAULGAU/WTTBG.U.GROSSAUHEIM/MAIN
0579,,,KLEINSCHNITTGER-W.,KLEINSCHNITTGER-WERKE GMBH,ARNSBERG/WESTFALEN
0580,W09,S71,SAEBU-MORSBACH,SAEBU-MORSBACH GMBH (ANHAENGER),MORSBACH/SIEG
0581,W09,J11,JESSEN,JONAS JESSEN GMBH & CO KG KAROSSERIE-U.FAHRZEUGB.ANH,HAMBURG
0582,WAW,,AGRIA-WERKE,AGRIA-WERKE GMBH (TRAKTOREN/ARBEITSMASCHINEN),MOECKMUEHL/WUERTTEMBERG
0583,WP0,,PORSCHE,DR.ING.H.C.F.PORSCHE AG (PERSONENWAGEN),STUTTGART
0583,WP1,,PORSCHE,DR. ING. H.C. F. PORSCHE AG (PERSONENWAGEN),STUTTGART
0584,W09,W29,WIESE,WIESE NUTZFAHRZEUGE GMBH & CO KG (ANHAENGER),PETERSHAGEN
0585,W09,L29,LE CAR,LE CAR KAROSSERIE-U.FAHRZEUGB.INH.INES LEHMANN ANH.,LANGENHAGEN
0586,,,URSUS,URSUS TRAKTORENWERKE ERKELENZ & CO KG,WIESBADEN
0587,W09,A23,AVS,AVS NIEDERTREBRA GMBH (ANHAENGER),NIEDERTREBRA
0588,WAU,,AUDI,AUDI AG (PERSONENWAGEN),INGOLSTADT
0588,WA1,,AUDI,AUDI AG (PERSONENWAGEN),INGOLSTADT
0589,,,BETZ,LUDWIG BETZ,KOELN-DUENNWALD
0590,,,AUTO UNION,AUTO UNION GMBH,INGOLSTADT/DONAU
0591,WAU,,AUDI NSU AUTO UNION,AUDI NSU AUTO UNION AG (PERSONENWAGEN),NECKARSULM
0592,,,ECONOM-WERK,"ECONOM-WERK, HELLMUTH BUTENUTH",BERLIN-SPANDAU-HASELHORST
0593,W09,E22,ELSY,ELSY-ANHAENGER INH.OLAF ELSNER,LANGENHAGEN
0594,,,"HEINKEL, STUTTGART",ERNST HEINKEL AG,STUTTGART-ZUFFENHAUSEN
0595,,,"KELKEL, JOSEF",JOSEF KELKEL ANHAENGERBAU,TAMM/WUERTTEMBERG
0596,,,"KOEGEL, KURT",KURT KOEGEL,MUENCHEN
