KBA,WMI1,WMI2,Name,FullName,Location
8926,,,INTERFLUG,"INTERFLUG,FLUGHAFEN BERLIN SCHOENEFELD (ANHAENGER)",BERLIN-SCHOENEFELD
8927,,,FINSTERWALDE FIMAG,VEM-FIMAG FINSTERWALDER MASCHINEN GMBH (ANHAENGER),FINSTERWALDER
8928,,,ZWICKAUER MASCH-FAB.,VEB ZWICKAUER MASCHINENFABRIK (ANHAENGER),ZWICKAU
8929,,,HENNIGSDORF BAUMECH.,VEB BAUMECHANISIERUNG HENNIGSDORF (ANHAENGER),HENNIGSDORF
8930,,,LEIPZIG INSTANDH.,"VEB BMK SUED,KB INSTANDHALTUNG LEIPZIG (ANHAENGER)",LEIPZIG
8931,,,DRESDEN STAHLHOCHBAU,VEB SAECHSISCHER BRUECKEN U.STAHLHOCHB.DRESDEN (ANH),DRESDEN
8932,,,DRESDEN BAUMECHAN.,VEB BAUMECHANISIERUNG DRESDEN (ANHAENGER),DRESDEN
8933,,,GREIFSWALD ING-BUERO,"VE ABK,ING.-BUERO F.RATION.GREIFSWALD (ANHAENGER)",GREIFSWALD
8934,,,BERLIN STADTWIRTSCH.,VEB KOMBINAT STADTWIRTSCHAFT BERLIN (ANHAENGER),BERLIN
8935,,,LENGENFELD BAUMECH.,VEB BAUMECHANISIERUNG LENGENFELD BT ZWICKAU (ANH.),LENGENFELD/BT ZWICKAU
8936,,,HALLE BAURATIONAL.,VEB STAHL-UND HEIZUNGSBAU (ANHAENGER),"WEISSENFELS, HALLE"
8937,,,HAZET,VEB HAZET (ANHAENGER),ZWICKAU
8938,,,MELIORATIONSBAU KMST,VEB MELIORATIONSBAU KARL-MARX-STADT (ANHAENGER),KARL-MARX-STADT
8939,,,WELZOW BAUMECHAN.,VEB BAUMECHANISIERUNG WELZOW (ANHAENGER),WELZOW
8940,,,DRESDEN LANDTECH.,VEB KOMBINAT LANDTECHNISCHE INSTANH.DRESDEN (ANH.),DRESDEN
8941,,,ERFURT KLI,VEB KLI ERFURT (ANHAENGER),BT GREUSSEN
8942,,,MIHLA LANDTECHN.,LANDTECHNIK UND ANLAGENBAU MIHLA (ANHAENGER),MIHLA
8943,,,BAD-SALZUNGEN KFL,VE KREISBETRIEB FUER LANDTECHNIK BAD SALZUNGEN (ANH),BT STADTLENGSFELD
8944,,,LPG STAUCHA,LPG SONNENSCHEIN STAUCHA (ANHAENGER),STAUCHA
8945,,,EILENBURG LANDTECH.,VEB KREISBETRIEB FUER LANDTECHNIK EILENBURG (ANH.),EILENBURG
8946,,,NEUFAHRLAND LANDTECH,VEB KREISBETRIEB FUER LANDTECHNIK NEUFAHRLAND (ANH.),NEUFAHRLAND
8947,,,SEELOW LANDTECH.,VEB KREISBETRIEB FUER LANDTECHNIK SEELOW (ANHAENGER),SEELOW
8948,,,JENNEWITZ LEITBUERO,LEITBUERO F.NEUERERWESEN JENNEWITZ (ANHAENGER),JENNEWITZ
8949,,,ALTENTREPTOW KFL,VEB KREISBETRIEB FUER LANDTECHNIK ALTENTREPTOW (ANH),ALTENTREPTOW/SITZ REINBERG
8950,,,SEEHAUSEN LANDTECH.,VEB LANDTECHNISCHE INDUSTRIEANLAGEN SEEHAUSEN (ANH),SEEHAUSEN
8951,,,NEUBRANDENBURG NGMB,VEB NAHRUNGSGUETERMASCHINENBAU NEUBRANDENBURG (ANH),NEUBRANDENBURG
8952,,,TORGAU LANDMASCH-BAU,LANDMASCHINENBAU TORGAU GMBH (ANHAENGER),TORGAU
8953,,,SCHWERIN LANDTECH.,VEB LANDTECHNISCHER ANLAGENBAU SCHWERIN (ANHAENGER),SCHWERIN
8954,,,DRESDEN ING-BUERO,VEB ZENTR.ING.BUERO F.DIENSTLEISTUNGEN DRESDEN (ANH),DRESDEN
8955,,,DOEBELN KFL,VEB KFL DOEBELN (ANHAENGER),DOEBELN
