KBA,WMI1,WMI2,Name,FullName,Location
2187,W09,W91,"Weber,Bodman",Weber GmbH & Co. KG,Bodman-Ludwigshafen
2188,,,Shift,Shift GmbH,Taunusstein
2189,L6T,,ZHEJIANG GEELY (RC),"ZHEJIANG GEELY AUTOMOBILE CO.,LTD",Ningbo/CHINA
2190,XK9,A61,RCH-AUTOMOTIVE (GR),RCH-AUTOMOTIVE P.C.,Katerini/Griechenland
2191,WEN,,e.GO MOOVE,e. GO MOOVE GmbH,Aachen
2192,NRK,,Eroglu (TR),Eroglu Treyler Römork Iml. Ins. Ith. Ihr. San. Ve Tic. A.S.,Kazan-Ankara/Türkei
2193,,,ZAMELUX GREEN (E),"ZAMELUX GREEN, S.L.",BARCELONA/Spanien
2194,W09,KD3,Kuhz Metallbau,Kuhz Metallbau GmbH,Bad Doberan
2195,SMZ,,CCM (UK),CCM MOTORCYCL. LTD. (KRAFTRAEDER),BLACKBURN/Vereinigtes Königreich
2196,,,HIREUS (UK),HIREUS LTD. (PASSENGER CAR),BERKSHIRE/Vereinigtes Königreich
2197,SA9,121,ROLLS-ROYCE MC (UK),Rolls-Royce Motor Cars Ltd.,Farnborough/Vereinigtes Königreich
2197,SCA,121,ROLLS-ROYCE MC (UK),Rolls-Royce Motor Cars Ltd.,Farnborough/Vereinigtes Königreich
2197,SLA,121,ROLLS-ROYCE MC (UK),Rolls-Royce Motor Cars Ltd.,Farnborough/Vereinigtes Königreich
2198,W09,J41,idm,idm Sonderfahrzeug & Anlagenbau GmbH,Egeln
2199,W09,W45,HAWE Wester,HAWE Wester GmbH & Co. KG,Wippingen
2200,UN9,003,GUMBUSTER (IRL),GUMBUSTER INTERNATIONAL LIMITED (ANHAENGER),DUBLIN/IRLAND
2201,,,ATW (IRL),ATW LTD-AUTO MONTANWERKE (TRUCK),BUNCRANA (DONEGAL)/IRLAND
2202,,,Allmara,Allmara GmbH,Hamburg
2203,,,E-TWOW,E-TWOW Elektrofahrzeuge Deutschland GmbH,Baden-Baden
2204,YA9,255,TwinTech (B),TwinTech BV,Deinze/Belgien
2205,WK8,,Köckerling,Köckerling GmbH & Co. KG,Verl
2206,W09,HD2,HBB,HBB Stahl- und Schweißtechnik GmbH,Vreden
2207,WK7,,Kirchhoff Ecotec,Kirchhoff Ecotec AG,Iserlohn
2208,,,BT Mobility,BT Mobility GmbH,Berlin
2209,W09,J39,Jasper,Josef Jasper GmbH & Co. KG,Hopsten
2210,,,Wizzard,Wizzard Scooters,Delbrück
2211,W09,E60,Einhaus,Einhaus Fahrzeugbau GmbH,Geeste-Osterbrock
2212,W09,G81,"GLOGGER,Tirschenreuth","GLOGGER,Inh. Manfred Zandt",Tirschenreuth
2213,W09,SH9,SCM Fahrzeugbau,SCM Fahrzeugbau,Borken
2214,SPF,,SILOKING Mayer,SILOKING Mayer Maschinenbau GmbH,Tittmoning
2215,MEM,,International Trac. (IND),International Tractors Limited,Hoshiarpur/Indien
2216,WNA,,Next.e.GO,Next.e.GO Mobile SE,Aachen
2217,TX9,060,AJP MOTOS (P),AJP MOTOS S.A.,Lousada/Portugal
2218,SPE,,StreetScooter Engineering,StreetScooter Engineering GmbH,Aachen
2219,LPS,,Polestar (S),Polestar Performance AB,Göteborg/Schweden
2219,YSM,,Polestar (S),Polestar Performance AB,Göteborg/Schweden
2220,W09,A77,Alzinger Maschinenbau,Alzinger Maschinenbau GmbH,Schierling
2221,WH0,,HOLDER,Max Holder GmbH,Reutlingen
2222,W1A,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W1K,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W1L,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W1M,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W1N,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W1P,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W1R,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W1V,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W1W,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W1X,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W1Y,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W1Z,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W10,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W11,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W12,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W13,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W14,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
