KBA,WMI1,WMI2,Name,FullName,Location
6235,,,SCHMIDBAUER,SCHMIDBAUER KG,MUENCHEN
6236,,,"SCHNEIDER,NIK.",NIK.SCHNEIDER,SCHWEMLINGEN
6237,,,SCHNITZLER,HEINR.SCHNITZLER,MOENCHENGLADBACH
6238,,,SCHNUR,ALOIS SCHNUR (NUTZFAHRZEUGE),WANGEN/ALLGAEU
6239,,,SCHRADER & GOEDDE,SCHRADER & GOEDDE,LINGEN
6240,W09,S13,SCHRAMM,FAHRZEUGBAU SCHRAMM (ANHAENGER),ZWEIBRUECKEN
6241,,,"SCHULTE,GEBR.",GEBR.SCHULTE,ESSEN
6242,,,"SCHULZE, MANN & CO","SCHULZE, MANN & CO KAROSSERIEFABRIK",BIELEFELD
6243,,,SCHUMANN KIRCHHEIMB.,SCHUMANN GMBH & CO,KIRCHHEIMBOLANDEN
6244,,,SCHURR,EUGEN SCHURR,GOEPPINGEN
6245,,,SCHWARZE,OTTO SCHWARZE,HERRENTRUP
6246,,,SCHWEIGER,HANS SCHWEIGER,MUENCHEN
6247,,,STEFFEN,AUG.STEFFEN,HAGEN
6248,,,STEINHERR,OSKAR STEINHERR,PULLACH
6249,W09,S54,STELZER,GEORG STELZER & SOHN FAHRZEUGBAU (ANHAENGER),WILSTER
6250,,,STETZENBACH,PAUL STETZENBACH,ROCKENHAUSEN
6251,,,STOEGMUELLER,STOEGMUELLER,EICHENDORF
6252,,,STRANK,JOSEF STRANK,BEGGENDORF
6253,,,STROBEL,GOTTLIEB STROBEL,WEILSTETTEN
6254,,,STRUEBIN,A.STRUEBIN,EGRINGEN
6255,,,STRUNK,EWALD STRUNK,REHM
6256,W09,S62,"STUERENBERG,H.",H.STUERENBERG FAHRZEUGBAU (ANHAENGER),ANKUM
6257,,,TAUBMANN,R.TAUBMANN,OBERLAUTER
6258,,,TERNEDDE,OTTO TERNEDDE,SEESEN
6259,W09,T32,TRAUTWEIN,ROBERT TRAUTWEIN FAHRZEUGBAU (ANHAENGER),BENNINGEN
6260,W09,T31,TREIBEL,OTTO TREIBEL FAHRZEUGBAU (ANHAENGER),NECKARGEMUEND
6261,,,TRITSCHLER,HEINR.TRITSCHLER KG,ASCHAFFENBURG
6262,W09,U05,ULRICH,CARL ULRICH FAHRZEUG-U.KAROSSERIEBAU GMBH(ANHAENGER),GUNZENHAUSEN
6263,,,VAUPEL,ERICH VAUPEL AGGREGATEBAU,WUPPERTAL-RUELLENHAHN
6264,,,"VOSS, RICHARD",RICHARD VOSS,HASELDORF
6265,,,WACHENFELD,WACHENFELD,HAMBURG
6266,,,WALDKIRCHER,WALDKIRCHER,LUTTINGEN
6267,,,"WEBER,HANS",HANS WEBER,BREMEN
6268,,,WEIDEMANN,WEIDEMANN (NUTZFAHRZEUGE),GOMBETH
6269,W09,W17,"WELLMEYER,WILH.",WILHELM WELLMEYER FAHRZEUGBAU GMBH & CO KG (ANH.),BAD LAER
6270,W09,W61,WENGER,MANFRED WENGER FAHRZEUGBAU (ANHAENGER),STEINENBRONN B.STUTTGART
6271,,,WENNEHORST,WENNEHORST,BREMEN
6272,,,WILMSMEIER,WILMSMEIER,KEMPEN
6273,W09,W10,WILLE,WILLE KAROSSERIEBAU GMBH & CO (ANHAENGER),SEEVETAL
6274,,,WINNEN,H.WINNEN,ANDERNACH
6275,W09,W47,"WISSKIRCHEN,JOSEF",FAHRZEUGBAU WISSKIRCHEN GMBH (ANHAENGER),BORNHEIM
6276,,,WAGG.U.MASCHB.-WMD,WAGGON-U.MASCHINENBAU GMBH,DONAUWOERTH
6277,W09,W27,WOERNER,OTTO WOERNER GMBH FAHRZEUGBAU (ANHAENGER),REICHENBACH/FILS
6278,,,WORTMANN,E.WORTMANN,ESCHENBRUCH KRS.DETMOLD
6279,,,WURST,JOHANN WURST FAHRZEUGBAU,MICHELFELD
