KBA,WMI1,WMI2,Name,FullName,Location
6280,W09,Z07,ZANNER,ZANNER FAHRZEUGBAU GMBH (ANHAENGER),HIMMELKRON/OFR.
6281,,,ZEIDLER,HEINR.ZEIDLER,ELMSHORN U.VISSELHOEVEDE
6282,,,ZIPFEL,A.ZIPFEL,FREIBURG
6283,W09,Z05,ZUCK,ZUCK FAHRZEUG-KAROSSERIEBAU GMBH (ANHAENGER),NECKARBISCHOFSHEIM
6284,,,ZWINGEL,FRIEDRICH ZWINGEL,ROETHENBACH B.NUERNBERG
6285,,,ALMOCAR,ALMOCAR KG,DACHAU
6286,,,ATLAS INDUSTRIEWAGEN,ATLAS INDUSTRIEWAGEN GMBH,BERLIN
6287,,,ORTHOPAEDISCHE-WERKE,DEUTSCHE ORTHOPAEDISCHE-WERKE,ULM/DONAU
6288,,,"EBERHARDT,GEBR.",GEBR.EBERHARDT KG,STUTTGART
6289,,,EBERSPAECHER,P.EBERSPAECHER,DUESSELDORF
6290,,,GOTTWALD,LEO GOTTWALD,HAMBURG
6291,,,JUNGHEINRICH,H.JUNGHEINRICH & CO GMBH,WILHELMSHAVEN
6292,,,KRUPP-ARDELT,KRUPP-ARDELT GMBH (ANHAENGER),KIEL-FRIEDRICHSORT
6293,,,ATLAS-MAK,ATLAS-MAK MASCHINENBAU GMBH-WERK MAK,FRANKFURT/MAIN
6294,,,POTRATZ,SIEGFR.POTRATZ,FELLBACH B.STUTTGART
6295,W09,V08,VETTER,WALTER VETTER KAROSSERIE-U.FAHRZEUGBAU,NORDRACH/BADEN
6296,,,GUGGENBUEHLER,K.GUGGENBUEHLER FAHRZEUGBAU,SALLACH
6297,,,HAAS,O.HAAS,MARIA-THANN/ALLGAEU
6298,,,KLAUDER,WILHELM KLAUDER,Rhodt unter Rietburg
6299,,,KRIEGER,Krieger GmbH Fahrzeugbau,BAD PETERSTAL
6300,,,PLATTEN,E.PLATTEN & SOEHNE,TAMM
6301,,,"SCHNEIDER,HERMANN",HERMANN SCHNEIDER,BRAUNSCHWEIG
6302,,,BRAUNSCHW.MASCHINEN.,BRAUNSCHWEIGER MASCHINENANSTALT,BREMEN
6303,,,DOMEYER,ALBERT O.DOMEYER,BREMEN
6304,,,FOCKE-WULF,FOCKE-WULF GMBH FLUGZEUG-U.GERAETEBAU,UNBEKANNT
6305,,,HAMMELRATH&SCHWENZER,HAMMELRATH & SCHWENZER,DARUP
6306,,,"HEIMANN,PAUL",PAUL HEIMANN (ANHAENGER),HAMBURG-WANDSBECK
6307,,,"HERRMANN,WILHELM",WILHELM HERRMANN KAROSSERIEWERK,RATINGEN
6308,,,KLUTH,KLUTH AGGREGATEBAU,SEBNITZ BEZ.DRESDEN
6309,,,SEBNITZ,HEBEZEUGWERK SEBNITZ,BONN
6310,,,PUETZER,ALFONS PUETZER KG,MELLRICHSTADT/BAYERN
6311,,,"RUBNER,FA-GE-WERKE",FA-GE-RUBNER FAHRZEUG-U.GERAETEWERK,POPPENHAUSEN
6312,,,SCHLEICHER,A.SCHLEICHER,WICKERS KRS.FULDA
6313,,,SPIEGEL,A.SPIEGEL,PFAFFENWEILER B.VILLINGEN
6314,,,TRENKLE,LOTHAR TRENKLE KG (LKW/TRAKTOREN),HOYA/WESER
6315,W09,B22,BUSCHMANN,BUSCHMANN-KAROSSERIEBAU (ANHAENGER),KREFELD-LINN
6316,,,WUMAG,WUMAG NIEDERRHEIN WAGGON-U.MASCHINENBAU GMBH,WEISSENTHURM
6317,,,BEINLICH,BEINLICH,ERNDTEBRUECK
6318,,,ERNDTEBR.EISENWERK,ERNDTEBRUECKER EISENWERK HERMANN KLEIN & CO GMBH,LAHR
6319,,,GLATZ,BERNHARD GLATZ,LADENBURG/NECKAR
6320,,,GRUENZWEIG&HARTMANN,GRUENZWEIG & HARTMANN,KUPPENHEIM B.RASTATT
6321,,,BURGER,BURGER,REMSCHEID
6322,,,KEMPKES,KEMPKES,REMSCHEID
6323,,,SALZGITTER MASCHINEN,SALZGITTER-MASCHINEN AG,SALZGITTER
6324,,,WIEGER,WIEGER MASCHINENBAU GMBH,ESSEN-KUPFERDREH
6325,,,ATLAS COPCO,ATLAS COPCO DEUTSCHLAND GMBH,
