KBA,WMI1,WMI2,Name,FullName,Location
7959,W09,A16,ADS,"ADS GMBH (SPEZIALFAHRZEUGE, ANHAENGER)",STOLBERG
7960,W09,H36,"HOFMANN,FREUDENBERG",HOFMANN GmbH Mobiles Verkaufen (ANHÄNGER),FREUDENBERG
7961,W09,F16,FALKNER,FALKNER SPEZIALFAHRZEUGE GMBH & CO KG (ANHAENGER),NEUENBURG
7962,W09,B13,BAGELA,BAGELA MASCHINENFABRIK GMBH & CO KG (ANHAENGER),BOIZENBURG
7963,,,DEUTZ-FAHR AGRARS.,DEUTZ-FAHR AGRARSYSTEME GMBH (ZUGMASCHINEN),LAUINGEN
7963,,,DEUTZ-FAHR AGRART.,DEUTZ-FAHR AGRARTECHNIK GMBH (ZUGMASCHINEN),LAUINGEN
7964,W09,R13,RTL-ROESSEL,RTL-ROESSEL TRANSPORTLOGISTIK AG (ANHAENGER),DENZLINGEN
7965,W09,K25,KK ANH-BAU,K.K. ANHAENGERBAU GMBH,WUPPERTAL
7966,WEB,,EVOBUS,EvoBus GmbH,Stuttgart/Leinfelden-Echterdingen
7966,WKK,,EVOBUS,EvoBus GmbH,Stuttgart/Leinfelden-Echterdingen
7967,WUA,,QUATTRO,QUATTRO GMBH (PERSONENKRAFTWAGEN),NECKARSULM
7967,WU1,,QUATTRO,QUATTRO GMBH (PERSONENKRAFTWAGEN),NECKARSULM
7968,WBB,,MAXIMUM,MAXIMUM GMBH (ANHAENGER),EISENHUETTENSTADT
7969,W09,G11,GROSKORTH,MARTIN GROSKORTH JUN. (ANHAENGER),WUPPERTAL
7970,,,KOMATSU HANOMAG,Komatsu Hanomag GmbH (Arbeitsmaschinen),Hannover
7971,W09,E20,ECHTERMANN,ECHTERMANN FAHRZEUGBAU (ANHAENGER),AHLEN
7972,W09,K29,KESS HARLEY IMPORT,KESS HARLEY IMPORT (MOTORRAEDER),THERES-HORHAUSEN
7973,W09,P20,PLATAL,PLATAL Mobilsysteme GmbH,"Kalbe (Milde), OT Kakerbeck"
7974,W09,G12,GROVE,DEUTSCHE GROVE GMBH (MOBILKRANE),WILHELMSHAVEN
7975,WED,,EURA MOBIL,EURA MOBIL FAHRZEUGBAU GMBH (ANHAENGER),SPRENDLINGEN
7976,WKU,,KAESSBOHR.GELAENDEFZ,Kässbohrer Geländefahrzeug AG,Laupheim
7976,W09,K30,KAESSBOHR.GELAENDEFZ,Kässbohrer Geländefahrzeug AG,Laupheim
7977,WKK,,"EVOBUS,ULM",EVOBUS GMBH,ULM
7978,WTB,,TRAPOS,TRAPOS AG (PERSONENKRAFTWAGEN),MITTWEIDA/SACHSEN
7979,W09,D08,"DITTMANN,SIEGEN","DITTMANN FAHRZEUGTECHNIK GMBH (NUTZFZ,ANHAENGER)",SIEGEN-GEISWEID
7980,WHF,,HOTZENBLITZ,HOTZENBLITZ MOBILE THUERINGEN GMBH(PERSONENKRAFTWG.),SUHL
7981,W09,S23,SEIDLER,FAHRZEUGBAU SEIDLER GMBH & CO KG (ANHAENGER),ACHERN-OENSBACH
7982,W09,K32,KONKEL,G.KONKEL (ANHAENGER),RATZEBURG
7983,W09,E14,Eilers Fahrzeug-Service,Eilers Fahrzeug-Service GmbH,Saterland-Sedelsberg
7983,W09,E14,"EILERS,BARSSEL",EILERS FAHRZEUG-SERVICE GMBH (ANHAENGER),BARSSEL-REEKENFELD
7984,W09,V10,VOERDEWERK,VOERDEWERK (ANHAENGER),BREMERVOERDE
7985,W09,K33,KESSLER,EDMUND KESSLER (ANHAENGER),BREITENFELDE
7986,WSD,,SAT SYSTEMS,SAT SYSTEMS GMBH (KRAFTRAEDER),GOEPPINGEN
7987,W09,W11,"WILKEN,OLDENBURG",WILKEN NUTZFAHRZEUGE GMBH (ANHAENGER),OLDENBURG
7988,W09,B21,BARTELS,L.BARTELS GMBH METALL-UND FAHRZEUGBAU (ANHAENGER),SCHARREL
7989,WBG,,BAOS,BAOS-ANHAENGERBAU GMBH,GROSSENKNETEN
7990,W09,L17,LOGEMANN,LOGEMANN FAHRZEUGBAU GMBH (ANHAENGER),DELMENHORST
7991,W09,G14,GELLHAUS,"Franz-Josef Gellhaus, Stahl- und Fahrzeugbau GmbH & Co. KG",Vechta
7992,W09,M20,MUNDERLOH,HERMANN MUNDERLOH GMBH U.CO (ANHAENGER),OLDENBURG
7993,W09,K36,"KOESTER,BIELEFELD",KOESTER KAROSSERIE-U.FAHRZEUGBAU GMBH (ANHAENGER),BIELEFELD
7994,W09,S29,SCHWAGMEIER,E.SCHWAGMEIER KAROSSERIE-U.FAHRZEUGBAU (ANHAENGER),ENGER-BESENKAMP
7995,W09,M21,"MUELLER,HELMUT",KAROSSERIE-FAHRZEUGBAU HELMUT MUELLER (ANHAENGER),WINSEN/LUHE
7996,W09,J06,JUNGBLUT,WALTER JUNGBLUT (ANHAENGER),RHEDEN
7997,W09,M22,MEYER-LOHNE,MASCHINENFABRIK MEYER-LOHNE GMBH (ANHAENGER),LOHNE
7998,W09,A18,AUTEK,AUTEK SPEZIALFAHRZEUGBAU-GMBH (ANHAENGER),NEUSTRELITZ
