KBA,WMI1,WMI2,Name,FullName,Location
0334,W09,L08,LEY,MASCHINENBAU LEY GMBH U.CO KG (ANHAENGER),SULINGEN/HANNOVER
0335,,,SCHAD,SCHAD KG,WALDSACHSEN UEB.COBURG
0336,,,JUNG-JUNGENTHAL,JUNG-JUNGENTHAL,KIRCHEN/SIEG
0337,,,PINTSCH-BAMAG,PINTSCH-BAMAG AG,BUTZENBACH/HESSEN
0338,,,MULLIKAS,MULLIKAS KG,QUICKBORN/HOLSTEIN
0339,,,REICHENB.MASCHINENB.,REICHENBERGER MASCHINENBAU GMBH,REICHENBERG
0340,,,"SCHEID,W.& J.",W.& J.SCHEID MASCHINENFABRIK,LIMBURG/LAHN
0341,W09,H27,"HEINKEL, BLAUBEUREN",FAHRZEUGBAU HEINKEL KG (ANHAENGER),BLAUBEUREN-GERHAUSEN KRS.ULM
0342,,,INGELHEIMER MASCHF.,INGELHEIMER MASCHINENFABRIK NACHF.JAENEKE KG,INGELHEIM/RHEIN
0343,,,DEUTSCHE WAG.U.M-DWM,DEUTSCHE WAGGON-U.MASCHINENFABRIK GMBH,BERLIN-BORSIGWALDE
0344,,,HACHMEISTER,ERICH HACHMEISTER KAROSSERIE-U.FAHRZEUGBAU,BERENBOSTEL B.HANNOVER
0345,WPU,,PUTZMEISTERWERK,PUTZMEISTER-WERK MASCHINENFABRIK GMBH (ANHAENGER),FILDERSTADT B.STUTTGART
0346,,,GOTTHARDT & KUEHNE,GOTTHARDT & KUEHNE,BOXDORF UEB.NUERNBERG
0347,,,SEELEMANN,G.ANTON SEELEMANN & SOEHNE,WUERZBURG
0348,,,SCHMIEDAG,SCHMIEDAG AG,HAGEN/WESTFALEN
0349,W09,H30,HKM,HKM ANHAENGERBAU ALTENBURG GMBH,ALTENBURG
0350,,,SCHWARTBECK-FORTUNA,BERNHARD SCHWARTBECK FORTUNA-LANDMASCHINEN,OCHTRUP/WESTFALEN
0351,,,"SCHULTE, HERMANN",HERMANN SCHULTE KG MASCHINENFABRIK,SALZBERGEN/HANNOVER
0352,,,WESTFAEL.MASCH-BAU,WESTFAELISCHER MASCHINENBAU GMBH,UNNA/WESTFALEN
0353,,,TORPEDO-WERKE,TORPEDO-WERKE AG,FRANKFURT/MAIN
0354,,,"WEINMANN, KOENIGSHOF.",WEINMANN KG SPEZIALFABRIK FUER TIEFLADER,KOENIGSHOFEN/BADEN
0355,,,RHEINSTAHL HUETTENW.,"RHEINSTAHL HUETTENWERKE AG, WERK RUHRSTAHL",ANNEN
0356,VGN,,HYMER (D),Hymer GmbH & Co. KG,Bad Waldsee
0356,WHY,,HYMER (D),Hymer GmbH & Co. KG,Bad Waldsee
0356,WHY,,HYMER (D),HYMER GMBH & CO KG FAHRZEUGBAU (CARAVAN),BAD WALDSEE
0357,,,"STAUFEN, BERLIN","STAUFEN, FAHRZEUGWERK EISLINGEN ZWEIGWERK BERLIN",BERLIN-TEMPELHOF
0358,,,WEICHEL,ERNST WEICHEL LANDMASCHINENBAU,HEININGEN
0359,,,KLEPPER-WERKE,KLEPPER-WERKE,ROSENHEIM/OBERBAYERN
0360,,,FRECHEN,"MASCHINENFABRIK FRECHEN, OEBEL KG",FRECHEN
0361,,,GRIESSER,ADOLF GRIESSER LANDMASCHINENFABRIK,JESTETTEN/SUEDBADEN
0362,,,STOLBERGER MASCH.BAU,STOLBERGER MASCHINEN-U.APPARATEBAU GMBH,STOLBERG/RHEINLAND
0363,,,"MEYER, HANS",HANS MEYER FAHRZEUGBAU,STREITBERG UEB.FORCHHEIM/OBERFRANKEN
0364,W09,E09,EMMINGHAUS,FRITZ EMMINGHAUS MASCHINENFABRIK GMBH,KALLETAL
0365,,,KLEUSBERG,WILLI KLEUSBERG BARACKEN-U.FAHRZEUGBAU,MORSBACH/SIEG
0366,,,GIMBEL,HERMANN GIMBEL & CO,KREUZTAL
0367,,,HOWARD ROTAVATOR,HOWARD ROTAVATOR MASCHINENFABRIK GMBH,MICHELSTADT/ODENWALD
0368,,,RODE U.REHR,RODE UND REHR,KIERSPE/WESTFALEN
0369,W09,V13,VOSS,VOSS ANHAENGER,NEUMUENSTER
0370,,,MASCHINENF.KIEL-MAK,MASCHINENFABRIK KIEL GMBH,KIEL
0371,,,WIRTH.ALFRED,ALFRED WIRTH U.CO KG SCHLEPPER-ANHAENGER,ERKELENZ/RHEINLAND
0372,,,ELITE-DIAMANT,ELITE-DIAMANT AG MOTORRAEDER,SIGMAR-SCHOENAU/SACHSEN
0373,W09,T22,TOLLENSE,TOLLENSE FAHRZEUG-U.ANLAGENBAU GMBH NEUBRANDENB.ANH.,NEUBRANDENBURG
0374,,,BAYERISCHE AUTOWERKE,BAYERISCHE AUTOWERKE GMBH,TRAUNREUTH VERWALTUNG NUERNBERG
0375,,,FREUDENTHAL.MA-FREMA,FREUDENTHALER MASCHINENFABRIK H.P.KUHLMANN SOEHNE KG,LEVERKUSEN
0376,,,HASENBACH,LORENZ HASENBACH FEUERWEHRGERAETE,CAMBERG/TAUNUS
0377,WEH,,EINHELL,HANS EINHELL AG,LANDAU/ISAR
