KBA,WMI1,WMI2,Name,FullName,Location
4105,,,HRD (I),HRD-HAPPY RED DEVEL MOTOR SRL (MOTORCYCLE),BUSTO ARSIZIO/ITALIEN
4106,ZBB,,BERTONE (I),CARROZZERIA BERTONE SPA (PASSENGER CAR),GRUGLIASCO(TURIN)/ITALIEN
4107,ZFR,,PININFARINA (I),INDUSTRIE PININFARINA SPA (PASSENGER CAR),TURIN/ITALIEN
4108,,,ANCILLOTTI (I),ANCILLOTTI MOTORCYCLES,SAMBUCA VAL DI PESA/ITALIEN
4109,,,VF VENIERI (I),VF VENIERI S.P.A,Lugo (Ravenna)/Italien
4110,,,TRATT.LAMBORGHINI(I),TRATTORI LAMBORGHINI SPA,PIEVE DI CENTO/ITALIEN
4111,,,OM FERRARI (I),OM FERRARI SPA (TRACTOR),LUZARRA/ITALIEN
4112,,,ACCOSSATO (I),GIOVANNI ACCOSSATO (MOTORCYCLE),MONCALIERI (TORINO)/ITALIEN
4113,,,LOCHMANN (I),E.LOCHMANN LANDMASCHINENFABRIK (TRAILER),VILPIAN (BOZEN)/ITALIEN
4114,ZAA,,ALFA LANCIA (I),ALFA LANCIA SPA (PASSENGER CAR),ARESE/ITALIEN
4114,ZAR,,ALFA LANCIA (I),ALFA LANCIA SPA (PASSENGER CAR),ARESE/ITALIEN
4114,ZAS,,ALFA LANCIA (I),ALFA LANCIA SPA (PASSENGER CAR),ARESE/ITALIEN
4114,ZLA,,ALFA LANCIA (I),ALFA LANCIA SPA (PASSENGER CAR),ARESE/ITALIEN
4115,,,S+L+H (I),S+L+H SPA (TRACTOR),TREVIGLIO (BERGAMO)/ITALIEN
4116,,,C.V.S.(I),COSTRUZIONE VEICOLI SPECIALI SPA,ROVELETO DI CADEO/ITALIEN
4117,,,FIATGEOTECH (I),FIATGEOTECH SPA,MODENA/ITALIEN
4118,,,CIBIN GRU (I),CIBIN GRU SRL (TRAILER),CASSANO MAGNAGO (VA)/ITALIEN
4119,ZBA,,PIACENZA RIMORCHI(I),PIACENZA RIMORCHI SPA (TRAILER),CREMONA/ITALIEN
4120,,,TECCHIO (I),TECCHIO SRL (TRAILER),OSPEDALETTO EUGANEO/ITALIEN
4121,,,CELLA (I),CELLA SPA (TRAILER),MANDOLOSSA/ITALIEN
4122,ZDJ,,ACM (I),A.C.M.SPA (PASSENGER CAR),PIAZZANO DI ATESSA/ITALIEN
4123,ZD4,,APRILIA (I),APRILIA SPA (MOTORCYCLE),NOALE (VENEZIA)/ITALIEN
4124,ZDC,,HONDA (I),HONDA ITALIA INDUSTRIALE SPA (MOTORCYCLE),PIAZZANO DI ATESSA/ITALIEN
4124,ZEN,,HONDA (I),HONDA ITALIA INDUSTRIALE SPA (MOTORCYCLE),PIAZZANI DI ATESSA/ITALIEN
4125,ZA9,E12,PEZZAIOLI (I),CARROZZERIA PEZZAIOLI SRL (TRAILER),MONTICHIARI(BRESCIA)/ITALIEN
4125,ZFJ,,PEZZAIOLI (I),CARROZZERIA PEZZAIOLI SRL (TRAILER),MONTICHIARI/ITALIEN
4126,ZAE,,ROTAIR (I),ROTAIR SPA (TRAILER),CARAGLIO/ITALIEN
4126,ZA9,B89,ROTAIR (I),ROTAIR SPA (TRAILER),CARAGLIO/ITALIEN
4127,ZHU,,HUSQVARNA (I),HUSQVARNA MOTORCYCLES SPA,VARESE/ITALIEN
4127,ZKH,,HUSQVARNA (I),HUSQVARNA MOTORCYCLES S.R.L.,VARESE/ITALIEN
4128,,,NEW HOLLAND FIAT (I),"NEW HOLLAND FIAT SPA (TRACTOR, SPEC. PURPOSE VEHICLE)",MODENA/ITALIEN
4129,,,FERRO (I),FERRO-FABBRICA ITALIANA MACCHINE EDILI SPA (TRAILER),MAILAND/ITALIEN
4130,,,FAR (I),FAR SPA (MOTORCYCLE),ZOLA PREDOSA/ITALIEN
4131,ZA9,E13,TURBOSOL (I),TURBOSOL PRODUZIONE SPA (TRAILER),PERO DI BREDA DI PIAVE/ITALIEN
4132,,,MASE (I),MASE GENERATORS SPA (ANHAENGER),CESENA/ITALIEN
4133,ZD0,,BELGARDA (I),BELGARDA SPA (MOTORCYCLE),GERNO DI LESMO (MI)/ITALIEN
4134,ZEF,,NEW HOLLAND ITAL.(I),"NEW HOLLAND ITALIA SPA (TRACTOR, SPEC.PURP.VEHICLE)",MODENA/ITALIEN
4135,ZF1,,MERLO (I),MERLO SPA (SPECIAL PURPOSE VEHICLE),SAN DEFENDENTE DI CERVASCA/ITALIEN
4136,ZAA,,FIAT (I),FIAT Group Automobiles S.p.A. (AUTOBIANCHI),TURIN/ITALIEN
4136,ZAB,,FIAT (I),FIAT Group Automobiles S.p.A. (AUTOBIANCHI),TURIN/ITALIEN
4136,ZAC,,FIAT (I),FIAT Group Automobiles S.p.A. (AUTOBIANCHI),TURIN/ITALIEN
4136,ZAD,,FIAT (I),FIAT Group Automobiles S.p.A. (AUTOBIANCHI),TURIN/ITALIEN
4136,ZAR,,FIAT (I),FIAT Group Automobiles S.p.A. (AUTOBIANCHI),TURIN/ITALIEN
4136,ZFA,,FIAT (I),FIAT Group Automobiles S.p.A. (FIAT),TURIN/ITALIEN
4136,ZFB,,FIAT (I),FIAT Group Automobiles S.p.A. (FIAT),TURIN/ITALIEN
4136,ZFC,,FIAT (I),FIAT Group Automobiles S.p.A. (FIAT),TURIN/ITALIEN
4136,ZFD,,FIAT (I),FIAT Group Automobiles S.p.A. (FIAT),TURIN/ITALIEN
4136,ZLA,,FIAT (I),FIAT Group Automobiles S.p.A. (LANCIA),TURIN/ITALIEN
4136,ZLB,,FIAT (I),FIAT Group Automobiles S.p.A. (LANCIA),TURIN/ITALIEN
4136,ZLC,,FIAT (I),FIAT Group Automobiles S.p.A. (LANCIA),TURIN/ITALIEN
4136,ZLD,,FIAT (I),FIAT Group Automobiles S.p.A. (LANCIA),TURIN/ITALIEN
4137,ZEF,,FIAT HITACHI (I),FIAT HITACHI EXCAVATORS SPA(SPECIAL PURPOSE VEHICLE),TORINESE/TURIN/ITALIEN
4138,ZA9,E08,BERTUOLA (I),BERTUOLA TRAILER S.R.L.,PONZANO VENETO/ITALIEN
4139,ZED,,SIAM (I),SIAM SP.A. (MOTOR SCOOTER),GRICIGNANO DI AVERSA/ITALIEN
4140,ZMZ,,BCS (I),BCS S.P.A.,MILANO/ITALIEN
