KBA,WMI1,WMI2,Name,FullName,Location
6010,VAR,,REFORM-WERKE (A),REFORMWERKE BAUER & CO GMBH (TRACTOR),WELS (OBEROESTERR.)/OESTERREICH
6011,,,ROTAX (A),ROTAX-WERKE AG,GUNSKIRCHEN/OESTERREICH
6012,VBL,,LINDNER (A),Traktorenwerk Lindner GmbH,Kundl/Oesterreich
6013,VAT,,LIEBHERR (A),LIEBHERR-WERK BISCHOFSHOFEN GES.MBH,BISCHOFSHOFEN (SALZBURG)/OESTERREICH
6013,VAU,,LIEBHERR (A),LIEBHERR-WERK TELFS GMBH,6410 TELFS/OESTERREICH
6014,,,MENGELE (A),MENGELE-EPPLE MASCHINENBAUGES.MBH,GROEDIG/OESTERREICH
6015,,,LEDL (A),LEDL GMBH (PASSENGER CAR),TATTENDORF/OESTERREICH
6016,,,LEOBERSDORFER-LMF(A),LEOBERSDORFER MASCHINENFABRIK AG (TRAILER),WIEN/OESTERREICH
6017,,,KIRCHNER (A),KIRCHNER & SOEHNE GES.MBH (TRAILER),ANZENHOF/OESTERREICH
6018,VAK,,KAESSBOHRER (A),"KAESSBOHRER TRANSPORT TECHNIK GMBH (TRUCK,TRAILER)",EUGENDORF/OESTERREICH
6019,,,GELAENDEF.GES-GFG(A),GEM.UNTERNEHMEN D.DAIMLER-BENZ U.STEYR-DAIMLER-PUCH AG,GRAZ/OESTERREICH
6020,,,WEISHAEUPL (A),WALTER WEISHAEUPL LANDMASCHINENERZEUGUNG,WARTBERG(KREMS)/OESTERREICH
6021,VAW,,ACHLEITNER (A),ACHLEITNER FAHRZEUGBAU (TRAILER),WOERGL/OESTERREICH
6022,,,WETSCHKA (A),"RENATE WETSCHKA,PKW-ANHAENGER-ERZEUGUNG",KLAGENFURT/OESTERREICH
6023,VBS,,STETZL (A),R.STETZL & SOEHNE GES.MBH (TRAILER),ZISTERDORF/OESTERREICH
6024,VAP,,PONGRATZ (A),Pongratz Trailer-Group GmbH,Traboch/Österreich
6025,,,BISO (A),BISO Schrattenecker GmbH,Ort im Innkreis/Österreich
6026,VA1,,REV (A),REV RECHARGEABLE ELECTRIC VEHICLES GMBH (MOTORCYCLE),KLAGENFURT/OESTEREICH
6027,VA0,,OEAF GRAEF U.ST.(A),OEAF GRAEF U.STIFT AG (TRUCK),WIEN/OESTERREICH
6028,,,NUSSMUELLER (A),NUSSMUELLER LAND U. KOMMUNALTECHNIK GMBH (ZUGMASCH.),SCHWANBERG/OESTERREICH
6029,,,AEBI RASANT (A),AEBI RASANT GMBH (ZUGMASCHINEN),SCHWANBERG/OESTERREICH
6030,,,CNH (A),CNH Industrial Österreich GmbH,St. Valentin/Österreich
6031,VAD,,ACE TRADE (A),ACE TRADE AG (PERSONENKRAFTWAGEN),BISCHOFSHOFEN/OESTERREICH
