KBA,WMI1,WMI2,Name,FullName,Location
1004,1D2,,CHRYSLER (USA),Chrysler Group LLC (RESERVE),"Auburn Hills, Michigan/USA"
1004,1D2,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORP (RESERVE),DETROIT (MICHIGAN)/USA
1004,1D3,,CHRYSLER (USA),Chrysler Group LLC (RESERVE),"Auburn Hills, Michigan/USA"
1004,1D3,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORP (RESERVE),DETROIT (MICHIGAN)/USA
1004,1D4,,CHRYSLER (USA),Chrysler Group LLC (RESERVE),"Auburn Hills, Michigan/USA"
1004,1D4,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORP (RESERVE),AUBURN HILLS (MICHIGAN)/USA
1004,1D5,,CHRYSLER (USA),Chrysler Group LLC (RESERVE),"Auburn Hills, Michigan/USA"
1004,1D5,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORP (RESERVE),DETROIT (MICHIGAN)/USA
1004,1D6,,CHRYSLER (USA),Chrysler Group LLC (RESERVE),"Auburn Hills, Michigan/USA"
1004,1D6,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORP (RESERVE),DETROIT (MICHIGAN)/USA
1004,1D7,,CHRYSLER (USA),Chrysler Group LLC (RESERVE),"Auburn Hills, Michigan/USA"
1004,1D7,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORP (RESERVE),AUBURN HILLS (MICHIGAN)/USA
1004,1D8,,CHRYSLER (USA),Chrysler Group LLC (RESERVE),"Auburn Hills, Michigan/USA"
1004,1D8,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORP (RESERVE),DETROIT (MICHIGAN)/USA
1004,1E2,,CHRYSLER (USA),Chrysler Group LLC (RESERVE),"Auburn Hills, Michigan/USA"
1004,1E2,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORP (RESERVE),DETROIT (MICHIGAN)/USA
1004,1E3,,CHRYSLER (USA),Chrysler Group LLC (RESERVE),"Auburn Hills, Michigan/USA"
1004,1E3,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORP (RESERVE),DETROIT (MICHIGAN)/USA
1004,1E4,,CHRYSLER (USA),Chrysler Group LLC (RESERVE),"Auburn Hills, Michigan/USA"
1004,1E4,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORP (RESERVE),DETROIT (MICHIGAN)/USA
1004,1E5,,CHRYSLER (USA),Chrysler Group LLC (FARGO),"Auburn Hills, Michigan/USA"
1004,1E5,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORP (RESERVE),DETROIT (MICHIGAN)/USA
1004,1E6,,CHRYSLER (USA),Chrysler Group LLC (FARGO),"Auburn Hills, Michigan/USA"
1004,1E6,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORP (FARGO/INCOMPLETE VEHICLE),DETROIT (MICHIGAN)/USA
1004,1E7,,CHRYSLER (USA),Chrysler Group LLC (FARGO),"Auburn Hills, Michigan/USA"
1004,1E7,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORP (FARGO/TRUCK),DETROIT (MICHIGAN)/USA
1004,1E8,,CHRYSLER (USA),Chrysler Group LLC (RESERVE),"Auburn Hills, Michigan/USA"
1004,1E8,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORP (RESERVE),DETROIT (MICHIGAN)/USA
1004,1JC,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORPORATION (RESERVE),DETROIT (MICHIGAN)/USA
1004,1JD,,DAIMLERCHRYSLER (USA),DAIMLERCHRYSLER CORPORATION (RESERVE),DETROIT (MICHIGAN)/USA
1004,1JE,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORP (FARGO/INCOMPLETE VEHICLE),DETROIT (MICHIGAN)/USA
1004,1JF,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORPORATION (RESERVE),DETROIT (MICHIGAN)/USA
1004,1JH,,DAIMLERCHRYSLER(USA),DAIMLERCHRYSLER CORPORATION (RESERVE),DETROIT (MICHIGAN)/USA
1004,1JM,,DAIMLERCHRYSLER (USA),DAIMLERCHRYSLER CORPORATION (RESERVE),DETROIT (MICHIGAN)/USA
