KBA,WMI1,WMI2,Name,FullName,Location
8746,VMT,,MSA,MOTOR SPORT ACCESSOIRES GMBH,WEIDEN I.D.OPF.
8746,WMS,,MSA,MOTOR SPORT ACCESSOIRES GMBH,WEIDEN I.D.OPF.
8747,WSZ,,SIMSON ZWEIRAD,SIMSON ZWEIRAD GMBH (KRAFTRAEDER),SUHL
8748,WGL,,GRIMME,GRIMME LANDMASCHINENFABRIK GMBH &.CO.KG (ANHAENGER),DAMME
8749,WAM,,AGCO (D),AGCO GmbH,Marktoberdorf
8750,W09,F52,FREYTAG,FREYTAG KAROSSERIEBAU GMBH (ANHAENGER),ELZE OT WUELFINGEN
8751,W09,SC3,SCHNELLE,STAEDTEWERBUNG SCHNELLE GMBH (ANHAENGER),PADERBORN
8752,W09,D33,"DOLD,O.",O.DOLD SPEDITIONS-U.TRANSPORT GMBH (ANHAENGER),BUCHENBACH
8753,W09,B83,BISCHOFF + SCHECK,Bischoff + Scheck AG,Rheinmünster
8754,WBE,,BLUMHARDT ENGINEER.,BEW BLUMHARDT ENGINEERING SERVICE GMBH (ANHAENGER),REHLINGEN
8755,W09,R40,RABENSTEIN,RABENSTEIN KUTSCHENBAU UND ANHAENGERVERTRIEB,DIETERSHEIM
8756,W09,F53,FBL,FBL FAHRZEUGBAU GMBH (ANHAENGER),BAD BENTHEIM
8757,WCJ,,CI WILK,CI WILK CARAVAN GMBH (ANHAENGER),SINNTAL-MOTTGERS
8758,W09,T41,TREUTLER,WOLFGANG TREUTLER KRAFTFAHRZEUGTECHNIK (ANHAENGER),KRANZBERG
8759,W09,KA1,KOMENT,KOMENT KOMMUNALE ENTSORGUNGSF.GMBH (ARBEITSMASCHI.),HOFOLDING
8760,,,VIETZ,E.VIETZ SCHWEISSTECHNIK GMBH (ANHAENGER),HANNOVER
8761,W09,W69,WALKLINER,WALKLINER GMBH (ANHAENGER),LEUTKIRCH/ALLGAEU
8762,W09,M79,MASCH.U.ANTRIEBST.,MASCHINEN-U. ANTRIEBSTECHNIK GMBH (ANHAENGER),GUESTROW
8763,W09,H17,HIRSCH,GEBRUEDER HIRSCH FAHRZEUGBAU GMBH (ANHAENGER),WUPPERTAL
8764,W09,J28,IVM,IVM TECHNICAL CONSULTANTS GMBH (PERSONENKRAFTWAGEN),BAD FRIEDRICHSHALL
8765,W09,B18,BEROE-SYSTEMTECHNIK,BEROE-SYSTEMTECHNIK GMBH (ANHAENGER),NEUENBURG
8766,W09,B41,"BAUR,M.",MARKUS BAUR (ANHAENGER),ASPACH
8767,W09,T46,TUENNISSEN,Tünnissen Spezialmaschinen GmbH,Neukirchen-Vluyn
8768,W09,SA2,BARTEC,BARTEC LOGISTIC MANAGEMENT GMBH (ANHAENGER),AHLEN
8769,W09,F54,"FISCHER,K.",KLAUS FISCHER (ANHAENGER),FLENSBURG
8770,W09,B84,"BARTH,HUBERT",HUBERT BARTH DIPL.-ING. (KRAFTRAEDER),SCHORNDORF
8771,W09,R41,REIS,ANHAENGER-CENTER DORIT REIS,HUERTH-EFFEREN
8772,W09,SC4,SCHWINGE,SCHWINGE FAHRZEUGBAU GMBH (ANHAENGER),BISCHOFFERODE
8773,WME,,MCC SMART,MICRO COMPACT CAR SMART GMBH (PERSONENKRAFTWAGEN),RENNINGEN
8774,W09,F49,SUED-WEST MARINE,SUED-WEST MARINE GMBH (ANHAENGER),RHEINMUENSTER
8775,WRM,,RMC,RMC MOTORCYCLES U.SCOOTERS GMBH (KRAFRAEDER),HERTEN-WESTERHOLT
8776,,,TURBO TECHNIK PIETZ,TURBO TECHNIK PIETZ AG (PERSONENWAGEN),KOLBERMOOR
8777,W09,W66,KRAUSS-MAFF.WEGMANN,KRAUSS-MAFFEI WEGMANN GMBH CO. KG,MUENCHEN
8778,W09,B85,BECK,FAHRZEUGBAU TILMAN BECK (ANHAENGER),LIEBEROSE
8779,W09,F55,FAHRZEUG-TECHNIK,FAHRZEUG-TECHNIK NEUENBURG GMBH (ANHAENGER),NEUENBURG
8780,W09,KA2,KUEFFNER,KUEFFNER AUTOMOBILE (ANHAENGER),BRETZFELD
8781,W09,T42,TUPAK,GERHARD TUPAK (ANHAENGER),KIRCHLENGERN
8782,,,TEREX,TEREX PEINER GMBH (ANHAENGER),TRIER
8783,W09,T43,THORRY,THORRY METALLTECHNIK GMBH (ANHAENGER),ACHERN-FAUTENBACH
8784,W09,KA3,KODLIN,FRED KODLIN METALLBAUER (KRAFTRAEDER),BORKEN
8785,W09,H00,HEITLING.U.,HEITLING URSULA (ANHAENGER),MELLE
8786,W09,R42,"ROSSKOPF,UHINGEN",ROSSKOPF TRANSPORT GMBH (ANHAENGER),UHINGEN
8787,WTG,,TIRSAN,GOCH TIRSAN ANHAENDERPRODUKTION U.HANDEL GOCH GMBH,GOCH
8787,W09,T44,TIRSAN,GOCH TIRSAN ANHAENGERPRODUKTION U.HANDEL GOCH GMBH,GOCH
8788,W09,G51,GLA-WEL,GLA-WEL GMBH SONDERANHAENGERBAU,MELLE
8789,W09,HA1,HPN,HPN-MOTORRADTECHNIK GMBH,SEIBERSDORF
