KBA,WMI1,WMI2,Name,FullName,Location
8352,MA2,,MARUTI (IND),Maruti Suzuki India Limited,New Delhi/Indien
8352,MA3,,MARUTI (IND),Maruti Suzuki India Limited,New Delhi/Indien
8352,MA4,,MARUTI (IND),Maruti Suzuki India Limited,New Delhi/Indien
8352,MA5,,MARUTI (IND),Maruti Suzuki India Limited,New Delhi/Indien
8353,MBF,,ENFIELD (IND),"Royal Enfield, (A Unit of Eicher Motors Limited)",Chennai/Indien
8353,ME3,,ENFIELD (IND),"Royal Enfield, (A Unit of Eicher Motors Limited)",Chennai/Indien
8354,MDE,,KINETIC (IND),KINETIC ENGINEERING LIMITED (MOTORCYCLE),PUNE/INDIEN
8354,MD5,,KINETIC (IND),KINETIC ENGINEERING LIMITED (MOTORCYCLE),PUNE/INDIEN
8355,MD2,,BAJAJ AUTO (IND),BAJAJ AUTO LTD.(MOTORCYCLE),PUNE/INDIEN
8356,ME4,,HONDA (IND),HONDA MOTORCYCLE (KRAFTRAEDER),DISTT. GURGAON (HARYANA)/IND
8357,MAL,,HYUNDAI MOTOR (IND),HYUNDAI MOTOR INDIA LTD. (PKW),TAMILNADU/INDIEN
8358,MAT,,TATA ENG. (IND),TATA EGINEERING & LOCOMOTIVE CO. (PKW),MUMBAI/INDIEN
8400,W09,B47,BEFA,"BEFA, BELZIGER FAHRZEUGBAU GMBH (ANHAENGER)",BELZIG
8401,W09,S69,STERN,JUERGEN STERN KAROSSERIE-U.FAHRZEUGBAU GMBH (ANH.),STEINHAGEN
8402,W09,S70,STOEGER,STOEGER ANHAENGERBAU GMBH,PUTZBRUNN
8403,W09,G32,GTI NUTZFAHRZ.,GTI NUTZFAHRZEUGE GMBH (ANHAENGER),GROENINGEN
8404,W09,H58,"HERMANN,A.",HERMANN NUTZFAHRZEUGE (ANHAENGER),WENNIGSEN
8405,W09,R27,RECKER,GEBR.RECKER GMBH (ANHAENGER),HARSEWINKEL-GREFFEN
8406,W09,B48,BUELTMANN,"FAB, FRANZ BUELTMANN (ANHAENGER)",ANROECHTE
8407,W09,P23,PARTENHEIMER & CO.,PARTENHEIMER & CO.GMBH METALL-U.FAHRZEUGBAU (ANH.),WITTSTOCK/DOSSE
8408,W09,A27,"AVS, EHINGEN",AVS AGGREGATEBAU GMBH (ANHAENGER),EHINGEN-STETTEN
8409,W09,M51,MTH EHLERS,"MTH EHLERS OHG, MECKLENBURGER*TECHNIK*HANDEL (ANH.)",PARCHIM
8410,W09,H59,HOLZ,METALLBAU & PKW-HAENGERBAU DIETER HOLZ,POLTNITZ
8411,W09,H60,HEIDINGSFELDER,JOSEF HEIDINGSFELDER GBR PKW-ANHAENGERBAU,OBERHORNBACH
8412,W09,D21,DUMZLAFF,GUENTER DUMZLAFF (ANHAENGER),DATTELN
8413,W09,H61,HECKER & LOOGEN,HECKER & LOOGEN GBR (ANHAENGER),ADERSTEDT
8414,W09,M52,"MAYR,PAUL",PAUL MAYR FAHRZEUGBAU (ANHAENGER),NIEDERAICHBACH-OBERAICHBACH
8415,W09,008,OEHLER,OEHLER GMBH & CO KG (ANHAENGER),KARLSRUHE
8416,W09,R29,RUSS,M.RUSS (ANHAENGER),LANGENBRETTACH
8417,W09,A28,AUSBER,AUTOHAUS AUSBER GMBH FAHRZEUGBAU (ANHAENGER),TELGTE
8418,W09,A29,ARENDT,METALLBAU ARENDT GMBH & CO KG (ANHAENGER),SOLLWITT
8419,W09,G33,GREBENSTEIN,RALF GREBENSTEIN FAHRZEUGBAU (ANHAENGER),BAD DRIBURG
8420,W09,S72,SCHUSTER,OTMAR SCHUSTER GMBH & CO KG FAHRZEUGBAU (ANHAENGER),GOCHSHEIM
8421,W09,J16,JANZEN,GERHARD JANZEN NUTZFAHRZEUGE GMBH (ANHAENGER),WERLTE
8422,W09,G34,GEIGER,WERNER GEIGER ANHAENGERBAU,SCHWIEBERDINGEN
8423,W09,K64,KWW,KWW GRUNDSTUECKSVERWALTUNGSGES. MBH & CO (ANHAENGER),TREUENBRIETZEN
8424,W09,G35,GEORGE,DER HERFORDER-SIEGFRIED GEORGE ANHAENGERVERTRIEB,BIELEFELD
8425,W09,B49,BRUNS,AUGUST BRUNS LANDMASCHINEN GMBH (ANHAENGER),CLOPPENBURG
8426,W09,F33,FOLSKE,FOLSKE NORDERSTEDT GMBH (ANHAENGER),NORDERSTEDT
8427,W09,J17,JOHLI,JOHLI-MASCHINENBAU GMBH-BRUNO JOHMANN-(ANHAENGER),LIMBACH/BADEN
8428,W09,S73,SEEBACH,PETER SEEBACH FAHRZEUGBAU (ANHAENGER),KUENZELSAU-NITZENHAUSEN
8429,W09,H63,HILKEN,HILKEN GMBH,Vorwerk
8430,W09,B50,BROEMME,DIETER BROEMME (PERSONENKRAFTWAGEN),CELLE
8431,W09,D22,DEITERMANN,UDO DEITERMANN (ANHAENGER),HALTERN-LAVESUM
8432,W09,R31,RAUSCHENBACH,WILHELM RAUSCHENBACH METALLBAU (ANHAENGER),PARSAU
8433,W09,F35,FALCON,FALCON CARAVAN GMBH (ANHAENGER),NUERNBERG
8434,W09,T29,THUENEMANN,JOHANNES THUENEMANN ALLG.FAHRZEUG-TECHNIK(ANHAENGER),GESTRATZ
8435,W09,M54,MAYER.SCHLIENGEN,HERMANN MAYER LANDMASCHINEN (ANHAENGER),SCHLIENGEN
