KBA,WMI1,WMI2,Name,FullName,Location
5013,SB1,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,VNK,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,YAR,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,YBC,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,5TD,,TOYOTA EUROPE (B),TOYOTA MOTOR EUROPE NV/SA,Brüssel/Belgien
5014,,,NIMROD (B),NV NIMROD SA,BRUESSEL/BELGIEN
5015,,,S.A.B.C.A.(B),SOC.ANONYME BELGE DE CONSTR.AERONAUTIQUE,BRUESSEL/BELGIEN
5016,YB1,,VOLVO (B),VOLVO EUROPA NV (TRUCK),GENT (OSTAKKER)/BELGIEN
5016,YB2,,VOLVO (B),VOLVO EUROPA NV (BUS),GENT (OSTAKKER)/BELGIEN
5016,YB3,,VOLVO (B),VOLVO EUROPA NV (INCOMPLETE VEHICLE),GENT (OSTAKKER)/BELGIEN
5016,,,VOLVO (B),VOLVO EUROPA TRUCK NV,GENT (OSTAKKER)/BELGIEN
5017,,,IMA (B),IMA KAROSSERIE-U.FAHRZEUGBAU,MALINES/BELGIEN
5018,,,ROSART (B),CARAVANES ROSART,FLEURUS/BELGIEN
5019,,,HOOL & ZONEN (B),VAN HOOL & ZONEN OMNIBUSWERKE U.FAHRZEUGBAU,ANTWERPEN/BELGIEN
5020,,,BRUGEOISE (B),LA BRUGEOISE ET NI VELLES SA,ST MICHIELS-BRUEGGE/BELGIEN
5021,,,ROECK CARAVANS (B),CARAVANS DE ROECK,ST GILLES/BELGIEN
5022,,,AMNOR (B),AMNOR NV,OEVEL/BELGIEN
5023,YA9,175,EKSELS.KONSTR-EKW(B),EKSELSE KONSTRUKTIE WERKE,EKSEL/BELGIEN
5024,YA9,114,BAETEN (B),BAETEN MOBIEL NV (PASSENGER CAR/TRUCK/COMM. TRAILER),MELLE/BELGIEN
5025,YA9,133,ARCOMET (B),ARCOMET NV (TRAILER),HASSELT/BELGIEN
5026,,,GENERAL MOT.-GMC (B),GENERAL MOTORS CONTINENTAL LTD,ANTWERPEN/BELGIEN
5027,YAF,,FAYMONVILLE (B),Faymonville AG,Büllingen/Belgien
5027,YAM,,FAYMONVILLE (B),Faymonville AG,Büllingen/Belgien
5027,YA9,113,FAYMONVILLE (B),Faymonville AG,Büllingen/Belgien
5028,,,FORD (B),FORD TRACTOR LTD,ANTWERPEN/BELGIEN
5029,,,IMV-ADRIA (B),SA IMV ADRIA CARAVAN BELGIUM NV,DEINZE/BELGIEN
5030,YA3,,ATLAS COPCO (B),ATLAS COPCO AIRPOWER NV (MOBILE AIR COMPRESSOR),WILRIJK B.ANTWER.U.AARTSELAAR/BELGIEN
5031,YD4,,INTERNAT.TRAILERS(B),NV INTERNATIONAL TRAILERS (CARAVAN),HOUTHALEN/BELGIEN
5032,,,SAAB EUROPE (B),SAAB EUROPE NV (SAAB SCANIA),MECHELEN/BELGIEN
5033,,,TRANSEUROP ENGIN (B),TRANSEUROP ENGENEERING P.V.B.A,BOLDERBERG-ZOLDER/BELGIEN
5034,YC1,,HONDA (B),HONDA BELGIUM NV (MOTORCYCLE),AALST/BELGIEN
5035,YD3,,CHATEAU CARAVANS (B),CHATEAU CARAVANS NV (CARAVAN),HAMONT-ACHEL/BELGIEN
5036,,,SPERRY RAND (B),SPERRY RAND BELGIUM NV,ZEDELGEM/BELGIEN
5037,,,SPERRY (B),SPERRY NEW HOLLAND DIVISIE VAN SPERRY NV,ZEDELGEM/BELGIEN
5038,YE1,,VAN HOOL (B),VAN HOOL (COMMERCIAL TRAILER),KONINGSHOOIKT LIER/BELGIEN
5038,YE2,,VAN HOOL (B),VAN HOOL (BUS/COACH),KONINGSHOOIKT LIER/BELGIEN
5039,YD6,,HOME-CAR (B),HOME-CAR BENELUX NV (TRAILER),MAASMECHELEN/BELGIEN
5040,,,NEW HOLLAND (B),NEW HOLLAND NV (SPECIAL PURPOSE VEHICLE/TRAILER),ZEDELGEM/BELGIEN
5040,,,NEW HOLLAND (B),NEW HOLLAND BELGIUM NV (SPECIAL PURPOSE VEHICLE),ZEDELGEM/BELGIEN
5040,,,NEW HOLLAND (B),NEW HOLLAND TRACTOR LTD,ANTWERPEN/BELGIEN
5041,,,FORD NEW HOLLAND (B),FORD NEW HOLLAND NV(SPECIAL PURPOSE VEHICLE/TRAILER),ZEDELGEM/BELGIEN
5042,YB6,,JONCKHEERE (B),JONCKHEERE BVBA (BUS),ROESELARE/BELGIEN
5043,YB4,,LAG (B),LAG INTERNATIONAL SA (COMMERCIAL VEHICLE),BREE/BELGIEN
