KBA,WMI1,WMI2,Name,FullName,Location
9634,,,JONG-MUNSTERS (NL),DE JONG-MUNSTERS BV,EL ERP/NIEDERLANDE
9635,,,WALKER (NL),WALKER INTERNATIONAL BV CW (FOLDINGCARAVAN),DEURNE U.HOOGEVEEN/NIEDERLANDE
9636,,,VICON (NL),VICON NV,NIEUW VENNEP/NIEDERLANDE
9637,,,LAURA METAAL (NL),LAURA METAAL BV (TRAILER),EYGELSHOVEN/NIEDERLANDE
9638,,,WERKVOORZ.-SCHAP (NL),WERKVOORZIENINGSSCHAP HOOGEVEEN EO (TRAILER),AB HOOGEVEEN/NIEDERLANDE
9639,,,VAWE-ATLANTA (NL),VAWE-ATLANTA BV (TRAILER),RC RAALTE/NIEDERLANDE
9640,XMJ,,CARBO (NL),CARBO BV (TRAILER),HATTEM/NIEDERLANDE
9641,XL9,435,TAGO (NL),TAGO CAMPERS INTERNATIONAL BV (FOLDINGCARAVAN),CL GORREDIJK/NIEDERLANDE
9642,,,GOFA (NL),GOFA TRAILER BV,BUNNIK/NIEDERLANDE
9643,XLH,,WAGENBOUW HAPERT(NL),WAGENBOUW HAPERT BV (TRAILER),ZG HAPERT/NIEDERLANDE
9644,XLB,,NETHERLANDS CAR (NL),NETHERLANDS CAR BV (PASSENGER CAR),BORN/NIEDERLANDE
9644,XMC,,NETHERLANDS CAR (NL),NETHERLANDS CAR BV (PASSENGER CAR),BORN/NIEDERLANDE
9644,XMD,,NETHERLANDS CAR (NL),NETHERLANDS CAR BV (PASSENGER CAR),BORN/NIEDERLANDE
9645,XL9,030,DEN OUDSTEN (NL),DEN OUDSTEN BV (BUS),AA WOERDEN/NIEDERLANDE
9645,XL9,042,DEN OUDSTEN (NL),DEN OUDSTEN BUSSEN BV,AX WOERDEN/NIEDERLANDE
9646,XLY,,FLAMINGO TRAIL.(NL),FLAMINGO TRAILERS BV,ZG HAPERT/NIEDERLANDE
9647,XLR,,DAF TRUCKS (NL),DAF TRUCKS NV,TW EINDHOVEN/NIEDERLANDE
9648,JN1,,NISSAN EUROPE (NL),NISSAN EUROPE NV (PASSENGER CAR),AMSTERDAM/NIEDERLANDE
9648,SJN,,NISSAN EUROPE (NL),NISSAN EUROPE NV (PASSENGER CAR),AMSTERDAM/NIEDERLANDE
9648,VSK,,NISSAN EUROPE (NL),NISSAN EUROPE NV (PASSENGER CAR),AMSTERDAM/NIEDERLANDE
9649,XL9,051,KNAPEN (NL),PIET KNAPEN BV (TRAILER),DL DEURNE/NIEDERLANDE
9649,XPN,,KNAPEN (NL),Knapen Trailers B.V.,Deurne/Niederlande
9650,,,E.ML ENGINEERING(NL),E.ML ENGINEERING HOLLAND B.V. (KRAFTRAEDER),NEEDE/ NIEDERLANDE
9700,,,CYRUS (NL),CYRUS MOTORRADFABRIK,VENLO/NIEDERLANDE
9701,XMZ,,SCHUITEMAKER (NL),SCHUITEMAKER MACHINES BV (TRAILER),RIJSSEN/NIEDERLANDE
9702,XLG,,SARIS (NL),SARIS AANHANGERS BV (TRAILER),ZG HAPERT/NIEDERLANDE
9703,,,TRANSPORT INTER.(NL),TRANSPORT INTERNATIONAL POOL,ROTTERDAM/NIEDERLANDE
9704,,,INTERCYCLE (NL),INTERCYCLE BICYCLE-AND MOTORCYCLE-WORKS,AM HEERENVEEN/NIEDERLANDE
9705,,,WAGENBOUW (NL),NV WAGENBOUW (TRAILER),ROTTERDAM/NIEDERLANDE
9706,XMW,,GLIDER EUROPE (NL),GLIDER EUROPE (KRAFTRAEDER),WAALRE/NIEDERLANDE
9707,XLF,,BATAVUS (NL),BATAVUS INTERCYCLE BV (MOTORCYCLE),AM HEERENVEEN/NIEDERLANDE
9708,XLA,,VAN DOORNE-DAF (NL),VAN DOORNE'S BEDRIJFSWAGENFABRIEK DAF BV (TRUCK),BB EINDHOVEN/NIEDERLANDE
9708,XLR,,VAN DOORNE-DAF (NL),VAN DOORNE'S BEDRIJFSWAGENFABRIEK DAF BV (TRUCK),BB EINDHOVEN/NIEDERLANDE
9709,,,WOPREYS (NL),WOPREYS (TRAILER),ULFT/NIEDERLANDE
9710,,,BERGIA (NL),BERGIA (TRAILER),ZEDDAM/NIEDERLANDE
9711,,,ARPIC-ATLAS (B),ATLAS COPCO AIRPOWER NV (MOBILE AIR COMPRESSOR),ANTWERPEN/BELGIEN
9711,,,ARPIC-ATLAS (B),ARPIC ENGINEERING NV,ANTWERPEN/BELGIEN
9711,,,ARPIC-ATLAS (B),SIEHE ATLASCOPCO,ANTWERPEN/BELGIEN
9712,,,EKS (NL),EKS CARAVAN-U.SPORTBOOT-HANDEL,SLIEDRECHT/NIEDERLANDE
9713,,,AKAPP (NL),AKAPP,ZEIST/NIEDERLANDE
9714,,,CARSTABO (NL),CARSTABO BV WOHNWAGENBAU,OSS/NIEDERLANDE
9715,,,ZANDE-GEZA (NL),GEBR.VAN DER ZANDE,NIEDERLANDE
9716,XLL,,KIP (NL),KIP CARAVANS BV (ROAD VEHICLE),AB HOOGEVEEN/NIEDERLANDE
9717,XL9,233,KAMPS-DE WILD (NL),KAMPS-DE WILD BV (TRAILER),ZEVENAAR/NIEDERLANDE
9718,,,FOKKER (NL),FOKKER FLUGZEUG-UND GERAETEBAU,DORTRECHT/NIEDERLANDE
9719,,,NETAM (NL),NETAM NV NIEDERLAENDISCHER TANK-U.APPARATEBAU,ROTTERDAM/NIEDERLANDE
9720,,,STERO (NL),NV STERO (TRAILER),BB EINDHOVEN/NIEDERLANDE
9721,,,HOEGEN (NL),H.J.HOEGEN DIJKHOF MACHINEFABRIK NV (TRAILER),EMMELOORD/NIEDERLANDE
9722,,,WEEGHEL (NL),VAN WEEGHEL (TRAILER),AL ZWOLLE/NIEDERLANDE
9723,,,HYSTER (NL),HYSTER NV,NIJMWEGEN/NIEDERLANDE
