KBA,WMI1,WMI2,Name,FullName,Location
7105,JN7,,NISSAN (J),NISSAN MOTOR COMP LTD (RESERVE),TOKIO/JAPAN
7105,JN8,,NISSAN (J),NISSAN MOTOR COMP LTD (MULTI-PURPOSE VEHICLE),TOKIO/JAPAN
7105,JPA,,NISSAN (J),NISSAN DIESEL MOTOR CO LTD (INCOMPLETE VEHICLE TRUCK),TOKIO/JAPAN
7105,JPB,,NISSAN (J),NISSAN DIESEL MOTOR CO LTD (RESERVE),TOKIO/JAPAN
7105,JPC,,NISSAN (J),NISSAN DIESEL MOTOR CO LTD (RESERVE),TOKIO/JAPAN
7105,JPD,,NISSAN (J),NISSAN DIESEL MOTOR CO LTD (RESERVE),TOKIO/JAPAN
7105,JPE,,NISSAN (J),NISSAN DIESEL MOTOR CO LTD (INTERNATIONAL TRUCK),TOKIO/JAPAN
7105,VSK,,NISSAN (J),NISSAN MOTOR COMPANY LTD,TOKIO/JAPAN
7106,JF1,,FUJI HEAVY IND.(J),FUJI HEAVY INDUSTRIES LTD (SUBARU/PASSENGER CAR),TOKIO/JAPAN
7106,JF2,,FUJI HEAVY IND.(J),FUJI HEAVY INDUSTRIES LTD(SUBARU/MULTIPURPOSE VEHIC),TOKIO/JAPAN
7106,JF3,,FUJI HEAVY IND.(J),FUJI HEAVY INDUSTRIES LTD (SUBARU/TRUCK COMPL.VEHIC),TOKIO/JAPAN
7106,4S4,,FUJI HEAVY IND.(J),FUJI HEAVY INDUSTRIES LTD (SUBARU/PASSENGER CAR),TOKIO/JAPAN
7106,JTD,,FUJI HEAVY IND.(J),FUJI HEAVY INDUSTRIES LTD (SUBARU/PASSENGER CAR),TOKIO/JAPAN
7107,JA3,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (MITSUBISHI/PASSENGER CAR),TOKIO/JAPAN
7107,JA4,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (MITSUBISHI/MULTIPURPOSE VEH),TOKIO/JAPAN
7107,JA5,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (MITSUBISHI/BUS),TOKIO/JAPAN
7107,JA6,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (MITSUBISHI/INCOMPLETE VEHIC),TOKIO/JAPAN
7107,JA7,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (MITSUBISHI/TRUCK),TOKIO/JAPAN
7107,JB3,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (DODGE/PASSENGER CAR),TOKIO/JAPAN
7107,JB4,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (DODGE/MULTIPURPOSE VEHICLE),TOKIO/JAPAN
7107,JB5,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (DODGE/BUS),TOKIO/JAPAN
7107,JB6,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (DODGE/INCOMPLETE VEHICLE),TOKIO/JAPAN
7107,JB7,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (DODGE/TRUCK),TOKIO/JAPAN
7107,JE3,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (MITSUBISHI/RESERVE),TOKIO/JAPAN
7107,JE4,,MITSUBISHI (J),MITSUBISHI MOTORS CORP,TOKIO/JAPAN
7107,JE5,,MITSUBISHI (J),MITSUBISHI MOTORS CORP,TOKIO/JAPAN
7107,JE6,,MITSUBISHI (J),MITSUBISHI MOTORS CORP,TOKIO/JAPAN
7107,JE7,,MITSUBISHI (J),MITSUBISHI MOTORS CORP,TOKIO/JAPAN
7107,JJ3,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (COLT/CHRYSLER/PASSENGER CAR),TOKIO/JAPAN
7107,JJ4,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (COLT/CHRYSLER/MP-VEHICLE),TOKIO/JAPAN
7107,JJ5,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (COLT/BUS),TOKIO/JAPAN
7107,JJ6,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (COLT/CHRYSLER/INCOMPL.VEHIC),TOKIO/JAPAN
7107,JJ7,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (COLT/CHRYSLER/TRUCK),TOKIO/JAPAN
7107,JMA,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (PASSENGER CAR/TRUCK),TOKIO/JAPAN
7107,JMB,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (PASSENGER CAR/TRUCK),TOKIO/JAPAN
7107,JMC,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (MITSUBISHI/RESERVE),TOKIO/JAPAN
7107,JMD,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (MITSUBISHI/RESERVE),TOKIO/JAPAN
7107,JME,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (MITSUBISHI/RESERVE),TOKIO/JAPAN
7107,JMF,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (MITSUBISHI/RESERVE),TOKIO/JAPAN
7107,JMG,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (MITSUBISHI/RESERVE),TOKIO/JAPAN
7107,JMH,,MITSUBISHI (J),MITSUBISHI MOTORS CORP (MITSUBISHI/RESERVE),TOKIO/JAPAN
