KBA,WMI1,WMI2,Name,FullName,Location
8567,W09,W57,"WEBER,WERNER",WERNER WEBER FAHRZEUGBAU (ANHAENGER),OBERKIRCH
8568,W09,G43,GSF,GSF SONDERFAHRZEUGBAU GMBH (ANHAENGER),WIETMARSCHEN
8569,W09,F13,FB,FB FAHRZEUGBAU BRANDENBURG GMBH (ANHAENGER),BRANDENBURG
8570,W09,K89,KOBERNUSS,CLAUS KOBERNUSS (ANHAENGER),BARUM
8571,W09,R35,RUNDRUM,RUNDRUM KARUSSELLBAU GMBH (ANHAENGER),LANGWEID/AUGSBURG
8572,W09,A17,AUBURGER,AUTO AUBURGER (ANHAENGER),"WALD,MAIERTSHOF"
8573,W09,S98,"SCHMITZ,FRANZ",FRANZ SCHMITZ NUTZFAHRZEUGE GMBH & CO (ANHAENGER),LIPPSTADT
8574,W09,S99,"SCHULTE,JOSEF",JOSEF SCHULTE KAROSSERIEBAU (ANHAENGER),GESEKE
8575,W09,S00,STEINBACHER,STEINBACHER FAHRZEUGBAU GMBH (ANHAENGER),LOHR A.MAIN-STEINBACH
8576,W09,J23,IMF,"IMF ANHAENGERBAU,DIPL.-ING. FRIEDRICH DOERR GMBH",LIMBURG/LAHN-LINDENHOLZHAUSEN
8577,W09,W58,WH-FAHRZEUGBAU,WH-FAHRZEUGBAU EMLICHHEIM GMBH (ANHAENGER),EMLICHHEIM
8578,W09,B68,BERING,LEO BERING (ANHAENGER),RHEINE
8579,W09,D29,DIMKO,"DIMKO-MASCHINEN,FERDINAND DIMKOWSKI (ANHAENGER)",RECKLINGHAUSEN
8580,W09,K90,KRAUSSE & KRAUSSE,"KRAUSSE & KRAUSSE GMBH,ANHAENGERBAU",SINN
8581,W09,G44,GORGUS,AUTOHAUS ACHIM GORGUS (PERSONENKRAFTWAGEN),STRAUBENHARDT
8582,W09,J24,ISOPOLAR,ISOPOLAR GMBH (Anhänger)),NETPHEN
8583,W09,W59,WIESMANN,Wiesmann GmbH & Co. KG,Duelmen
8584,W09,W05,WIELAND,KARL WIELAND FAHRZEUGBAU (ANHAENGER),SULZ/NECKAR-HOLZHAUSEN
8585,W09,SA1,SCHWEIZER,EUGEN SCHWEIZER LANDMASCHINEN (ANHAENGER),MARCH/HOLZHAUSEN
8586,W09,SA2,SCHWARTE,SCHWARTE-WERK GMBH (ANHAENGER),AHLEN
8587,W09,B54,ZEPPELIN MOBILE SYS.,ZEPPELIN MOBILE SYSTEME GMBH (ANHAENGER),KERPEN-SINDORF
8588,W09,M64,MATTEN,RUDI MATTEN GMBH (ANHAENGER),RHEINBERG
8589,W09,F43,FRIEDERICHS,CARL FRIEDERICHS GMBH,FRANKFURT
8590,W09,A37,AUTOHAUS PREMNITZ,"AUTOHAUS PREMNITZ, OBST & SCHMITZ GBR (PERSONENKR.WG)",PREMNITZ
8591,W09,M67,"MEIER,BUERSTADT",MEIER FAHRZEUGBAU GMBH (ANHAENGER),BUERSTADT
8592,W09,SA3,STOFFREGEN,THORSTEN STOFFREGEN (ANHAENGER),LIPPSTADT
8593,W09,B70,"BAUER,ROLF",ROLF BAUER GMBH KAROSSERIEBAU (ANHAENGER),FREIBURG
8594,W09,H87,HEPHATA,"HEPHATA HESSISCHES DIAKONIEZENTRUM EV,TREYSA (ANH.)",SCHWALMSTADT
8595,W09,H88,HE-WA AUFBAU,HE-WA AUFBAU M.RIEDEL GMBH FAHRZEUGBAU (ANHAENGER),MOERS
8596,W09,Z10,ZENDER,HANS ALBERT ZENDER EXKLUSIV-AUTO (ANHAENGER),MUELHEIM-KAERLICH
8597,W09,T34,THOMAS,HOLGER THOMAS SCHMIEDEMEISTER (ANHAENGER),GLAUCHAU
8598,W09,K91,KOESTER FZ-BAU,KOESTER FAHRZEUGBAU GMBH (ANHAENGER),CASTROP-RAUXEL
8599,W09,G45,GERHART,HANS GERHART TRANSPORTTECHNIK GMBH (NUTZFAHRZEUGE),BROMBACH
8600,W09,R54,ROKA-WERK,ROKA-WERK GmbH,Mengerskirchen-Waldernbach
8601,W09,G46,GREUFE,THEODOR GREUFE KAROSSERIE-U.FAHRZEUGBAU (ANHAENGER),MUENSTER
8602,WKD,,KEWET,KEWET STADTAUTO INDUSTRIE NORDHAUSEN GMBH (PKW),NORDHAUSEN
8603,W09,M68,MINKLER,JACKSON PROMOTIONMOBILE-I.MINKLER (ANHAENGER),HAMM
8604,W09,SA5,SCHIRMER,Schirmer Race Engineering,Boos
8605,W09,F45,FILMER,WILHELM FILMER FAHRZEUGBAU (ANHAENGER),USLAR
8606,W09,N10,HRD-NOVATRAIL,HRD-NOVATRAIL MASCHINEN-U.ANLAGENBAU GMBH(ANHAENGER),EMLICHHEIM
8607,W09,H90,HEIMBURGER,ROLAND HEIMBURGER FAHRZEUGBAU (ANHAENGER),NIEDERESCHACH
8608,W09,O16,OHLWEIN,"INGO OHLWEIN (PERSONENKRAFTWAGEN,ANHAENGER)",WALKENRIED
8609,W09,T35,TRANSVARIO,TRANSVARIO KUEHL-U.NUTZFAHRZEUGE HANDELS-GMBH (ANH.),MEMMINGEN
8610,W09,N03,KANO,KANO-FAHRZEUGBAU KARL NOLD GMBH (ANHAENGER),RIEDSTADT-ERFELDEN
8611,W09,T36,TROULLIER,GERD TROULLIER (ANHAENGER),BAD HONNEF
