KBA,WMI1,WMI2,Name,FullName,Location
6460,,,"FISCHER,GEBR.",GEBR.FISCHER,KIRCHHEIMBOLANDEN
6461,,,RHEINLAND-CARAVAN,RHEINLAND-CARAVAN GUENTHER HENNERICI,POLCH B.MAYEN
6462,WMJ,,MIDDENDORF,MIDDENDORF KG (CARAVAN),OVERATH
6463,WHV,,"HENDRICKS,GOCH",HENDRICKS FAHRZEUGWERKE GmbH,GOCH
6463,W09,H46,"HENDRICKS,GOCH",HENDRICKS BEHAELTERFAHRZEUGBAU GMBH & CO KG (ANH.),GOCH
6464,,,"ZIMMERMANN,W.",W.ZIMMERMANN FAHRZEUGBAU,HANNOVERSCH-MUENDEN
6465,W09,P22,PUPPE,HUBERT PUPPE FAHRZEUGBAU (ANHAENGER),ARNSBERG-HUESTEN
6466,,,"MEYER,WERNER",WERNER MEYER,WICKEDE/RUHR
6467,W09,F23,FAHRENHORST,FAHRENHORST FAHRZEUGBAU INH.I.NIERMANN (ANHAENGER),STEMWEDE-DESTEL
6468,,,DIEBAU,DIEBAU E.DIETRICH,OTTERSWEIER/BADEN
6469,W09,H64,HEIKER,BERNHARD HEIKER FAHRZEUGBAU (ANHAENGER),WARENDORF-FRECKENHORST
6470,,,KNOTT,KNOTT,EGGSTAETT
6471,,,MESSERSCHM-BOEL.-BL.,MESSERSCHMITT-BOELKOW-BLOHM GMBH,MUENCHEN
6472,,,WEYER,HERMANN WEYER FAHRZEUGBAU,DINGDEN-LANKERN
6473,,,AHLSWEDE,H.AHLSWEDE,HELMSTEDT
6474,,,"WEBER,OTTO",OTTO WEBER FAHRZEUGBAU,OBERKIRCH/BADEN
6475,,,GIMMEL,M.GIMMEL FAHRZEUGBAU,ESSLINGEN/NECKAR
6476,WNC,,NORDLAND-CARAVANING,NORDLAND-CARAVANING GMBH & CO KG,FOCKBEK B.RENDSBURG
6477,W09,M57,"MEYER,HILKO","HILKO MEYER,JOH.MEYER KG FAHRZEUGBAU (ANHAENGER)",STADLAND-RODENKIRCHEN
6478,W09,K27,KOTSCHENREUTHER,KOTSCHENREUTHER FAHRZEUGBAU GMBH & CO KG (ANHAENGER),WALLENFELS
6479,W09,G13,GAERTNER,"GAERTNER GMBH,KAROSSERIEBAU + FAHRZEUGTECHNIK",ELMSHORN
6480,,,DIEDERICHS,DIEDERICHS,RISTEDT UEB.SYKE
6481,,,GLAHN,KARL-HEINZ GLAHN TANKFAHRZEUGBAU,MECKELFELD B.HAMBURG-HARBURG
6482,W09,R28,REISS,FRIEDHELM REISS FAHRZEUGBAU (ANHAENGER),PHILIPPSBURG
6483,W09,L16,LADOG,LADOG-Fahrzeugbau und Vertriebs-GmbH,Zell am Harmersbach
6484,W09,H47,HINRICHS,FAHRZEUGBAU HEINO HINRICHS (ANHAENGER),APEN-GODENSHOLT
6485,W09,B96,BOESE,HEINZ BOESE KG,REISTE/SAUERLAND
6486,W09,J25,"JORDAN,FRITZ",FRITZ JORDAN GMBH (ANHAENGER),EMMERICH
6487,W09,B55,BIELENBERG,HORST BIELENBERG ANHAENGERBAU,SUEDERWISCH-VOLSEMENHUSEN
6488,,,BERTELE,BERTELE,REMSHALDEN-HEBSACK
6489,,,CASPER,KARL CASPER FAHRZEUGBAU,SINGEN/HOHENTWIEL
6490,,,WERNER.G.,G.WERNER,RABENSCHEID
6491,,,RESTEMEIER,GUENTER RESTEMEIER LANDMASCHINEN-FAHRZEUGBAU,STEMWEDE KRS.MINDEN-LUEBBECKE
6492,W09,G26,"GEORG,EDGAR",GEORG FAHRZEUGBAU GMBH & CO KG (ANHAENGER),NEITERSEN/WESTERWALD
6493,WAF,,ACKERMANN-FRUEHAUF,ACKERMANN-FRUEHAUF GMBH (ANHAENGER),WUPPERTAL (VOHWINKEL)
6494,W09,K28,KLAESER,KLAESER INTERNAT. FACHSPEDITION U. FAHRZEUGBAU GMBH (ANH.),HERTEN/WESTF.
6495,W09,J08,"JUNG,R.",ROBERT JUNG GMBH FAHRZEUGBAU (ANHAENGER),HOMBURG
6496,W09,F04,FAHRZEUGB.DIETLINGEN,"FAHRZEUGBAU DIETLINGEN,SCHWARZ + DUERR (ANHAENGER)",KELTERN-DIETLINGEN
6497,,,STORK & SOEHNE,EBERHARD STORK & SOEHNE FAHRZEUGBAU,SOEST
6498,W09,E16,EPPLE,FRIEDRICH EPPLE FAHRZEUGBAU GMBH (ANHAENGER),MANNHEIM
6499,W09,B01,BLOETZ,ARTUR BLOETZ KG FAHRZEUGBAU (ANHAENGER),BRAUNSCHWEIG-BIENRODE
6500,W09,K41,KATEMANN,KATEMANN KAROSSERIE-U.FAHRZEUGBAU (ANHAENGER),HEIDEN
6501,W09,W08,"WERNER,TRIER-EHRANG",WERNER GMBH FORST-UND INDUSTRIETECHNIK,TRIER-EHRANG
6502,,,GRAAFF KG,GRAAFF KG (ANHAENGER),ELZE/LEINE
6503,,,"REIN,OSKAR",OSKAR REIN FAHRZEUGBAU,REUTLINGEN
6504,W09,R15,ROBERTZ,PETER ROBERTZ & SOHN GMBH (ANHAENGER),VIERSEN
