KBA,WMI1,WMI2,Name,FullName,Location
7118,JM6,,MAZDA (J),MAZDA MOTOR CORP (MAZDA/RESERVE),HIROSHIMA/JAPAN
7118,JM7,,MAZDA (J),MAZDA MOTOR CORP (MAZDA/RESERVE),HIROSHIMA/JAPAN
7118,JM8,,MAZDA (J),MAZDA MOTOR CORP (MAZDA/RESERVE),HIROSHIMA/JAPAN
7118,MMZ,,MAZDA (J),MAZDA MOTOR CORPORATION,HIROSHIMA/JAPAN
7118,3MD,,MAZDA (J),MAZDA MOTOR CORP (FORD/PASSENGER CAR),HIROSHIMA/JAPAN
7118,3MV,,Mazda (J),Mazda Motor Corporation,Hiroshima/Japan
7118,3MZ,,MAZDA (J),MAZDA MOTOR CORP (ALL VEHICLE),HIROSHIMA/JAPAN
7149,JLB,,MFTBC (J),MITSUBISHI FUSO TRUCK/BUS CORPO (LKW),KASHIMADA/JAPAN
7149,TYA,,MFTBC (J),MITSUBISHI FUSO TRUCK/BUS CORPO (LKW),TOKYO/JAPAN
7149,TYB,,MFTBC (J),MITSUBISHI FUSO TRUCK/BUS CORPO (LKW),TOKYO/JAPAN
7401,PL1,,PROTON (MAL),PERUSAHAAN OTOMOBIL NASIONAL BERHAD (PASSENGER CAR),SHAH ALAM/MALAYSIA
7431,ML3,,MITSUBISHI (THA),"Mitsubishi Motors (Thailand) Co., Ltd.","Klong Toei, Bangkok/Thailand"
7431,MMB,,MITSUBISHI (THA),"Mitsubishi Motors (Thailand) Co., Ltd.","Klong Toei, Bangkok/Thailand"
7431,MMC,,MITSUBISHI (THA),"Mitsubishi Motors (Thailand) Co., Ltd.","Klong Toei, Bangkok/Thailand"
7431,MN3,,MITSUBISHI (THA),"Mitsubishi Motors (Thailand) Co., Ltd.","Klong Toei, Bangkok/Thailand"
7431,MP3,,MITSUBISHI (THA),"Mitsubishi Motors (Thailand) Co., Ltd.","Klong Toei, Bangkok/Thailand"
7432,MLH,,THAI HONDA (THA),"THAI HONDA Co., Ltd.",BANGKOK/THAILAND
7433,MLE,,THAI YAMAHA (THA),THAI YAMAHA MOTOR (KRAFTRAEDER),SAMUTPRAKARN/THAILAND
7451,,,TAIWAN VESPA (RC),TAIWAN VESPA CO LTD (MOTOR-SCOOTER),KAOSHIUNG/TAIWAN
7452,LPR,,YAMAHA (RC),YAMAHA MOTOR TAIWAN CO LTD (MOTORCYCLE),CHUNLI/TAIWAN
7452,RKR,,YAMAHA (RC),YAMAHA MOTOR TAIWAN CO LTD (MOTORCYCLE),CHUNLI/TAIWAN
7453,RFB,,KWANG YANG (RC),KWANG YANG MOTOR CO LTD (MOTORCYCLE),KAOHSIUNG/TAIWAN
7453,RGS,,KWANG YANG (RC),KWANG YANG MOTOR CO LTD (MOTORCYCLE),KAOHSIUNG/TAIWAN
7454,,,ITTECO (RC),ITTECO MOTOR LTD (MOTORCYCLE),TAIPEI/TAIWAN
7455,RFG,,SANYANG (RC),"SANYANG Motor Co., Ltd.","Hukou, Hsinchu/Taiwan"
7456,,,HAINAN SUNDIRO (RC),HAINAN SUNDIRO MOTORCYCLE CO LTD,HAINAN/CHINA
7457,RFC,,TAIW.GOLDEN BEE (RC),TAIWAN GOLDEN BEE CO LTD (MOTORCYCLE),KAOHSIUNG HSIEN/TAIWAN
7458,RFR,,STANDARD MOTOR (RC),STANDARD MOTOR CORP. (MOTORCYCLE),Tainan City/TAIWAN
7459,LAK,,CHANGZHOU LANX.(RC),CHANGZHOU LANXIANG TIENLEE MACHINERY FACTORY CO.LTD,CHONGZHOU/CHINA
7460,LCL,,CHUN LAN GROUP (RC),CHUN LAN GROUP (MOTORCYCLE),THAIZHOU/CHINA
7461,RFL,,HER CHEE (RC),HER CHEE INDUSTRIAL CO.LTD. (MOTORCYCLE),YI-CHU HSIANG/TAIWAN
7462,RFU,,UNIVERSAL (RC),UNIVERSAL MOTOR CO. LTD. (MOTORCYCLE),KAOHSIUNG HSIEN/TAIWAN
7463,RFT,,C.P.I. MOTOR (RC),C.P.I. MOTOR COMPANY (MOTORCYCLE),TA-LI CITY/TAIWAN
7464,RF3,,AEON MOTOR (RC),AEON MOTOR CO. LTD (MOTORCYCLE),TAINAN/TAIWAN
7465,,,CURRIE TECHN.INT(RC),CURRIE TECHN. INTERN. LTD (KRAFTRAEDER),TAIPEI/TAIWAN
7466,RKE,,UNILLI MOTOR (RC),UNILLI MOTOR CO.LTD (KRAFTRAEDER),CHANGHUA COUNTY/TAIWAN
7467,RFW,,DINLI (RC),DINLI METAL INDUSTRIAL CO LTD. (LEICHTKRAFTFZG.),TAICHUNG/TAIWAN
7468,LL8,,JIANGSU LINHAI (RC),"Jiangsu Linhai Yamaha Motor Co., Ltd. (Krafträder)",Jiangsu/China
7469,RK4,,BAROSSA MOTOR (RC),BAROSSA MOTOR IND. (KRAFTRAEDER),TAINAN COUNTRY/TAIWAN
7470,RFY,,SHE LUNG (RC),SHE LUNG ELECTRIC (KRAFTRAEDER),TAINAN/TAIWAN
7471,,,JOFANG (RC),JOFANG DEVELOPMENT CORP. (KRAFTRAEDER),TAIPEI/TAIWAN
7472,RF7,,JORDAN MOTORS(RC),JORDAN MOTORS CO.LTD. (SONSTIGE FAHRZEUGART),CHANGHUA COSTAL/TAIWAN
7473,RKD,,REINMECH CORP. (RC),REINMECH CORPORATION (SONST. FAHRZEUGE),TAICHUNG/TAIWAN
7474,LJ5,,CIXI KING.(RC),CIXI KING.MOTORCYCLE CO.LTD. (KRAFTRAEDER),ZHEJIANG
7475,LUC,,HONDA (RC),HONDA AUTOMOBILE (CHINA) CO.LTD (PKW),GUANGZHOU GUANGDONG
7476,LC2,,CHANGZHOU KWANG. (RC),CHANGZHOU KWANGYANG MOTOR CO.LTD.(KRAFTRAEDER),CHANGZHOU CITY
7477,RGT,,HARTFORD (RC),HARTFORD INDUSTRIAL CO.LTD.(KRAFTRAEDER),TAICHUNG/TAIWAN
7477,RH9,001,HARTFORD (RC),HARTFORD INDUSTRIAL CO.LTD. (KRAFTRAEDER),TAICHUNG/TAIWAN
7477,RH9,500,HARTFORD (RC),HARTFORD INDUSTRIAL CO.LTD. (KRAFTRAEDER),TAICHUNG/TAIWAN
7477,RH9,510,HARTFORD (RC),HARTFORD INDUSTRIAL CO.LTD.(KRAFTRAEDER),TAICHUNG/TAIWAN
7501,VTL,,YAMAHA (E),YAMAHA SOCIEDAD ESPANOLA DE MOTOCICLETAS (MOT.CYCLE),BARCELONA/SPANIEN
7502,VTA,,MOTO VESPA (E),MOTO VESPA SA (MOTORCYCLE),MADRID/SPANIEN
7502,VTB,,MOTO VESPA (E),MOTO VESPA SA (MOTORCYCLE),MADRID/SPANIEN
7503,VSK,,N.M.I.S.A.(E),NISSAN MOTOR IBERICA SA (PASSENGER CAR),BARCELONA/SPANIEN
7504,VS9,108,IMENASA GRUAS (E),"IMENASA GRUAS SA, GRUPO LIEBHERR (TRAILER)",PAMPLONA/SPANIEN
