KBA,WMI1,WMI2,Name,FullName,Location
0776,W09,B36,BERTSCH,SIEGFRIED BERTSCH FAHRZEUGBAU (ANHAENGER),SCHEMMERHOFEN
0777,,,WUELLEN & ORTHAUS,FAHRZEUGWERKE WUELLEN B. & J.ORTHAUS OHG,WUELLEN KRS.AHAUS/WESTFALEN
0778,,,FRITZ,OTTO FRITZ ANHAENGER,BREMEN
0779,W09,B37,BETH,WOLFGANG BETH FAHRZEUGBAU (ANHAENGER),LAUPHEIM-UNTERSULMETINGEN
0780,,,GERLACH-WERKE,GERLACH-WERKE GERAETEBAU,EINBECK/HANNOVER
0781,W09,B14,BAUR,BAUR Karosserie- und Fahrzeugbau GmbH,Stuttgart
0782,,,THYSSEN HENSCHEL,THYSSEN INDUSTRIE AG HENSCHEL,KASSEL
0783,W09,W44,"HOERNDL, WIRTH & CO","WIRTH & CO GMBH, HOERNDL-ANHAENGER",WOERTHSEE-ETTERSCHLAG
0784,W09,H44,HEIK,HERMANN H.HEIK (ANHAENGER),HAMBURG
0785,,,HEIDENIA,HEIDENIA-LANDMASCHINEN-GEBR.HEIDENESCHER OHG,WELLINGHOLZHAUSEN
0786,,,"KLEBL, HANS",HANS KLEBL ANHAENGER,MUENCHEN
0787,,,KOEHN,G.W.KOEHN ANHAENGER,BREMEN
0788,W09,K49,"KRAUTTER, OTTO",OTTO KRAUTTER FAHRZEUG-U.MASCHINENBAU (ANHAENGER),OPPENWEILER KRS.BACKNANG
0789,,,LOSENHAUSEN,LOSENHAUSEN MASCHINENBAU AG,DUESSELDORF
0790,,,LUECKE,FAHRZEUGBAU HANS LUECKE,KISDORF/HOLSTEIN
0791,,,LOSKAND,OTTO LOSKAND ANHAENGER,HAGEN/WESTFALEN
0792,,,LUNGWITZ & WAT.-LUWA,LUNGWITZ & WATERMANN ANHAENGERBAU,HAMBURG
0793,,,GRENZLAND-WOHNWAGEN,GRENZLAND-WOHNWAGEN KARL GREGORIUS,IMMENDORF/SELFKANT
0794,W09,K53,KOETTING & FOPPEN,KOETTING & FOPPEN GBR (ANHAENGER),GEESTE-DALUM
0795,W09,B38,BADER,KAROSSERIE-U.FAHRZEUGBAU BADER GMBH (ANHAENGER),METZINGEN
0796,,,"MEISTER,BREMEN",RICHARD MEISTER ANHAENGER,BREMEN
0797,,,"MEYER,GEORG",GEORG MEYER ANHAENGER,BERLIN
0798,,,AWS FAHRZEUGBAU,AWS FAHRZEUGBAU,LICH/HESSEN
0798,,,AWS FAHRZEUGBAU,AWS FAHRZEUGBAU,BERLIN
0799,,,MEYLE,OTTO MEYLE ANHAENGER,HOHESTANGE-LUDWIGSBURG/TAMM
0800,,,SONST.ANH.HERSTELLER,NATIONALER SAMMELSCHLUESSEL OHNE WMI,
0801,,,SONST.ANH.HERSTELLER,NATIONALER SAMMELSCHLUESSEL MIT WMI,
0802,,,BAUHOF F.D.WINTERD.,BAUHOF F.D. WINTERDIENST,INZELL
0803,,,NIEDERS.WAGGONFABRIK,NIEDERSAECHSISCHE WAGGONFABRIK JOSEF GRAAFF GMBH,ELZE/LEINE
0804,W09,R14,RANCKE,RUDOLF RANCKE FAHRZEUGBAU GMBH & CO KG (ANHAENGER),STADE
0805,,,WESTHA,"WESTHA-FAHRZEUGBAU, INH.WILLI RAUKOPF",BERLIN
0806,,,SEEBALD,HEINRICH SEEBALD LASTWAGEN-U.ANHAENGERBAU,BERLIN-LICHTERFELDE
0807,W09,C14,COHRS,HERMANN COHRS FAHRZEUGBAU (ANHAENGER),BUXTEHUDE-HEDENDORF
0808,W09,S31,SCHUETTE,SCHUETTE FAHRZEUGBAU GMBH (ANHAENGER),WARDENBURG-TUNGELN
0809,,,SCHIEKE,OTTO SCHIEKE FAHRZEUGBAU,BERLIN
0810,,,RADKE,RADKE (KRAFTRAEDER),ZIRNDORF
0811,,,STEEB,JAKOB STEEB ANHAENGER,HEIDELBERG-KIRCHHEIM
0812,W09,B39,BEKEMEIER,BEKEMEIER ANHAENGERBAU,"DIEPENAU, LAVELSLOH"
0813,,,THEURER,JOHANN THEURER KG FAHRZEUGBAU,NAGOLD/SCHWARZWALD
0814,,,TEUPEN,BERNHARD TEUPEN OHG FABRIK FUER LANDMASCHINEN,OCHTRUP/WESTFALEN
0815,,,"FENDT,CLEMENS",CLEMENS FENDT KG MASCHINEN-U.FAHRZEUGFABRIK,MARKTOBERDORF/BAYERN
0816,W09,B40,BRIESS,BRIESS KAROSSERIEBAU GMBH (ANHAENGER),VOERDE-SPELLEN
0817,,,DAMMANN,CHR.DAMMANN FAHRZEUGBAU,HILDESHEIM
0818,,,KUEPPERS,PETER KUEPPERS FAHRZEUGBAU,MOENCHEN-GLADBACH
0819,,,SCHORN,"HEINR.SCHORN, INH.GEBR.SCHORN KAROSSERIE-U.FZ.WERK",DUISBURG-WANHEIMERORT
0820,,,WAIMER,WAIMER BAUMASCHINENFABRIK KG VORM.H.ULRICH,ESSLINGEN/NECKAR
