KBA,WMI1,WMI2,Name,FullName,Location
0202,WAG,,"AUWAERTER,GOTTLOB",GOTTLOB AUWAERTER KG KAROSSERIE-U.FAHRZEUGBAU (BUS),STUTTGART-MOEHRINGEN
0203,,,MASSEY-FERGUSON (D),MASSEY-FERGUSON GMBH,ESCHWEGE
0204,,,WILK CARAVANING,WILK CARAVANING GMBH,BAD KREUZNACH
0205,,,DIEDAM,DIEDAM FAHRZEUGWERK JOSEF DIEDAM,RIETBERG
0206,,,ZIEBUHR,ZIEBUHR SYSTEMBAU GMBH,FINNENTROP/SAUERLAND
0207,,,SIEGER,ANTON SIEGER,TELGTE/WESTFALEN
0208,,,BOEHNLEIN,FAHRZEUGBAU BOEHNLEIN,MANNDORF/UNTERFRANKEN
0209,,,MOT.WERKE-MANNH.-MWM,MOTOREN-WERKE-MANNHEIM AG,MANNHEIM
0210,,,COLES KRANE,COLES KRANE GMBH,DUISBURG
0211,W09,W21,WIELATH,GBR SIEGFRIED WIELATH MASCH.U.APPARATEBAU (ANH.),WANGEN HILTENSWEILER
0212,WBK,,"BOECKER,ALBERT",ALBERT BOECKER GMBH & CO KG (ANHAENGER),WERNE A.D.LIPPE
0213,,,LOIBL,ARTHUR LOIBL FOERDERANLAGEN U.MASCHINENFABRIK,STRAUBING
0214,W09,M63,"MUELLER,E.",E.MUELLER U.SOEHNE FAHRZEUGBAU (ANHAENGER),DINKELSBUEHL
0215,,,WAIDELICH & HERZ,WAIDELICH & HERZ,KLEINHEUBACH/MAIN
0216,,,SIEM.-SCHUCK.-W-SSW,SIEMENS-SCHUCKERT-WERKE-AG,ERLANGEN U.BERLIN-SIEMENSSTADT
0217,,,ALLG.ELEKTR.GES-AEG,ALLGEMEINE ELEKTRIZITAETS-GESELLSCHAFT,BERLIN-GRUNEWALD U.FRANKFURT/MAIN
0218,W09,S15,SCHANZLIN,SCHANZLIN TRAKTOREN UND MASCHINEN GMBH (ZUGMASCH.),WEISWEIL/BREISGAU
0219,,,VENEMANN & BUETTNER,"VENEMANN U.BUETTNER,ABT.FAHRZEUGBAU",ISERLOHN/WESTFALEN
0220,W09,M97,MINIMAX,Minimax Mobile Services GmbH & Co. KG,Bad Urach
0221,WH0,,"HOLDER,METZINGEN",Max Holder GmbH,Metzingen
0221,WH0,,"HOLDER,METZINGEN",GEBRUEDER HOLDER GMBH (ZUGMASCHINEN),METZINGEN/BAYERN
0222,,,ASCHENBRENNER,FRANZ ASCHENBRENNER STALLFUTTER-U.DUNGTECHNIK,KOETZINGEN/BAYERN
0223,,,LIMBURGER EISENG.,SIEHE OHL,LIMBURG/LAHN
0223,,,LIMBURGER EISENG.,LIMBURGER EISENGIESSEREI U.MASCH.FABR.THEODOR OHL KG,LANDSBERG/LECH
0224,,,BAYERISCHE PFLUGFAB.,BAYERISCHE PFLUGFABRIK GMBH,KIEL
0225,,,BUCKAU,MASCHINENFABRIK BUCKAU R.WOLF AG,HOLZMINDEN
0226,,,EBELING,HEINZ EBELING STRASSENBAUMASCHINEN,BOTTROP
0227,,,FISCHEDICK,B.FISCHEDICK STAHLBAU KG,MANNHEIM-NECKARAU U.HOCKENHEIM
0228,,,AUREPA,AUREPA FAHRZEUGWERK HEITGER KG (ANHAENGER),LANGENHORN
0229,W09,G19,GRUENBERG,U.GRUENBERG ANHAENGERBAU GMBH,HAMBURG
0230,,,ANDERSEN & SOHN,H.ANDERSEN & SOHN ANHAENGERBAU,BAD WALDSEE
0231,WTE,,THRUN-EICKER,THRUN-EICKER GMBH (CARAVAN),MUELHEIM/RUHR
0231,,,KIEL REISEANHAENGER,KIEL REISEANHAENGER NACHF.WOLFGANG THRUN,GROSSEFEHN OT.AURICH-OLDENDORF
0232,W09,W22,WEEKEN,KLAAS WEEKEN KFZ.-REPARATURWERKSTATT (ANHAENGER),LINDERN UEB.CLOPPENBURG
0233,,,NIEMANN,HEINR.NIEMANN FAHRZEUG-U.MASCHINENBAU,GRIESKIRCHEN/OESTERREICH
0234,VBP,,POETTINGER (A),POETTINGER Landtechnik GmbH,ALFELD/LEINE
0235,,,ALFELDER EISENWERKE,ALFELDER EISENWERKE-KARL HEISE KG,BREMEN
0236,,,POLLMANN NORDD.K.FAB,NORDDEUTSCHE KAROSSERIEFABRIK CONRAD POLLMANN,KEMPTEN
0237,W09,M33,MILDNER,HELMUT MILDNER KAROSSERIE-U.FAHRZEUGBAU GMBH (ANH.),KARLSRUHE
0238,W09,G36,GAY,GAY & NATER INH.HELMUT NATER PKW ANHAENGERBAU,DUERRROEHRSDORF-DITTERSBACH
0239,W09,S40,SCHULZ,KLAUS SCHULZ KAROSSERIEBAU (ANHAENGER),MARKTSCHORGAST
0240,,,LANGER,BSA MASCHINENFABRIK PAUL G.LANGER GMBH,STERUP
0241,,,MATZEN,DIETER MATZEN FAHRZEUGBAU,KUEHBACH
0242,W09,B29,BRETTMEISTER,JOSEF BRETTMEISTER METALL-U.FAHRZEUGBAU (ANHAENGER),ROXHEIM U.HOFHEIM
0243,,,MATTHEES,HELMUT MATTHEES,SILBERG KRS.OLPE
0244,,,SCHAUBSTAHL-BEHACO,SCHAUBSTAHL-WERKE BEHACO GMBH,NEUMARKT/OBERPFALZ
0245,,,EXPRESS-WERKE,EXPRESS-WERKE AG,
