KBA,WMI1,WMI2,Name,FullName,Location
8252,KNP,,HYUNDAI MOTOR (ROK),HYUNDAI MOTOR COMPANY (PASSENGER CAR),SEOUL/SUED KOREA
8252,KNR,,HYUNDAI MOTOR (ROK),HYUNDAI MOTOR COMPANY (PASSENGER CAR),SEOUL/SUED KOREA
8252,KNS,,HYUNDAI MOTOR (ROK),HYUNDAI MOTOR COMPANY (PASSENGER CAR),SEOUL/SUED KOREA
8252,KNV,,HYUNDAI MOTOR (ROK),"HYUNDAI MOTOR COMPANY (BUS, TRUCK)",SEOUL/SUED KOREA
8252,KN1,,HYUNDAI MOTOR (ROK),"HYUNDAI MOTOR COMPANY (BUS, TRUCK)",SEOUL/SUED KOREA
8252,KN2,,HYUNDAI MOTOR (ROK),"HYUNDAI MOTOR COMPANY (BUS, TRUCK)",SEOUL/SUED KOREA
8252,KPH,,HYUNDAI MOTOR (ROK),HYUNDAI MOTOR COMPANY,SEOUL/SUED KOREA
8252,KRT,,HYUNDAI MOTOR (ROK),"HYUNDAI MOTOR COMPANY (BUS, TRUCK)",SEOUL/SUED KOREA
8252,KRU,,HYUNDAI MOTOR (ROK),"HYUNDAI MOTOR COMPANY (BUS, TRUCK)",SEOUL/SUED KORRA
8253,KMK,,KIA MOTOR (ROK),KIA MOTORS CORPORATION (PASSENGER CAR),SEOUL/SUED KOREA
8253,KNA,,KIA MOTOR (ROK),KIA MOTORS CORPORATION (PASSENGER CAR),SEOUL/SUED KOREA
8253,KNC,,KIA MOTOR (ROK),KIA MOTORS CORPORATION (PASSENGER CAR),SEOUL/SUED KOREA
8253,KND,,KIA MOTOR (ROK),KIA MOTORS CORPORATION (PASSENGER CAR),SEOUL/SUED KOREA
8253,KNE,,KIA MOTOR (ROK),KIA MOTORS CORPORATION (PASSENGER CAR),SEOUL/SUED KOREA
8253,KNF,,KIA MOTOR (ROK),KIA MOTORS CORPORATION (PASSENGER CAR),SEOUL/SUED KOREA
