KBA,WMI1,WMI2,Name,FullName,Location
0510,,,BAUER-WERKE,BAUER-WERKE GMBH,KLEIN-AUHEIM/MAIN
0511,,,HAGEDORN,GEBR.HAGEDORN & CO,WARENDORF/WESTFALEN
0512,,,LUTHER-WERKE,LUTHER-WERKE LUTHER GMBH & CO,BRAUNSCHWEIG
0513,WHB,,HOBBY-WOHNWAGENWERK,HOBBY-WOHNWAGENWERK ING.H.STRIEWSKI GMBH,FOCKBEK
0514,W09,A22,AZ,AZ VERKAUFSFAHRZEUGE GMBH (ANHAENGER),SOTTRUM
0515,,,FAHRZ.U.MOTORW.-FAMO,FAHRZEUG-U.MOTORENWERKE GMBH,MUENCHEN
0516,,,BASTERT-WERKE,"BASTERT-WERKE,GUSTAV BASTERT",HEEPEN B.BIELEFELD
0517,WXF,,"FENDT,XAVER",XAVER FENDT GMBH & CO (TRAKTOREN),MARKTOBERDORF
0518,WFX,,"FENDT,XAVER/ASBACH-B",XAVER FENDT & CO WERK 3 (ANHAENGER),ASBACH-BAEUMENHEIM
0519,WWE,,WEIPPERT,Weippert Wohnwagen,Kerken
0520,W09,R04,REIMANN,HELMUT REIMANN FALTWOHNWAGENBAU,ZELLINGEN/MAIN
0521,W09,R20,ROFA,ROFA ROSTOCKER FAHRZEUGBAU GMBH (ANHAENGER),ROSTOCK
0522,W09,L53,LEIBER,MASCHINENFABRIK LEIBER OHG,EMMINGEN AB EGG
0523,,,EISENW.KAISERSL.-EWK,EISENWERKE KAISERSLAUTERN GMBH,KAISERSLAUTERN
0524,W09,S51,STROHL,KAROSSERIEBAU STROHL GMBH (ANHAENGER),BRUCHKOEBEL
0525,,,GEIER-WERKE,GEIER-WERKE FAHRZEUGFABRIK,LENGERICH/WESTFALEN
0526,W09,B45,BOSSERT,HELMUT BOSSERT FAHRZEUGBAU (ANHAENGER),DORNHAN
0527,,,SCHMOTZER,SCHMOTZER AGRARTECHNIC GMBH,BAD WINDSHEIM/BAYERN
0528,,,BEILHACK,MARTIN BEILHACK GMBH MASCHINENFABRIK,ROSENHEIM/OBERBAYERN
0529,,,DURIEUX,W.DURIEUX U.CO KG WOHNWAGENGESELLSCHAFT,EMMERICH
0530,,,NORMAG,NORMAG GMBH SCHLEPPERBAU,HATTINGEN/RUHR
0531,,,RITSCHER,KARL RITSCHER GMBH SCHLEPPERBAU,SPROETZE KRS.HARBURG
0532,,,BECKMANN,M.BECKMANN,BISCHOFSHEIM A.MAIN
0533,,,"LANZ,AULENDORF",LANZ BAUMASCHINEN GMBH (ARBEITSMASCHINEN),AULENDORF/WUERTTEMBERG
0534,W09,H40,HEILSHORN,CHR.HEILSHORN FAHRZEUGBAU (ANHAENGER),OHZ-HEILSHORN
0535,,,"MARTIN,OTTO",OTTO MARTIN MASCHINENBAU,OTTOBEUREN/BAYERN
0536,W09,K50,KOLLER,FERDINAND KOLLER & SOHN GMBH & CO KG (ANHAENGER),CELLE
0537,W09,B32,BUTZEN FZ-BAU,FAHRZEUGBAU BUTZEN GMBH (ANHAENGER),BUTZEN
0538,W09,S53,SAB,"S.A.B STANDARD AGGREGATEBAU KG, EVERS & CO(ANHAENGER)",NORDERSTEDT
0539,,,IRUSWERKE,IRUSWERKE DUSSLINGEN J.RILLING & SOEHNE,DUSSLINGEN/WUERTTEMBERG
0540,,,PATRIA-WKC,PATRIA-WKC FAHRRADFABRIK HANS A.MAY GMBH,SOLINGEN
0541,W09,S39,SCHUTZ,"HEINZ SCHUTZ GMBH TRANSPORTGER., FAHRZEUGBAU (ANH.)",KIRCHLINTELN OT.BENDINGBOSTEL
0542,WFN,,ORENSTEIN & KOPPEL,O & K BAUMASCHINEN UND GEWINNUNGSTECHNIK (ARBEITSM.),"AUGSBURG,BUTZBACH"
0542,,,ORENSTEIN & KOPPEL,ORENSTEIN-KOPPEL-U.LUEBECKER MASCHINENBAU AG,DORTMUND-DORSTFELD U.BERLIN-SPANDAU
0542,,,ORENSTEIN & KOPPEL,"O & K,ORENSTEIN & KOPPEL AG",DORTMUND-DORSTFELD U.KISSING
0543,,,ARBGEM.MF/EICHER,ARBEITSGEMEINSCHAFT MASSEY FERGUSON GMBH/GEBR.EICHER,LANDAU (VORHER:ESCHWEGE U.FORSTERN)
0544,WEJ,,EICHER,EICHER GMBH (ZUGMASCHINEN),LANDAU
0545,,,WAHL,KARL FR.WAHL MASCHINENFABRIK,BALINGEN/WUERTTEMBERG
0546,,,"ESTERER,ALTOETTING",MASCHINENFABRIK ESTERER AG,ALTOETTING/BAYERN
0547,WSL,,"SCHLUETER,ANTON","ANTON SCHLUETER MUENCHEN, WERK FREISING (TRAKTOREN)",FREISING
0548,,,MOT.FABR.M-SENDLING,MOTORENFABRIK MUENCHEN-SENDLING-O.VOLLNHALS KG,MUENCHEN
0549,W09,B33,BOECKER,KAROSSERIE-U.FAHRZEUGBAU BOECKER GMBH (ANHAENGER),LOHNE
0550,,,GUTTER,F.X.GUTTER,WEISSENBORN/SCHWABEN
0551,,,THURNER,RUDOLF THURNER,BERNBEUREN/UEB.SCHONGAU
0552,W09,G21,GOTHA ANH-BAU,ANHAENGERBAU GOTHA,GOTHA-OST
0553,TMT,,TATRA (CZ),TATRA a.s.,Koprivnice/Tschechische Republik
0553,TNT,,TATRA (CZ),TATRA TRUCKS a.s.,Koprivnice/Tschechische Republik
