KBA,WMI1,WMI2,Name,FullName,Location
0465,,,NKF-HODERMANN,NKF LEICHTMETALLBAU KURT HODERMANN,BERLIN
0466,,,REX-MOTOREN-WERK,REX-MOTOREN-WERK E. & K.BAGUSAT,MUENCHEN
0467,W09,S47,SEMMLER,SEMMLER ANHAENGERBAU,UELZEN
0468,W09,L26,LORENZEN,HERMANN LORENZEN (ANHAENGER),SANKELMARK
0469,W09,W24,WICK,Thomas Wick,Delmenhorst
0470,W09,M36,MITTERMAIR,FAHRZEUGBAU MITTERMAIR GMBH (ANHAENGER),FORSTERN
0471,W09,H34,HOEOETMANN,KAROSSERIEBAU H.GR.HOEOETMANN GMBH (ANHAENGER),BAD BENTHEIM
0472,W09,L27,LINDNER,GERD LINDNER KAROSSERIE-U.FAHRZEUGBAU (ANHAENGER),SIEGBURG
0473,,,PETRI & LEHR,OFFENBACHER KRANKENFAHRZEUGFABRIK PETRI & LEHR,OFFENBACH
0474,,,"MEISTER,BIELEFELD",MEISTER FAHRRAD WERKE-ERHARD DOPPELT KG,BIELEFELD
0475,WKG,,KRAMER-WERKE,Kramer-Werke GmbH,Pfullendorf
0476,,,DROMOS-WERK,DROMOS-WERK RICHARD STOELZEL,LEIPZIG/DDR
0477,W09,H35,HEERDEGEN,HEERDEGEN FAHRZEUGBAU GMBH (ANHAENGER),HOF
0478,W09,S49,SCHOLZ,SCHOLZ-ANHAENGER INH.KURT SCHOLZ,GEHRDEN OT.DITTERKE
0479,W09,E21,EXPRESSO,EXPRESSO-DEUTSCHLAND TRANSPORTGERAETE GMBH (ANH.),KASSEL
0480,,,"WANDERER-WERKE,HAAR",WANDERER-WERKE AG,HAAR BEI MUENCHEN
0481,WMC,,MAICO-FAHRZEUGFABRIK,MAICO-FAHRZEUGFABRIK GMBH HERRENBERG (KRAFTRAEDER),AMMERBUCH-2 PFAEFFINGEN
0482,,,DORNIER,DORNIER AG,MUENCHEN
0483,,,ZANKER,HERMANN ZANKER KG MASCHINEN-U.METALLWARENFABRIK,TUEBINGEN-WEST
0484,W09,U03,UHRICH,MARTIN UHRICH (ANHAENGER),BUCHHOLZ I.D.NORDHEIDE
0485,,,MIAG,MIAG-MUEHLENBAU-U.INDUSTRIE GMBH,"OBER-RAMSTADT,DARMSTADT U.BRAUNSCHW."
0486,,,BISMARCKWERKE,BISMARCKWERKE STAHL-U.METALLVERARBEITUNGS-AG,RADEVORMWALD-BERGERHOF/RHEINLAND
0487,W09,P19,PAMME,HEINZ PAMME GMBH FAHRZEUGBAU (ANHAENGER),DELBRUECK-HAGEN
0488,,,KEMPT.MASCH.FAB.-KMF,KEMPTENER MASCHINENFABRIK,KEMPTEN/ALLGAEU
0489,W09,F25,FREYE,METALL U.FAHRZEUGBAU ING.JOACHIM FREYE (ANHAENGER),SCHLANSTEDT
0490,,,ZINSER,AUTOGENWERK ZINSER,EBERSBACH/FILS
0491,,,DEULIEWAG,DEULIEWAG MASCHINEN-U.APPARATEBAU GMBH,LUEBECK-SIEMS
0492,WSA,,"SAURE,WILHELM",WILHELM SAURE WOHNWAGENBAU,SASSENBERG UEBER WARENDORF
0493,,,WITTLER,GEBR.WITTLER GMBH,BIELEFELD
0494,W09,H38,HEIT,DIETER HEIT FAHRZEUGBAU (ANHAENGER),WITTENBERGE
0495,,,ANKER/PAMAG,ANKER-WERKE AG,BIELEFELD
0495,,,ANKER/PAMAG,PADERBORNER MASCHINENBAU AG,PADERBORN
0496,W09,R05,RUTHMANN,RUTHMANN GMBH & CO,GESCHER
0497,,,LESABAU,LESABAU,SCHEVENHUETTE
0498,,,NORDDT.FZ.IND.-NOFA,"NORDDEUTSCHE FAHRZEUG-INDUSTRIE, JOH.LEHMKUHL",OLDENBURG
0499,W09,B73,"BERGMANN,L.",Ludwig Bergmann GmbH,GOLDENSTEDT
0500,W09,S74,"SCHMIDT,FRIEDRICH",FRIEDRICH SCHMIDT FAHRZEUGBAU (ANHAENGER),AROLSEN-SCHMILLINGHAUSEN
0501,VS9,335,ECKART,GEORG ECKART MASCHINENFABRIK,BERGEN/OBERBAYERN
0502,,,GRITZNER-KAYSER,GRITZNER-KAYSER AG,KARLSRUHE-DURLACH
0503,,,"IBAG,FOERDERTECHNIK",IBAG FOERDERTECHNIK,MANNHEIM-RHEINAU
0504,,,RIXE,RIXE & CO GMBH FAHRRAD-U.MOTORFAHRRADFABRIKEN,BIELEFELD
0505,WBM,,BMW MOTORRAD,BMW MOTORRAD GMBH (KRAFTRAEDER),MUENCHEN
0506,,,HECKMANN,BERNH.HECKMANN BAUUNTERNEHMUNG,HAMM/WESTFALEN
0507,W09,004,ORTEN,"ROBERT ORTEN GMBH & CO FAHRZEUGBAU,VERTRIEB (ANH.)",BERNKASTEL-KUES
0508,,,ZETTELMEYER,ZETTELMEYER GMBH (ARBEITSMASCHINEN),KONZ B.TRIER
0509,,,HANNOV.FAHRZFA-HANNO,HANNOVERSCHE FAHRZEUGFABRIK HOFFMANN & CO,HANNOVER-LAATZEN
