KBA,WMI1,WMI2,Name,FullName,Location
2305,,,MacDon (CDN),MacDon Industries Ltd.,Winnipeg/Canada
2306,NR9,310,KAPIKULU (TR),KAPIKULU MAKINA VE SAVUNMA SANAYI A.S.,Osmangazi/Türkei
2307,W09,P55,Vanwall,Vanwall GmbH,Greding
2308,,,Brightway (RC),"Brightway Innovation Intelligent Technology(Suzhou) Co., Ltd","Suzhou, Jiangsu/China"
2309,SZ9,GR2,GRANDRO (PL),"PPHU GRANDRO S.C. Grazyna Rogala, Andrzej Rogala",Radom/Polen
2310,W09,KAO,Kuxmann,Rainer Kuxmann Landmaschinen GmbH,Bielefeld
2311,L6J,,Zhejiang Kayo (RC),"Zhejiang Kayo Motor Co., Ltd.","Jinyun County, Zhejiang Province/China"
2312,NRE,,Bozankaya (TR),Bozankaya Oto. Mak. Iml. Ith.ve Ihr. A.S.,Ankara/Türkei
2313,LJ4,,WUXI SHENGBAO (RC),"WUXI SHENGBAO ELECTRIC BICYCLE MANUFACTURING CO.,LTD.","Wuxi City, Jiangsu/China"
2314,UKR,,HeroCamper (DK),HeroCamper ApS,Esbjerg/Dänemark
2315,WHS,,HY-X,HY-X Internat. Hydrogen and High Voltage Compet. Center GmbH,Kerpen
2315,W09,HCO,HY-X,HY-X Internat. Hydrogen and High Voltage Compet. Center GmbH,Kerpen
2316,W09,E59,EDAG,EDAG Engineering GmbH,Wiesbaden
2317,MB8,,SUZUKI (IND),SUZUKI MOTORCYCLE INDIA PRIVATE LIMITED,"Kherki Dhaula, Gurugram/Indien"
2318,W09,T15,TAB,TAB GmbH,Auw
2319,WFP,,FP Fahrzeugtechnik,FAISSNER PETERMEIER Fahrzeugtechnik AG,Garching
2320,HES,,smart (RC),"smart Automobile Co., Ltd.","Ningbo, Zhejiang Province/China"
2321,7FC,,Rivian (USA),"Rivian Automotive, LLC",Irvine/USA
2322,W09,022,Ortwein,Ortwein Fahrzeuge GmbH,Eislingen
2323,WNF,,Quickfoot,Quickfoot GmbH,Hamburg
2324,W09,L62,Ludmann,Ludmann Trailer GmbH,Essen
2325,VCF,,FISKER GROUP (USA),FISKER GROUP INC.,"Manhattan Beach, California/USA"
2326,,,Dilaw,Dilaw Warehouse GmbH,Münster
2327,SPE,,B-ON,B-ON GmbH,Aachen
2328,WWD,,WEBER Autotechnik,WEBER Autotechnik e.K.,Aachen
2329,,,Drive Medical,Drive Medical GmbH & Co. KG,Isny
2330,R43,,JXYDDC (RC),"JXYDDC AUTO CO., LIMITED",Hong Kong/China
2331,W09,E52,Eidam,Eidam Landtechnik GmbH,Lößnitz
2332,SJR,,RA Engineering (UK),"RA Engineering Co., Ltd",Chorley/Vereinigtes Königreich
2333,W09,R62,Rancke Fahrzeugbau,Rancke Fahrzeugbau GmbH,Stade
2334,ZX9,BJL,BIJOL (SLO),BIJOL d.o.o.,Vuzenica/Slowenien
2335,,,Streetbooster,Streetbooster GmbH,Herborn
2336,LX8,,Chongqing XGJAO (RC),"Chongqing XGJAO motorcycle Co., Ltd.",Chongqing City/China
2337,ZEN,,VENT (I),VENT S.r.l.,Introbio (LC)/Italien
2338,50E,,Lucid (USA),"Lucid USA, Inc.","Newark, California/USA"
2339,,,Eberhardt,Eberhardt Modulbau Produktion GmbH & Co.,Ulm
2340,W09,G71,GROSS,GROSS und Co. Anhänger GmbH,Hanhofen
2341,HOP,,ZHEJIANG CHIHUI (RC),"ZHEJIANG CHIHUI VEHICLE INDUSTRY CO., LTD.","Jinhua City, Zhejiang Province/China"
2342,W09,BA3,GB Machines,GB Machines GmbH & Co.KG,Schloß Holte
2343,,,KUHN (F),KUHN SAS,SAVERNE/Frankreich
2344,XN5,,Smart Commute (NL),Smart Commute B.V. (Marke Brekr),Doetinchem/Niederlande
2345,VY7,,ETESIA (F),ETESIA SAS,Wissembourg/Frankreich
2346,UDP,,GASGAS (E),GASGAS MOTORCYCLES ESPANA S.L.,Terrassa (Barcelona)/Spanien
2347,W09,HD3,Hoffschröer,Hoffschröer Sägespalter GmbH,Geeste
2348,,,Help-24,Help-24 GmbH,Wien/Österreich
2349,TBD,,VRBIKES (CH),VRBIKES (PRODUCTION) GMBH,Zug/Schweiz
