KBA,WMI1,WMI2,Name,FullName,Location
3058,,,SIREN (F),SIREN,VERSAILLES (SO)/FRANKREICH
3059,VFH,,DIGUE (F),DIGUE SA (CARAVANES),PARIS/FRANKREICH
3061,,,PATISSIER (F),PATISSIER,FRANKREICH
3062,,,S.E.M.M.(F),S.E.M.M.,TRIGNAC-ST.-NAZAIRE/FRANKREICH
3063,VG4,,SPL (F),SOCIETE PROMOTIONELLE DES LOISIRS (CARAVANS),PALAISEAU/FRANKREICH
3064,,,RICHIER (F),RICHIER DIVISION NORDEST FRANKREICH,PARIS/FRANKREICH
3065,,,TRIGANO-VACANCES (F),TRIGANO-VACANCES,TOURNON/FRANKREICH
3066,,,COMP.EUROP-4.C.E.(F),COMPAGNIE EUROPEENEE DE CAMPING ET CAMPING CAR,TOURNON/FRANKREICH
3067,VH1,,BENALU (F),BENALU (REMORQUES),HENIN BEAUMONT/FRANKREICH
3068,VGN,,HYMER (F),HYMER FRANCE SA (CARAVANS),CERNAY/FRANKREICH
3069,,,CLARK (F),CLARK EQUIPMENT FRANCE SA,STRASSBURG-MEINAU/FRANKREICH
3070,VGW,,BIGNIER SCH/L-BSL(F),BSL-BIGNIER SCHMIDT-LAURENT (REMORQUES),IVRY/FRANKREICH
3071,,,LIEBHERR (F),LIEBHERR FRANCE,COLMAR/FRANKREICH
3072,,,FFSA (F),FFSA,PARIS/FRANKREICH
3072,,,FFSA (F),UNIC,SURESNES/FRANKREICH
3072,,,FFSA (F),SOMECA,BOURBON LANCY/FRANKREICH
3073,VGY,,LOHR (F),LOHR INDUSTRIE,HANGENBIETEN/FRANKREICH
3074,,,ALLIS-CHALMERS (F),ALLIS-CHALMERS FRANCE SA,DIEPPE/FRANKREICH
3075,,,ACEBI GR.KOENIG (F),A.C.E.B.I GRUES KOENIG SA,ST HERBLON/FRANKREICH
3076,,,CASE (F),CASE POCLAIN SA,VIERZON/FRANKREICH
3077,VFN,,TRAILOR (F),TRAILOR SA SIEGE SOCIAL (REMORQUES),COIGNIERES-MAREPAS/FRANKREICH
3078,,,AMAN BEZONS (F),AMAN BEZONS S.-O.,FRANKREICH
3079,,,BENOTO (F),BENOTO,PARIS/FRANKREICH
3080,,,ROANNE (F),ATELIERS DE CONSTR.DE ROANNE,FRANKREICH
3081,VGX,,CODER (F),CODER SA ANHAENGERFABRIK,MARSEILLE/FRANKREICH
3082,,,MATENIN (F),MATENIN,BATIGNOLLES-CHATILLON/FRANKREICH
3083,VFT,,LENOIR ET MERNIER(F),LENOIR ET MERNIER SA (CARAVANES),BOGNY/FRANKREICH
3084,,,BENNES BRIMONT (F),BENNES BRIMONT,RETHEL/FRANKREICH
3085,VHR,,"KAISER,FERNAND (F)",FERNAND KAISER ATELIERS DE CONSTRUC.MECH. (REMORQUES),LONGUYON/FRANKREICH
3086,,,UNIC-FIAT (F),UNIC-FIAT SA,PARIS/FRANKREICH
3087,VGL,,TRIGANO (F),TRIGANO INDUSTRIE (CARAVANES),TOURNON/FRANKREICH
3087,VG2,,TRIGANO (F),TRIGANO INDUSTRIE (CARAVANES),TOURNON/FRANKREICH
3089,,,KOEHLER&ESCOFFIER(F),KOEHLER & ESCOFFIER MOTORRADFABRIK,LYON/FRANKREICH
3090,VF4,,TALBOT AUTOMOB.(F),TALBOT ET COMPAGNIE (VOITURES PARTICULIERES),PARIS/FRANKREICH
3091,,,CHRYSLER (F),SOCIETE ANONYME CHRYSLER,POISSY/FRANKREICH
3092,,,SIMCA (F),SIMCA AUTOMOBILS SA,POISSY/FRANKREICH
3093,,,MOTOCONFORT (F),MOTOCONFORT MOTORRADFABRIK,PANTIN (SEINE)/FRANKREICH
3094,,,ACL (F),ATELIERS DE CONSTRUCTIONS DU LIVRADOIS ACL,ARLANC/FRANKREICH
3095,VFM,,ESTEREL (F),ESTEREL CARAVANES (CARAVANES),LE HOULME/FRANKREICH
3096,VF9,072,SOTTIAUX (F),CAROSSERIE INDUSTRIELLE SOTTIAUX (REMORQUES),VILLERS-LA-MONTAGUE/FRANKREICH
3097,,,NHPLO (F),NATO HAWK PRODUCTION AND LOGISTIC ORGANISATION,PARIS-MALAISON/FRANKREICH
3098,,,S.E.M.I.(F),SOCIETE EXPLOITATION MONTAGE INDUSTRIEL S.E.M.I.,MACON/FRANKREICH
3099,VG3,,TEILHOL (F),TEILHOL SA (CARAVANES),COURPIERE/FRANKREICH
3101,,,FIAT (F),FIAT F.SA.SOMECA,PUTEAUX/FRANKREICH
3102,VF2,,RENAULT-RVI (F),RENAULT VEHICULES INDUSTRIELS (VEHICULES UTILITAIRES),SAINT PRIEST CEDEX/FRANKREICH
3102,VF6,,RENAULT-RVI (F),RENAULT VEHICULES INDUSTRIELS (VEHICULES UTILITAIRES),LYON/FRANKREICH
3102,VG6,,RENAULT-RVI (F),RENAULT VEHICULES INDUSTRIELS (RESERVE),LYON/FRANKREICH
3102,VG7,,RENAULT-RVI (F),RENAULT VEHICULES INDUSTRIELS (RESERVE),LYON/FRANKREICH
3102,VG8,,RENAULT-RVI (F),RENAULT VEHICULES INDUSTRIELS (RESERVE),LYON/FRANKREICH
