KBA,WMI1,WMI2,Name,FullName,Location
1028,1LN,,FORD (USA),FORD MOTOR COMPANY (LINCOLN/PASSENGER CAR),DEARBORN (MICHIGAN)/USA
1028,1L1,,FORD (USA),FORD MOTOR COMPANY (LINCOLN/RESERVE),DEARBORN (MICHIGAN)/USA
1028,1ME,,FORD (USA),FORD MOTOR COMPANY (MERCURY/PASSENGER CAR),DEARBORN (MICHIGAN)/USA
1028,1MH,,FORD (USA),FORD MOTOR COMPANY (MERCURY/INCOMPLETE VEHICLE),DEARBORN (MICHIGAN)/USA
1028,1MR,,FORD (USA),FORD MOTOR COMPANY (CONTINENTAL/PASSENGER CAR),DEARBORN (MICHIGAN)/USA
1028,1NJ,,FORD (USA),FORD MOTOR COMPANY (CONTINENTAL/INCOMPLETE VEHICLE),DEARBORN (MICHIGAN)/USA
1028,1ZV,,FORD (USA),FORD MOTOR COMPANY (PASSENGER CAR),DEARBORN (MICHIGAN)/USA
1028,2FA,,FORD (USA),FORD MOTOR COMPANY,DEARBORN (MICHIGAN)/USA
1028,2FM,,FORD (USA),FORD MOTOR COMPANY (PASSENGER CAR),DEARBORN (MICHIGAN) / USA
1028,2LJ,,FORD (USA),FORD MOTOR COMPANY,DEARBORN (MICHIGAN)/USA
1028,2LM,,FORD (USA),FORD MOTOR COMPANY,DEARBORN (MICHIGAN)/USA
1028,2LN,,FORD (USA),FORD MOTOR COMPANY (PASSENGER CAR),DEARBORN (MICHIGAN)/USA
1028,4F2,,FORD (USA),FORD MOTOR COMPANY (MULTIPURPOSE PASSENGER VEHICLE),DEARBORN (MICHIGAN)/USA
1028,4F3,,FORD (USA),FORD MOTOR COMPANY,DEARBORN (MICHIGAN)/USA
1028,4F4,,FORD (USA),FORD MOTOR COMPANY,DEARBORN (MICHIGAN)/USA
1028,4L0,,FORD (USA),FORD MOTOR COMPANY,DEARBORN (MICHIGAN)/USA
1028,4M2,,FORD (USA),FORD MOTOR COMPANY (MULTIPURPOSE PASSENGER VEHICLE),DEARBORN (MICHIGAN)/USA
1028,4M3,,FORD (USA),FORD MOTOR COMPANY,DEARBORN (MICHIGAN)/USA
1028,4M4,,FORD (USA),FORD MOTOR COMPANY,DEARBORN (MICHIGAN)/USA
1028,4N2,,FORD (USA),FORD MOTOR COMPANY (MULTIPURPOSE PASSENGER VEHICLE),DEARBORN (MICHIGAN)/USA
1028,4N3,,FORD (USA),FORD MOTOR COMPANY,DEARBORN (MICHIGAN)/USA
1028,4N4,,FORD (USA),FORD MOTOR COMPANY,DEARBORN (MICHIGAN)/USA
1028,5LD,,FORD (USA),FORD MOTOR COMPANY,DEARBORN (MICHIGAN)/USA
1028,5LM,,FORD (USA),FORD MOTOR COMPANY,DEARBORN (MICHIGAN)/USA
1028,5LT,,FORD (USA),FORD MOTOR COMPANY (FORD/TRUCK),DEARBORN (MICHIGAN)/USA
1028,5L1,,FORD (USA),FORD MOTOR COMPANY (PASSENGER CAR),DEARBORN (MICHIGAN)/USA
1029,4MZ,,BUELL (USA),BUELL MOTORCYCLE COMPANY,WISCONSIN/USA
1029,5MZ,,BUELL (USA),BUELL MOTORCYCLE COMPANY,WISCONSIN/USA
1029,95Z,,BUELL (USA),BUELL MOTORCYCLE COMPANY,WISCONSIN/USA
1030,,,BOWEN (USA),BOWEN MV,LAUGHLIN YORK (INDIANA)/USA
1031,W09,A53,A+A HAHN,A+A HAHN GMBH,NEUMÜNSTER
1032,1YV,,MAZDA (USA),"MAZDA (NORTH AMERICA), INC. (PASSENGER CAR)",FLAT ROCK/USA
1032,1YZ,,MAZDA (USA),"MAZDA (NORTH AMERICA), INC. (PASSENGER CAR)",IRVINE/USA
1032,1ZV,,MAZDA (USA),"MAZDA (NORTH AMERICA), INC. (PASSENGER CAR)",IRVINE/USA
1032,4F2,,MAZDA (USA),"MAZDA (NORTH AMERICA), INC. (PASSENGER CAR)",FLAT ROCK/USA
1032,4F4,,MAZDA (USA),"MAZDA (NORTH AMERICA), INC.",FLAT ROCK/USA
1033,,,CAR WOOD (USA),CAR WOOD INDUSTRIES,IND/USA
1034,,,BOLENS DIVISION(USA),BOLENS DIV FMC CORP,PORT WASHINGTON/USA
1035,,,CENTURY (USA),CENTURY MASCHINE CO,CINCINATI 9 (OHIO)/USA
1036,,,CLARK (USA),CLARK MANUFACTURING CO,MILWAUKEE (WISCONSIN)/USA
1037,,,CLEAVER (USA),CLEAVER-BROOKS CO,MILWAUKEE/USA
1038,W09,R47,RTU-ROCHOLL,RTU-Rocholl Transport-u. Umwelttechnik GmbH (Anhänger),Pinneberg
1039,,,HARNISCHFEGER (USA),HARNISCHFEGER CORP,MILWAUKEE/USA
1040,,,CURTIS WRIGHT (USA),CURTIS-WRIGHT CORP,WOOD-RIDGE (NEW JERSEY)/USA
1041,,,CONSOLIDATED (USA),CONSOLIDATED DYNAMICS GROVE,STANFORD/USA
1041,,,CONSOLIDATED (USA),CONSOLIDATED DIESEL ELECTRIC CORP,STANFORD/USA
1042,,,ZUERN,Zürn GmbH (Anhänger),Schöntal-Westernhausen
1043,,,CONTINENTAL (USA),CONTINENTAL MOTORS CORP,DETROIT 26 (MICHIGAN)/USA
1044,UH2,,THULE (DK),THULE TRAILERS A/S (ANH.),AABY (DK)
1044,YU1,,THULE (DK),THULE TRAILERS A/S (ANH.),AABY (DK)
1045,1C9,087,CONVERTO (USA),CONVERTO MFG DIV OF CEGO INC (COMMERCIAL TRAILER),LAMBRIDGE CITY (INDIANA)/USA
1046,1CY,,CRANE CARRIER (USA),CRANE CARRIER CORPORATION (TRUCK),TULSA (OKLAHOMA)/USA
1047,,,DETROIT ARSENAL (USA),DETROIT ARSENAL,USA
1048,4A3,,DIAMOND (USA),DIAMOND STAR MOTORS CORPORATION (PASSENGER CARS),NORMAL (ILLINOIS)/USA
1048,4A4,,DIAMOND (USA),DIAMOND STAR MOTORS CORPORATION (PASSENGER CARS),NORMAL (ILLINOIS)/USA
1048,4B3,,DIAMOND (USA),DIAMOND STAR MOTORS CORPORATION (PASSENGER CARS),NORMAL (ILLINOIS)/USA
1048,4B4,,DIAMOND (USA),DIAMOND STAR MOTORS CORPORATION (PASSENGER CARS),NORMAL (ILLINOIS)/USA
