KBA,WMI1,WMI2,Name,FullName,Location
0821,W09,R16,ROHRSSEN,ROHRSSEN SYSTEM-FERTIGBAU GMBH (ANHAENGER),HOHNHORST UEB.WUNSTORF/HANNOVER
0822,,,ELEKTRON,ELEKTRON-CO GMBH,STUTTGART-BAD CANNSTATT
0823,WGA,,FAHRZEUGW.LUEBTHEEN,FAHRZEUGWERK LUEBTHEEN GMBH (ANHAENGER),LUEBTHEEN
0824,,,BLENKER,FRANZ BLENKER ANHAENGERBAU,WARENDORF
0825,,,AHNEFELD,AUG.AHNEFELD KAROSSERIE-U.FAHRZEUGBAU,LAUENAU/DEISTER
0826,,,HAHN,ERNST HAHN FAHRZEUGBAU,FELLBACH B.STUTTGART
0827,,,"BAUER, MUENCHEN",BAUER KOMPRESSOREN,MUENCHEN
0828,,,"MEIER, WUELFINGEN",GEBR.MEIER FAHRZEUGBAU,WUELFINGEN
0829,,,REINELT,REINHARD REINELT ANHAENGER,FREIBURG/BREISGAU
0830,VAV,,SCHWARZMUELLER,Wilhelm Schwarzmüller GmbH,Freinberg/Österreich
0830,W09,S09,SCHWARZMUELLER,Wilhelm Schwarzmüller KG,Passau
0831,W09,T26,"TANG,KARL","FAHRZEUGBAU KARL TANG GMBH (NUTZFZ.,SONDERFZ.,ANH.)",HILDEN
0832,,,VOIGT,WALTER VOIGT ANHAENGER,BERLIN
0833,,,"SCHULZE, HERBERT",FAHRZEUG-U.APPARATEBAU HERBERT SCHULZE,BERLIN-WAIDMANNSLUST
0834,,,WORMSER,I.WORMSER AG,KLOTTEN
0835,,,ZWEIRAD-UNION,ZWEIRAD-UNION AG,NUERNBERG
0836,,,ZIMMER,ZIMMER & CO GMBH,BERLIN
0837,,,WEIGOLD,FRITZ WEIGOLD FAHRZEUGBAU,MANNHEIM
0838,W09,J13,IHSSEN,"KFZ-REPARATUR GMBH,R.R.IHSSEN (ANHAENGER)",GRONAU/LEINE
0839,,,FIEBER,FIEBER,KOENIGSBRUNN
0840,W09,B52,"BURGER, ROTHENBURG",GEBR.BURGER OHG FAHRZEUGBAU (ANHAENGER),ROTHENBURG O.D.T.
0841,,,"KOEHLER, OSTERBURKEN",FAHRZEUG-U.MASCHINENBAU KOEHLER,OSTERBURKEN
0842,,,KAHLERT,ALFRED KAHLERT ANHAENGER,MUENCHEN
0843,W09,T27,TOENNIES,KAROSSERIE-U.FAHRZEUGBAU HERMANN TOENNIES(ANHAENGER),KASSEL
0844,W09,M45,MICHELS,MICHELS GMBH & CO KG (ANHAENGER),GELDERN
0845,SNT,,SACHSENRING,SACHSENRING AUTOMOBILTECHNIK AG,ZWICKAU
0845,WSR,,SACHSENRING,SACHSENRING AUTOMOBILTECHNIK AG (PERSONENKRAFTWAGEN),ZWICKAU
0846,,,SCHREINER,PETER SCHREINER GMBH ANHAENGER,SAARBRUECKEN
0847,,,BRUMUND,HEINRICH BRUMUND ANHAENGER,HENGSTFORDE/WESTFALEN
0848,,,WACKER-WERKE,WACKER-WERKE GMBH & CO KG,MUENCHEN
0849,W09,F28,FEHRING,CHRISTA FEHRING FAHRZEUGBAU (ANHAENGER),BAD DRIBURG
0850,SN3,,STANZ-U.EMAILLIERW.,VEB STANZ-U.EMAILLIERWERK (REMORQUES BAGAGERES),GROSSENHAIN/DDR
0851,W09,H53,HIMMELSTEIN,F.HIMMELSTEIN FAHRZEUGBAU (ANHAENGER),RASTATT-NIEDERBUEHL/BADEN
0852,,,HOHL,HERMANN HOHL ANHAENGER,FRANKFURT/MAIN
0853,W09,H48,HANTIGK,HERBERT HANTIGK KAROSSERIE-U.FAHRZEUGBAU (ANHAENGER),SEHNDE OT WIRRINGEN
0854,,,LECKI,STANISLAUS LECKI FAHRZEUGBAU,BERLIN-BRITZ
0855,,,SCHULZE-ECKEL,BERNHARD SCHULZE-ECKEL,AHLEN/WESTFALEN
0856,,,NOTHACKER,J.NOTHACKER ANHAENGER,FRANKFURT/MAIN
0857,,,SUKA-FZ.BAU E.SUPPER,EMIL SUPPER SUKA-FAHRZEUGBAU,KARLSRUHE
0858,,,GOESSER,CARL GOESSER WOHNWAGENWERK,ISERLOHN
0859,,,WULFF,KARL WULFF ANHAENGER,LUEBECK
0860,,,SAARBERGTECHNIK,SAARBERGTECHNIK GMBH,SAARWELLINGEN
0861,,,"ALBERS, JONNY",JONNY ALBERS,HOMFELD
0862,,,HANNEFORTH,HANNEFORTH GMBH & CO MASCHINENFABRIK KG,STEINHAGEN/WESTFALEN
0863,WCO,,CORSAR WOHNWAGENBAU,CORSAR WOHNWAGENBAU GMBH,MARL-SINSEN
0864,,,AHLERS,P.AHLERS ANHAENGERBAU,MUENSTER/WESTFALEN
0865,W09,W67,WARRLICH,CARL WARRLICH KG,"TREFFURT, WERRA/THUERINGEN"
