KBA,WMI1,WMI2,Name,FullName,Location
0951,,,GROETSCHEL,GEBR.GROETSCHEL ANHAENGER,OSNABRUECK
0952,W09,L37,LANDWEHR,GERHARD LANDWEHR (ANHAENGER),HERMUTHAUSEN
0953,,,KOWALD,FAHRZEUGWERK KOWALD,DONAUESCHINGEN
0954,,,HAENDELER,EWALD HAENDELER ANHAENGER,REMSCHEID
0955,W09,W39,WARU,WARU FAHRZEUG-U.ALUMINIUMBAU GMBH (ANHAENGER),RINTELN
0956,W09,E25,ERATH,ANHAENGERBAU ERATH GMBH,KRAUCHENWIES
0957,WHA,,HALL,HERMANN PETER HALL NACHF.KG KAROS-U.FZFAB(ANHAENGER),KOELN-RIEHL
0958,,,VOLL,KAROSSERIEFABRIK VOLL KG,WUERZBURG
0959,,,HARTBRICH,HEINRICH HARTBRICH ANHAENGER,BERLIN-SCHMARGENDORF
0960,,,"HARTMANN, ERNST",ERNST HARTMANN KG KAROSSERIE-U.FAHRZEUGBAU,ALSFELD
0961,,,HARTSTEIN,HEINRICH HARTSTEIN ANHAENGER,BERLIN-WILMERSDORF
0962,W09,T28,TIMKER,HELMUT TIMKER (ANHAENGER),WIESMOOR
0963,,,HAVERMANN,H.HAVERMANN ANHAENGER,CLOPPENBURG/OLDENBURG
0964,,,"HEIDEN,JOHANN",JOHANN HEIDEN ANHAENGERBAU,DUEREN-BIRKESDORF
0965,,,HEINTZELMANN,JOSEF HEINTZELMANN BAUMASCHINEN,OSNABRUECK
0966,W09,S66,SCHUELER,SCHUELER FAHRZEUGBAU GBR (ANHAENGER),HEILBRONN
0967,,,"HERMANN,CONRAD",CONRAD HERMANN ANHAENGER,BREMERHAVEN
0968,W09,H52,HILLE,HEINRICH HILLE KG SPEZIALFAHRZEUGE (ANHAENGER),BAD HARZBURG
0969,,,SPEISER,W.SPEISER MASCHINENFABRIK UND EISENGIESSEREI,GOEPPINGEN
0970,W09,B44,BRENDLE,BERNHARD BRENDLE ANHAENGERBAU,VOELLKOFEN
0971,,,NUERNB.FAHRZEUGFABR.,"NUERNBERGER FAHRZEUGFABRIK-UNION-, FRANZ HOESSL",NUERNBERG-O.
0972,W09,H54,HAGEMANN,WERNER HAGEMANN FAHRZEUGBAU (ANHAENGER),NEUMUENSTER
0973,,,HOLL,WILHELM HOLL ANHAENGER,WEILHEIM/TECK
0974,,,HOPPERMANN,ALBERT HOPPERMANNS,AACHEN
0975,,,"HOFFMANN,PHILIPP",PHILIPP HOFFMANN ANHAENGER,DARMSTADT
0976,W09,S67,STRICKER,WILHELM STRICKER GMBH,OSTBEVERN
0977,W09,H56,HEGE,HANS-ULRICH HEGE GMBH & CO (ARBEITSMASCHINEN),WALDENBURG-HOHEBUCH
0978,W09,B46,BFW,BFW FAHRZEUGBAU GMBH (ANHAENGER),MUGGENSTURM
0979,,,"HUMMEL,H.& SOEHNE",H.HUMMEL & SOEHNE MASCHINENFABRIK,EHRENSTEIN B.ULM/DONAU
0980,W09,H07,HUTTNER,HUTTNER FAHRZEUGBAU GMBH (ANHAENGER),RAISTING/OBERBAYERN
0981,,,ISERNHAGEN,ALBERT ISERNHAGEN ANHAENGER,VERDEN/ALLER
0982,W09,K61,KLAMM,KLAMM GMBH FAHRZEUGBAU (ANHAENGER),LUDWIGSHAFEN AM RHEIN
0983,W09,S68,"SCHOLZ,MARCO",SCHOLZ FAHRZEUGBAU (ANHAENGER),ROTENBURG
0984,W09,J14,JENZ,JENZ GMBH MASCHINEN-U.FAHRZEUGBAU (ANHAENGER),PETERSHAGEN
0985,,,"JORDAN, WAGENBAU",JORDAN WAGENBAU,BERLIN-N
0986,,,"WIEDEMANN,K.",K.WIEDEMANN,MELLENDORF
0987,W09,H57,HOECKMAYR,HOECKMAYR KFZ-TECHNIK GMBH (PERSONENKRAFTWAGEN),GEROLSBACH
0988,,,"KAISER,KARL",KARL KAISER ANHAENGERBAU,KARLSRUHE
0989,W09,K74,KAMPMANN,BERNHARD KAMPMANN FAHRZEUGBAU (ANHAENGER),WARENDORF
0990,,,KANAL-MUELLER,KANAL-MUELLER JULIUS MUELLER,SCHWALENBERG/LIPPE
0991,,,KAUFMANN,EUGEN KAUFMANN ANHAENGER,TUTTLINGEN
0992,,,KAUTT,U.KAUTT & SOHN FAHRZEUGFABRIK,KARLSRUHE
0993,W09,W30,"WAGNER,VICTOR",VIKTOR WAGNER FAHRZEUGBAU (ANHAENGER),"HUETTLINGEN, OSTALBKREIS"
0994,,,ELTRO,ELTRO GMBH,FLENSBURG
0995,,,KIRSTEN,PETER KIRSTEN ANHAENGER,TRIER
0996,W09,K82,KLAUS,KLAUS TRANSPORTSYSTEME GMBH & CO KG (ANHAENGER),MEMMINGEN/ALLGAEU
