KBA,WMI1,WMI2,Name,FullName,Location
0157,,,VEB FAHRZEUGWERKE,SIEHE IFA-DKW,CHEMNITZ/DDR
0157,,,VEB FAHRZEUGWERKE,VEB-FAHRZEUGWERKE,BERLIN-SPANDAU
0158,,,DEUTSCH.INDU.W-D.RAD,DEUTSCHE INDUSTRIE-WERKE AG,REGENSBURG
0159,,,FZ-MA-REGENSBURG-FMR,FAHRZEUG-U.MASCHINENBAU GMBH,REGENSBURG
0160,,,BAUSCHER,BAUSCHER KG-DIESELMOTOREN U.APPARATEBAU,MILTENBERG/MAIN
0161,W09,B81,"BRUNS,GEESTE",BERNH.BRUNS MASCHINENFABRIK,GEESTE KRS.MEPPEN
0162,WGU,,"GUTBROD,BUEBINGEN",GUTBROD AG (TRAKTOREN),SAARBRUECKEN-BUEBINGEN/SAAR
0163,,,ZEPPELIN-METALLWERKE,ZEPPELIN-METALLWERKE GMBH,FRIEDRICHSHAFEN
0164,,,"GOEBEL,KARL",FAHRZEUGFABRIK KARL GOEBEL,BIELEFELD
0165,,,ADE-WERK,ADE-WERK GMBH,OFFENBURG/BADEN
0166,,,BOEGER,BOEGER & CO STAHLBAU KG MASCHINENFABRIK,BOTTROP/WESTFALEN
0167,,,BERGMANN-ELEKTR.,BERGMANN-ELEKTRIZITAETSWERKE AG,BERLIN-WILHELMSRUH
0168,,,CHRISTOPH U.UNMACK,CHRISTOPH U.UNMACK AG ANHAENGERBAU,NIESKY/OBERLAUSITZ
0169,,,NORMUE,"NORMUE,SPEZ.MASCH.BAU-TRANSP.ANL.G.E.& C.E.NAUMANN",HAMBURG
0170,,,BOHNACKER,JOHANN BOHNACKER,BURTENBACH/SCHWABEN
0171,W09,P14,PIPPIRS,HARTMUT PIPPIRS FAHRZEUGBAU (ANHAENGER),LEUTKIRCH IM ALLGAEU
0172,,,ZYKLOS METALLBAU,ZYKLOS METALLBAU KG DIPL.-ING.KARL HAEGELE,VAIHINGEN/ENZ
0173,,,BARTH,"WILH.BARTH,INH.WILH.ERNST FEUERLOESCHGERAETEFABRIK",FELLBACH B.STUTTGART
0174,,,ABG-WERKE,ABG-WERKE GMBH,HAMELN/WESER
0175,,,GOTHAER WAGGONFABRIK,GOTHAER WAGGONFABRIK,GOTHA/DDR
0176,,,ZEPPENFELD,ALOYS ZEPPENFELD GMBH U.CO KG,"OLPE,BIGGESEE"
0177,,,ILO-PINNEBERG,ILO-WERKE GMBH MOTORENBAU,PINNEBERG B.HAMBURG
0178,,,WALTHER & CIE,WALTHER & CIE AG,KOELN-DELLBRUECK
0179,,,BREHER,JOSEF BREHER FAHRZEUGBAU,SULZBERG B.KEMPTEN/ALLGAEU
0180,,,KOENIG,WILHELM KOENIG BAUMASCHINEN-STAHLBAU GMBH,FRECHEN B.KOELN
0181,,,CONC-ELEKTRIZIT-CEAG,CONCORDIA-ELEKTRIZITAETS-AG,DORTMUND
0182,,,FRANKF.MASCH.BAU-FMA,"FRANKFURTER MASCHINENBAU AG,VORM.POKORNY & WITTEKIND",FRANKFURT/MAIN
0183,,,MEIWA,"MEIWA,JOHANN MEIER KG WOHNWAGENBAU",BRINKUM
0184,,,"MUENZ,JOSEF",JOSEF MUENZ OHG WAGENBAU,LAUFACH/UNTERFRANKEN
0185,,,"UERDINGEN,WAGGONFAB.",WAGGONFABRIK UERDINGEN AG,KREFELD-UERDINGEN
0186,W09,B26,BRANDT,BRANDT-GETRAENKEFAHRZEUGBAU GMBH & CO KG (ANHAENGER),EXTERTAL-BOESINGFELD
0187,,,"REUTER,WILHELM",WILHELM REUTER KG,HERBORN/DILLKREIS
0188,,,NORDAP,NORDAP-KRAFTFAHRZEUGE GMBH,LADENBURG/NECKAR
0189,,,STAIGER,STAIGER & CO,STUTTGART-N.
0190,,,STEFFENEWERS,CHRISTOPH STEFFENEWERS GMBH & CO KG,HERZEBROCK/WESTFALEN
0191,,,ESSLINGEN,FAHRZEUGWERKE ESSLINGEN GMBH,ESSLINGEN/NECKAR
0192,,,DELMAG,"DELMAG-MASCHINENFABRIK,REINHOLD DORNFELD GMBH & CO",ESSLINGEN/NECKAR
0193,W09,K44,KAGERER,LUDWIG KAGERER ANHAENGERBAU,HAIMING
0194,,,AHLENER/POLLMEIER,AHLENER UND POLLMEIER GMBH U.CO,AHLEN/WESTFALEN
0194,,,POLLMEIER,WILHELM POLLMEIER GMBH U.CO,AHLEN/WESTFALEN
0195,,,WIEBEL,RICH.WIEBEL LANDMASCHINEN-U.FAHRZEUGBAU,RANKHAM KRS.ROSENHEIM
0196,,,"ROEHRS,HERMANN",HERMANN ROEHRS GMBH MASCHINENBAU,BISPINGEN/HANNOVER
0197,,,KAELBLE,KAELBLE BAUMASCHINEN REPARATUR-U.SERVICE GMBH,BACKNANG B.STUTTGART
0198,,,KAEMPER,KAEMPER-MOTOREN GMBH,BERLIN-MARIENFELDE
0199,W09,Z17,ZUNHAMMER,Zunhammer GmbH,Traunreut
0200,,,WIEDENLUEBBERT,PLATAL-MOBILBAU HELMUT WIEDENLUEBBERT GMBH & CO KG,OSNABRUECK-ATTER
0201,,,LINKE-HOFMANN-BUSCH,LINKE-HOFMANN-BUSCH GMBH,SALZGITTER-WATENSTEDT
