KBA,WMI1,WMI2,Name,FullName,Location
1054,,,ELECTRIC WHEEL (USA),ELECTRIC WHEEL CO,ANINOY (ILLINOIS)/USA
1055,,,SOUTH BEND (USA),SOUTH BEND,INDIANA/USA
1056,,,SPERRY UTAH (USA),SPERRY UTAH COMP,UTAH/USA
1057,W09,J35,JACKSON,Jackson Promotionmobile (Anhänger),Welver-Scheidingen
1058,XL9,039,TALSON (NL),TALSON TRANSPORT ENGINEERING B.V. (ANHAENGER),MIERLO/NL
1058,XL9,508,TALSON (NL),TALSON TRAILERS B.V.,MAASBREE/NL
1059,,,FISHER (USA),FISHER TANK DIVISION,USA
1060,,,HAYES (USA),HAYES INTERNATIONAL CORP,BIRMINGHAM (ALABAMA)/USA
1061,1E9,015,EIDAL (USA),EIDAL INTERNATIONAL CORP (CUSTOM BUILT/TRAILER),ALBUQUERQUE (NEW MEXIKO)/USA
1062,1F9,FT1,FWD CORP. (USA),FWD CORPORATION (FWD/TRUCK),CLINTONVILLE (WISCONSIN)/USA
1062,1F9,FT2,FWD CORP. (USA),FWD CORPORATION (FWD/TRUCK),CLINTONVILLE (WISCONSIN)/USA
1062,1F9,ST1,FWD CORP.(USA),FWD CORPORATION (SEAGRAVE/TRUCK),CLINTONVILLE (WISCONSIN)/USA
1062,1F9,ST2,FWD CORP.(USA),FWD CORPORATION (SEAGRAVE/TRUCK),CLINTONVILLE (WISCONSIN)/USA
1063,,,SPENCER RAFFORT(USA),SPENCER RAFFORT LOADCRAFT INC,AUGUSTA (KANSAS)/USA
1064,11A,,ALUMINIUM BODY (USA),ALUMINIUM BODY CORP (COMMERCIAL TRAILER),MONTEBELLO (CALIFORNIA)/USA
1065,,,GENFVA (USA),GENFVA INC,USA
1066,,,CHAMPION SPARK (USA),CHAMPION SPARK PLUG COMP,TOLEDO (OHIO)/USA
1067,W09,KB4,KOMPTECH,KOMPTECH UMWELTTECHNIK DEUTSCHLAND GMBH (ANHAENGER),OELDE
1068,,,FARMTRAC (PL),FARMTRAC TRACTORS EUROPE SPOLKA Z O.O,MRAGOWO
1069,1CM,,CHECKER (USA),CHECKER GAB MFG CORP (PASSENGER CAR),KALAMAZOO (MICHIGAN)/USA
1070,XMG,,VDL BUS (NL),VDL BUS INTERNATIONAL BV,EINDHOVEN/NIEDERLANDE
1071,,,AUSTIN-WESTERN (USA),"AUSTIN-WESTERN-WORKS,BALDWIN-LIMA-HAMILTON CORP",DETROIT/USA
1072,,,RIMAS APS (DK),RIMAS APS,LÖGSTÖR/DÄNEMARK
1073,,,HENNY MOTOR (USA),HENNY MOTOR COMP,USA
1074,4H0,,INGERSOLL-RAND (USA),Ingersoll-Rand Co,Mocksville/USA
1074,5J5,,INGERSOLL-RAND (USA),INGERSOLL-RAND Club Car Inc.,Augusta/USA
1074,,,INGERSOLL-RAND (USA),INGERSOLL-RAND INTERNATIONAL,WOODCLIFF LAKE (NEW JERSEY)/USA
1075,LE8,,HUANAN MOTORS (RC),HUANAN MOTORS INDUSTRIAL CO LTD,GUANGDONG/CHINA
1076,,,KOHLER-WAUKESHA(USA),WAUKESHA MOTOR COMPANY,WAUKESHA (WISCONSIN)/USA
1077,,,CROSSE (USA),LA CROSSE TRAILER CO,USA
1078,,,TECUMSEH (USA),TECUMSEH PRODUCTS-COMP POWER PRODUCTS-DIV,GRAFTON (WISCONSIN)/USA
1079,,,WESTINGHOUSE (USA),LE TOURNEAU WESTINGHOUSE COMP,PEORIA (ILLINOIS)/USA
1080,,,LINN COACH (USA),LINN COACH U.TRUCK DIV,ONEOTO (NEW YORK)/USA
1081,,,TORO (USA),TORO MANUFACTURING CORP,USA
1082,,,MC CABE POWERS (USA),MC CABE POWERS AUTO BODY CO,ST.LOUIS/USA
1083,1M1,,MACK.TRUCKS (USA),MACK TRUCKS INC (TRUCK),ALLENTOWN (PENNSYLVANIA)/USA
1083,1M2,,MACK.TRUCKS (USA),MACK TRUCKS INC (INCOMPLETE VEHICLE),ALLENTOWN (PENNSYLVANIA)/USA
1083,1M3,,MACK.TRUCKS (USA),MACK TRUCKS INC (RESERVE),ALLENTOWN (PENNSYLVANIA)/USA
1083,1M4,,MACK.TRUCKS (USA),MACK TRUCKS INC (RESERVE),ALLENTOWN (PENNSYLVANIA)/USA
1083,,,MACK.TRUCKS (USA),MACK TRUCKS INCORPORATED,NEW YORK/USA
1084,TX9,018,CONSTRUCOES PLUMA (P),CONSTRUCOES PLUMA LDA,VILA NOVA DE GAIA/PORTUGAL
1085,VA4,,GENERIC MOTOR (A),GENERIC MOTOR DISTRIBUTION GMBH (KRAEDER),KREMS (A)
1085,VA4,,GENERIC MOTOR D.(A),GENERIC MOTOR DISTRIBUTION GMBH (KRAEDER),KREMS (A)
1086,,,MARTIN & CO (USA),MARTIN & CO,CINCINATI (OHIO)/USA
1087,,,MITWEST (USA),MITWEST ENGINEERING AN CONSTRUCTION CO,USA
1088,,,ATLANTIS (USA),ATLANTIS ELECTRONISE CORP,TEXAS/USA
1089,,,BORG-WARNER (USA),"BORG-WARNER CORP INGERSOLL, KALAMAZOO DIV",MICHIGAN/USA
1090,,,TWIN COACH (USA),TWIN COACH & CO,WAWERLY-NEW YORK/USA
1091,,,MINI CROSSER (DK),MINI CROSSER A/S (SONSTIGE KFZ),HERNING DAENEMARK
1092,1DT,,DORSEY (USA),DORSEY TRAILERS INC (COMMERCIAL TRAILER),ELBA (ALABAMA)/USA
1093,,,KUHN-AUDUREAU (F),KUHN-AUDUREAU S.A. (ANHAENGER),"LA COPECHAGNIERE,FRANKREICH"
