KBA,WMI1,WMI2,Name,FullName,Location
1697,W09,A66,ABREX,ABREX Geräte- und Anlagenbau GmbH,Krakow am See
1698,W09,SG9,Sightseeing Trains Rügen,Sightseeing Trains Rügen GmbH,Binz
1699,MH8,,Suzuki Indomobil (RI),PT. Suzuki Indomobil Motor,"Jakarta, Indonesien"
1700,TGL,,Clevertrailer (CH),Clevertrailer GmbH,Lyss/Schweiz
1701,XL9,017,Van Eck (NL),Van Eck Beesd B. V.,Beesd/Niederlande
1701,XRH,,Van Eck (NL),Van Eck Beesd B.V.,Beesd/Niederlande
1702,W09,P54,Pending System,Pending System GmbH & Co. KG,Waldershof
1703,MH3,,YAMAHA (RI),P.T.Yamaha Indonesia Motor Manufacturing,Jakarta/Indonesien
1704,YMJ,,Yanmar (NL),Yanmar Europe B.V.,Almere/Niederlande
1705,,,Lindholdt (DK),Lindholdt Maskiner A/S,"Arre, Dänemark"
1706,W09,A67,Apprich Secur,Apprich Secur GmbH,Ludwigsfelde
1707,W09,J36,A6 Jung,A6 Jung Fahrzeugbau GmbH & Co. KG,Homburg
1708,TC9,502,FAB Design (CH),FAB Design AG,Hunzenschwil/Schweiz
1709,UHE,,Scanvogn (DK),Scanvogn A/S,Hirtshals/Dänemark
1710,W09,N26,nanoPRODUCTION,nanoPRODUCTION GmbH,Waldshut-Tiengen
1711,51R,,Brammo (USA),Brammo Inc.,"Talent, OR/USA"
1712,W09,BA7,Bücker Trailer,Bücker Trailer GmbH,Emsdetten
1713,W09,D46,DOLL Fahrzeugbau,DOLL Fahrzeugbau GmbH,Oppenau
1714,VJ1,,Heuliez Bus (F),Heuliez Bus S.A.,"Rorthais, Mauleon/Frankreich"
1715,KM4,,KR Motors (ROK),"KR Motors Co., Ltd.","Changwon-si, Gyeongsangnam-do/Korea"
1716,ZA9,L57,LEAOS (I),LEAOS DES ARMIN OBERHOLLENZER,Bozen/Italien
1717,W09,D47,3DOG camping (D),3DOG camping GmbH,Bad Waldsee
1718,TEB,,Bucher (CH),Bucher Municipal AG,Niederweningen/Schweiz
1719,TAP,,Polaris (CH),Polaris Sales Europe Sarl,Rolle/Schweiz
1720,VCK,,KTM Fahrrad (A),KTM Fahrrad GmbH,Mattighofen/Österreich
1721,WCL,,Claas (D),Claas Selbstfahrende Erntemaschinen GmbH,Harsewinkel
1722,W09,P55,PMC,PMC-Motorcycles GmbH,Greding
1723,W09,V21,VOCOL,VOCOL GmbH,Kevelaer
1724,W09,BA8,Beinlich (D),Beinlich Agrarpummpen und -maschinen GmbH,Ulmen
1725,TAB,,AGCO (CH),AGCO International GmbH,Neuhausen am Rheinfall/Schweiz
1726,1C4,,FCA (USA),FCA US LLC,"Auburn Hills, Michigan/USA"
1726,1C6,,FCA (USA),FCA US LLC,"Auburn Hills, Michigan/USA"
1726,2C3,,FCA (USA),FCA US LLC,"Auburn Hills, Michigan/USA"
1726,2C4,,FCA (USA),FCA US LLC,"Auburn Hills, Michigan/USA"
1726,3C4,,FCA (USA),FCA US LLC,"Auburn Hills, Michigan/USA"
1727,ZAC,,FCA Italy (I),FCA Italy S.p.A.,Turin/Italien
1727,ZFA,,FCA Italy (I),FCA Italy S.p.A.,Turin/Italien
1727,ZLA,,FCA Italy (I),FCA Italy S.p.A.,Turin/Italien
1728,W09,J37,Jännert,Jännert Karroseriebau GmbH & Co. KG,Schierling
1729,WGJ,,Fliegl Agrartechnik,Fliegl Agrartechnik GmbH,Mühldorf a. Inn
1730,W09,A68,Akkurad,Akkurad GmbH - Lohmeyer Leichtfahrzeuge,Schwäbisch Gmünd
1731,VBK,,KTM Sportcar (A),KTM Sportcar GmbH,Mattighofen/Österreich
1732,W09,A69,ARBAprocessing,ARBAprocessing GmbH,Emsdetten
1733,W09,SG0,sileo,sileo GmbH,Salzgitter
1734,SAR,,MG Motor (UK),MG Motor UK Ltd,Longbridge/Vereinigtes Königreich
1734,SDP,,MG Motor (UK),MG Motor UK Ltd,Longbridge/Vereinigtes Königreich
1735,WLY,,Lely Agrartechnik,Lely Agrartechnik GmbH,Waldstetten
1736,W09,A70,ATG,ATG Autohandels GmbH,Bielefeld
1737,W09,F69,Flitzbike,Flitzbike GmbH,Bodnegg
1738,W09,MA2,Matthes (D),Autohaus Matthes GmbH,Meiningen-Dreißigacker
