KBA,WMI1,WMI2,Name,FullName,Location
9107,YS4,,SAAB-SCANIA (S),SAAB-SCANIA AB (BUS),KATRINEHOLM/SCHWEDEN
9108,,,VOLVO BM (S),VOLVO BM AB (SPECIAL PURPOSE VEHICLE),ESKILSTUNA/SCHWEDEN
9109,YT5,,POLARVAGNEN (S),AB POLARVAGNEN,DOROTEA/SCHWEDEN
9109,,,POLARVAGNEN (S),AB POLARVAGNEN,DOROTEA/SCHWEDEN
9110,,,BOJ (S),BOJ TRANSPORTWAGNER AB (TRAILER),KLIPPAN/SCHWEDEN
9111,,,FOER.FABRIKSV-FFV(S),FFV FOERENADE FABRIKSVERKEN (TRAILER),UNBEKANNT
9112,,,SVENSKA ROSENLEW (S),SVENSKA ROSENLEW AB (SPECIAL PURPOSE VEHICLE),MORGONGAVA/SCHWEDEN
9113,,,HAEGGLUND (S),MB HAEGGLUND U.SOENER (OF ROAD TRANSPORTER),ORNSKOELSVIK/SCHWEDEN
9114,,,BOFORS (S),BOFORS AB (TRAILER),BOFORS/SCHWEDEN
9115,,,KYLINGEKAERRAN (S),KYLINGEKAERRAN AB (TRAILER),KARLSHAMN/SCHWEDEN
9116,YSC,,SAAB AUTOMOBILE (S),SAAB AUTOMOBILE AB (PASSENGER CAR),TROLLHAETTAN/SCHWEDEN
9116,YS3,,SAAB AUTOMOBILE (S),SAAB AUTOMOBILE AB (PASSENGER CAR),TROLLHAETTAN/SCHWEDEN
9117,,,BALA (S),BALA INDUSTRI AB,NOSSEBRO/SCHWEDEN
9118,,,OESTBERG (S),OESTERBERG FABRIKS AB (SPECIAL PURPOSE VEHICLE),ALFTA/SCHWEDEN
9119,,,BRUUN (S),BRUUN SYSTEM AB (SPECIAL PURPOSE VEHICLE),FILIPSTADT/SCHWEDEN
9120,SZA,,SCANIA (S),SCANIA CV AB (BUS),KATHRINEHOLM/SCHWEDEN
9120,VLU,,SCANIA (S),SCANIA CV AB (TRUCK),SOEDERTAELJE/SCHWEDEN
9120,XLE,,SCANIA (S),SCANIA CV AB (TRUCK),SOEDERTAELJE/SCHWEDEN
9120,YS2,,SCANIA (S),SCANIA CV AB (TRUCK),SOEDERTAELJE/SCHWEDEN
9120,YS4,,SCANIA (S),SCANIA CV AB (BUS),KATHRINEHOLM/SCHWEDEN
9120,9BS,,SCANIA (S),SCANIA CV AB (BUS),KATHRINEHOLM/SCHWEDEN
9121,,,VAEDERSTAD-VERKEN(S),VAEDERSTAD-VERKEN AB (TRAILER),VAEDERSTAD/SCHWEDEN
9122,YU7,,HUSABERG (S),HUSABERG MOTOR AB (MOTORCYCLES),ROEFORS/SCHWEDEN
9123,,,VOLVO WHEEL LOAD.(S),VOLVO WHEEL LOADERS AB (SPECIAL PURPOSE VEHICLE),ESKILSTUNA/SCHWEDEN
9124,YT3,,CABBY (S),CABBY CARAVAN AB (ANHAENGER),KRISTINEHAMN
9201,,,ZZR (PL),ZZR VEREINIGTE FAHRRAD-FABRIKEN (MOTORCYCLE),BROMBERG/POLEN
9202,SUP,,FSO (PL),FABRYKA SAMOCHODOW OSOBOWYCH (PASSENGER CAR),WARSCHAU/POLEN
9203,SUN,,POL-MOT-FSD (PL),POL-MOT FABRYKA SAMOCHODOW DOSTAWCZYCH (TRUCK),NYSA/POLEN
9204,,,WSK-MIELEC (PL),WYTWORNIA SPRZETU KOMUNIKACYJNOEGO,MIELEC/POLEN
9205,SXA,,AGROMET (PL),AGROMET FABRYKA MASZYN ROLNICZYCH (SPEC.PURP.VEHIC.),CZARNEJ BIALOSTOCKIEJ/POLEN
9206,SUF,,FSM (PL),FABRYKA SAMOCHODOW MALOLITRAZOWYCH (PASSENGER CAR),BIELSKO-BIALA/POLEN
9207,SV9,GK1,ZAKLADY ROWEROWE(PL),ZAKLADY ROWEROWE (MOTORCYCLE),BYDGOSZCZ/POLEN
9208,SUL,,FSC (PL),"FSC LUBLIN (PASSENGER CAR,COMMERCIAL VEHICLE)",LUBLIN/POLEN
9209,SUJ,,JELCZ AUTOMOBIL.(PL),AUTOMOBILWERK JELCZ (COMMERCIAL VEHICLE),JELCZ/POLEN
9210,,,HSW (PL),HUTA STALOWA WOLA (SPECIAL PURPOSE VEHICLE),WOLA/POLEN
9211,,,FADROMA (PL),"BAUMASCHINENFABRIK""FADROMA"" (SPECIAL PURPOSE VEHICLE)",WROCLAW/POLEN
9212,,,ZUT OSTROWEK (PL),BAUMASCHINENKOMBINAT ZUT OSTROWEK (COMMERCIAL VEHIC),OSTROWEK/POLEN
9213,,,KUM (PL),"KUM,BUMAR-LABEDY,GLIWICE (SPECIAL PURPOSE VEHICLE)",GLIWICE/POLEN
9214,SWZ,,ZREMB (PL),ZREMB (TRAILER),WARSCHAU/POLEN
9215,,,BRZEG MDNM (PL),MASZYN DO NAWOZENIA MINERALNEGO (TRAILER),BRZEG/POLEN
9216,SWN,,ZSP NIEWIADOW (PL),FABRYKA PRZYCZEP NIEWIADOW SP ZO.O (TRAILER),UJAZD/POLEN
9217,,,STARACHO.AUTO-W.(PL),AUTOMOBILWERK STARACHOWICE (SPECIAL PURPOSE VEHICLE),VR/POLEN
9218,,,WARYNSKI (PL),WARYNSKI (SPECIAL PURPOSE VEHICLE),VR/POLEN
9219,,,WOOD-MIZER (PL),WOOD-MIZER INDUSTRIES SPZOO (TRAILER),KOLO/POLEN
9220,SYC,,OMAG (PL),"FABRYKA MASZYN I URZADZEN ""OMAG"" SP.ZO.O.(TRAILER)",OSWIECIM/POLEN
9221,SWN,,PRZYC.NIEWIADOW (PL),FABRYKA PRZYCZEP NIEWIADOW SP ZO.O (TRAILER),UJAZD/POLEN
9222,SUU,,SOLARIS (PL),SOLARIS BUS & COACH SP.ZO.O. (BUS),OWINSKA/POLEN
9222,SU9,PN1,SOLARIS (PL),SOLARIS BUS & COACH SP.ZO.O. (BUS),OWINSKA/POLEN
9223,SY9,DE1,DEBON (PL),DEBON SP. ZO. O. (ANHAENGER),KRZEMIENIEWO/POLEN
9224,,,FC URSUS (PL),FABRYKA CIAGNIKOW URSUS SP.Z O.O. (ZUGMASCHINEN),WARSZAWA/POLEN
