KBA,WMI1,WMI2,Name,FullName,Location
0732,,,BRAUN.GEORG,GEORG BRAUN FAHRZEUGBAU,MANNHEIM-NEUOSTHEIM
0733,,,"STOCKBURGER,GEORG",GEORG STOCKBURGER ANHAENGERBAU,GLATTEN KRS.FREUDENSTADT
0734,W09,H42,HELMIG,FAHRZEUG & FREIZEIT HELMIG VERKAUFSFAHRZEUGE (ANH.),IBBENBUEHREN
0735,,,ANDERS,HERMANN ANDERS FAHRZEUGBAU,ITZEHOE
0736,,,BOESELER,WILHELM BOESELER FAHRZEUG-U.KAROSSERIEBAU,OLDENBURG/OLDENBURG
0737,,,BRAND ANTON,ANTON BRAND ANHAENGER,MUENSTER/WESTFALEN
0738,W09,N10,NOVATRAIL,NOVATRAIL GMBH (ANHAENGER),LAER
0738,W09,N14,NOVATRAIL,NOVATRAIL GMBH (ANHAENGER),LAER
0739,,,FRIEBE & DIERSEN,FRIEBE & DIERSSEN ANHAENGER,BERLIN-LICHTENBERG
0740,,,HANDWERK-FAHRZEUGBAU,HANDWERK-FAHRZEUGBAU EGMBH,DORTMUND
0741,,,HOLZRICHTER,AUGUST HOLZRICHTER ANHAENGERFABRIK,KOELN
0742,,,"KOEHLER,ELMSHORN",HERMANN KOEHLER ANHAENGER,ELMSHORN
0743,W09,L07,LANCIER,LANCIER CABLE GmbH,Drensteinfurt
0744,,,MEISSNER,ALFRED MEISSNER ANHAENGER,BERLIN
0745,,,MAYER,R. & A.MAYER ANHAENGER,STUTTGART
0746,W09,R23,RICOE,RICOE GMBH (ANHAENGER),OSTERODE AM HARZ
0747,WKE,,KRONE,KRONE Commercial Vehicle SE,Werlte
0748,,,MUENCH,F.MUENCH,OSSENHEIM
0748,,,MUENCH,MUENCH-MOTORRADFABRIK GMBH,ALTENSTADT/BUEDINGEN
0749,,,"VOSS,WILHELM",WILHELM VOSS ANHAENGER,WUPPERTAL-BARMEN
0750,W09,H43,HWG,HWG HAPRICH*WELZIN*GRAF OHG ANHAENGERBAU,KARSTAEDT
0751,,,WINGERT,PAUL HANS WINGERT FAHRZEUGBAU,BERLIN-NEUKOELLN
0752,,,DEULA-WERK,DEULA-WERK,WEIDENAU/SIEG
0752,,,DEULA-WERK,SIEGENER EISENBAHNBEDARF AG,DREIS-TIEFENBACH KRS.SIEGEN
0753,,,ALEX,BRUNO ALEX ANHAENGERBAU,BERLIN-CHARLOTTENBURG
0754,,,"HERKULES,BORKEN","HERKULES FAHRZEUGFABRIK,F.R.BEINHAUER",BORKEN
0755,W09,G25,GARBE,HARTMUT GARBE ANHAENGERBAU,KAELBERFELD/THUERINGEN
0756,,,"BERGMANN,HERMANN",HERMANN BERGMANN BAUMASCHINEN,HAREN/EMS
0757,W09,L33,LEFFERS,HERM.LEFFERS GMBH (ANHAENGER),ASCHENDORF/EMS
0758,,,SIMONIS,ERNST W.SIMONIS FAHRZEUGBAU,HILGERT B.KOBLENZ
0759,W09,S61,SEYER,RUDOLF SEYER ANHAENGERBAU,HAMBURG-ALTONA
0760,,,RIETBERGWERKE,RIETBERGWERKE KG,RIETBERG UEB.GUETERSLOH
0761,,,THORA,JOSEF THORA FAHRZEUGBAU,KOELN-NIPPES
0762,,,POSTKRAFTWAGEN,HAUPTWERKSTAETTE FUER POSTKRAFTWAGEN,BERLIN-BORSIGWALDE
0763,WSW,,SCHWEIKERT,EUGEN SCHWEIKERT KG WOHNWAGENWERK,ILSHOFEN
0764,,,"WAGNER,ERNST",ERNST WAGNER APPARATEBAU,REUTLINGEN
0765,,,WEHR & SATTINGER,WEHR & SATTINGER WESTERWALD-FAHRZEUGBAU,HERBORN/DILLKREIS
0766,,,MATTES,MATTES & CO FAHRZEUGFABRIK,ULM
0767,W09,N11,NEEMANN,KARL-HEINZ NEEMANN (ANHAENGER),GROSSEFEHN
0768,,,"REIN,GOTTLIEB",GOTTLIEB REIN ANHAENGERBAU,REUTLINGEN
0769,,,BLENCK,H.BLENCK & SOHN KAROSSERIE-U.FAHRZEUGBAU,SCHNEVERDINGEN KRS.SOLTAU
0770,,,"ARNOLD,JOSEF",JOSEF ARNOLD FAHRZEUGBAU,RAVENSBURG
0771,,,ARVE,HEINRICH ARVE FAHRZEUGBAU,SPRINGE/DEISTER
0772,,,"ALBERS,HAMBURG",ALBERS ANHAENGERBAU,HAMBURG-HARBURG
0773,,,AHNER,WILLY AHNER ANHAENGERBAU,STUTTGART-S.
0774,,,BACHEM,PETER JOSEF BACHEN FAHRZEUGBAU,DUEREN/RHEINLAND
0775,,,"BRUNS,BAD ZWISCHENA.",BERNHARD BRUNS GMBH & CO KG,BAD ZWISCHENAHN/OLDENBURG
