KBA,WMI1,WMI2,Name,FullName,Location
8971,,,POTSDAM MASCHINENBAU,"VEB MASCHINENBAU ""KARL MARX"" (ARBEITSMASCHINEN)",POTSDAM
8972,,,HALDENSLEBEN STFB,STFB HALDENSLEBEN BT RATIOMITTELWERK (ARBEITSMASCH.),"CALVOERDE,HALDENSLEBEN"
8973,,,HAVELBERG LIA,"LANDMASCH.U.FOERDERTECHNIK HAVELBERG GMBH(NUTZF, ANH)",HAVELBERG
8974,,,WITTSTOCK WASSERTECH,"VEB WASSERTECHNIK WITTSTOCK (NUTZFAHRZEUGE, ANH.)",WITTSTOCK
8975,,,WEIMAR-WERK,WEIMAR-WERK BAUMASCHINEN GMBH,WEIMAR
8976,,,BERLIN GARTENBAUTECH,VEB KOMBINAT FUER GARTENBAUTECHNIK BERLIN(ZUGMASCH.),BERLIN
8977,,,NORDHAUSEN ZV-MECHAN,"VEB ZUCHT-U.VERSUCHSFELDMECH.NORDHAUSEN (ZUGM.,ARB.)",NORDHAUSEN
8978,,,BRANDIS FAHRZEUGBAU,FAHRZEUGBAU UND AUSRUESTUNGEN BRANDIS GMBH IM AUFBAU,BRANDIS
8979,,,NEUSTADT LANDMASCH.,"VEB KOMBINAT FORTSCHRITT LANDMASCHINEN (ZUGM.,ANH.)",NEUSTADT
8980,,,SPLIESS,FA.DIETER SPLIESS (NUTZFAHRZEUGE),MAGDEBURG
8981,,,LEIPZIG FZ-U.TRANSP.,FTL FAHRZEUGBAU GMBH & CO TRANSPORTGER.LEIPZIG KG,MOELKAU
8982,,,NOBAS,NOBAS AG NORDHAUSEN (ARBEITSMASCHINEN),NORDHAUSEN
8983,,,GATERSLEBEN BAUMASCH,VEB BAUMASCHINEN GATERSLEBEN (ANHAENGER),GATERSLEBEN
8984,,,HALLE INDUSTRIEWERK,"VEB INDUSTRIEWERK,BAUMASCHINEN HALLE-NORD (ARBEITSM)",HALLE-NORD
8985,,,LEIPZIG-STARKSTR-ANL,VEB STARKSTROMANLAGENBAU LEIPZIG-HALLE (ARBEITSM.),LEIPZIG-HALLE
8986,,,DESSAU OEVW,VEB (K) RATIONALISIERUNG DER OEVW (NUTZFAHRZEUGE),DESSAU
8987,,,COTTBUS VERK-KOMBIN.,VE VERKEHRSKOMBINAT COTTBUS (ANHAENGER),COTTBUS
8988,,,DEUTSCHE POST,"DEUTSCHE POST, BEZIRKSW.F.KFZ-INSTANDS. (NUTZFZ.,ANH.)",DRESDEN
8989,,,NEUBRANDENBURG REP-W,VEB REPARATURWERK NEUBRANDENBURG (NUTZFAHRZEUGE),NEUBRANDENBURG
8990,,,GADEBUSCH LANDTECH.,"VEB KREISBETRIEB LANDTECHNIK (NUTZFAHRZEUGE,ANH.)",GADEBUSCH
8991,W09,A07,ASCHERSLEBEN KAROSS.,F-A-G Fahrzeugwerk Aschersleben GmbH,Hoym
8992,,,BERLIN SPEZIALFZ-W.,SFW SPEZIALFAHRZEUGE-UMWELTTECHNIK GMBH (ARBEITSM.),BERLIN
8993,,,PGH STAUCHA,PGH STAHLBAU STAUCHA (NUTZFAHRZEUGE),SEERHAUSEN
8994,,,WALTERSHAUSEN FZ-W.,"VEB FAHRZEUGWERK WALTERSHAUSEN (NUTZFAHRZEUGE, ANH.)",WALTERSHAUSEN
8995,,,OBERLICHTENAU FORST.,"FORSTTECHNIK OBERLICHTENAU GMBH (NUTZFZ., ARB.,ANH.)",OBERLICHTENAU
8996,,,BERLIN WASSERTECHNIK,"VEB WASSERTECHNIK BERLIN(NUTZFAHRZ., ARBEITSM., ANH.)",BERLIN
8997,,,ZERBST LANDTECHNIK,VEB KREISBETRIEB F.LANDTECHNIK ZERBST (NUTZFZ.),ZERBST
8998,,,SCHOENEBECK TRAK-W.,VEB TRAKTORENWERK SCHOENEBECK (ZUGMASCHINEN),SCHOENEBECK
8999,,,MEUSELWITZ MASCH-FAB,VEB MASCHINENFABRIK MEUSELWITZ (ZUGMASCHINEN),MEUSELWITZ
9050,,,WIDEROE (N),WIDEROE INDUSTRI A/S (CARAVAN),OSLO/NORWEGEN
9051,,,KONGSBERG (N),A/S KONGSBERG VAPENFABRIKK,KONGSBERG/NORWEGEN
9052,,,KOMATSU (N),KOMATSU LTD EINESVAGEN (COMMERCIAL VEHICLE),EINESVAGEN/NORWEGEN
9101,LPS,,VOLVO (S),VOLVO CAR CORPORATION,GOETEBORG/SCHWEDEN
9101,LVY,,VOLVO (S),VOLVO CAR CORPORATION (PASSENGER CAR),GOETEBORG/SCHWEDEN
9101,LYV,,VOLVO (S),VOLVO CAR CORPORATION,GOETEBORG/SCHWEDEN
9101,SCV,,VOLVO (S),VOLVO TRUCK CORPORATION (TRUCK),GOETEBORG/SCHWEDEN
9101,YB1,,VOLVO (S),VOLVO TRUCK CORPORATION (TRUCK),GOETEBORG/SCHWEDEN
9101,YB2,,VOLVO (S),VOLVO TRUCK CORPORATION (TRUCK),GOETEBORG/SCHWEDEN
9101,YB3,,VOLVO (S),VOLVO TRUCK CORPORATION (TRUCK),GOETEBORG/SCHWEDEN
9101,YV1,,VOLVO (S),VOLVO CAR CORPORATION (PASSENGER CAR),GOETEBORG/SCHWEDEN
9101,YV2,,VOLVO (S),VOLVO TRUCK CORPORATION (TRUCK),GOETEBORG/SCHWEDEN
9101,YV3,,VOLVO (S),VOLVO CAR CORPORATION (BUS),GOETEBORG/SCHWEDEN
9101,YV4,,VOLVO (S),VOLVO CAR CORP (MULTIPURPOSE PASSENGER VEHICLE),GOETEBORG/SCHWEDEN
9101,YV5,,VOLVO (S),VOLVO TRUCK CORP (TRUCK/INCOMPLETE VEHICLE),GOETEBORG/SCHWEDEN
9101,YV6,,VOLVO (S),VOLVO TRUCK CORP (COMMERCIAL TRAILER),GOETEBORG/SCHWEDEN
9101,7JR,,VOLVO (S),VOLVO CAR CORPORATION,GOETEBORG/SCHWEDEN
9102,,,SAAB (S),SVENSKA AEROPLAN AB AUTOMOBILFABRIK (PASSENGER CAR),TROLLHAETTEN/SCHWEDEN
9103,,,SCANIA-VABIS (S),SCANIA-VABIS AUTOMOBILFABRIK (COMMERCIAL VEHICLE),SOEDERTAELJE/SCHWEDEN
9104,,,BOLINDER-MUNKTELL(S),A.B.BOLINDER-MUNKTELL (SPECIAL PURPOSE VEHICLE),ESKILSTUNA/SCHWEDEN
9105,,,WESTERASMASKINER (S),WESTERASMASKINER,MORGONGAVA/SCHWEDEN
9106,,,HUSQVARNA (S),Husqvarna AB,Husqvarna/Schweden
9107,YS2,,SAAB-SCANIA (S),SAAB-SCANIA AB (TRUCK),SOEDERTAELJE/SCHWEDEN
9107,YS3,,SAAB-SCANIA (S),SAAB-SCANIA AB (PASSENGER CAR),TROLLHAETTAN/SCHWEDEN
