KBA,WMI1,WMI2,Name,FullName,Location
1278,LAE,,Jinan Qingqi (RC),"Jinan Qingqi Motorcycle Co., Ltd.",Jinan/China
1278,LV7,,Jinan Qingqi (RC),"Jinan Qingqi Motorcycle Co., Ltd.",Jinan/China
1279,LFG,,Taizhou Chuanl(RC),"Taizhou Chuanl Motorcycle Manufacturing Co.,Ltd.","Taizhou City, Zhejiang Province/China"
1280,W09,L38,Lansing Land-u.Garten,Lansing Land-u.Gartentechnik GmbH,Vreden
1281,SWN,,Zaklady Sprzetu (PL),"Zaklady Sprzetu Precyzyjnego ""NIEWIADOW"" S.A.",Ujazd/Polen
1282,LRR,,Ningbo Longjia (RC),"Ningbo Longjia Power Technology Co.,Ltd.","Cixi City, Zhejiang/China"
1282,L4H,,Ningbo Longjia (RC),"Ningbo Longjia Motorcycle Co., Ltd.","Cixi, Zhejiang/China"
1283,XNF,,STAJA (NL),Staja Machinebouw B.V.,Zevenaar/Niederlande
1284,W09,A33,BSA,BSA GmbH,Marktschorgast
1285,W09,C27,Car + Camper,Car + Camper Kiel GmbH (Spezial-Fahrzeugbau),Kiel
1286,W09,R49,Road Trains,Road Trains Tschu-Tschu GmbH,Neumarkt
1287,,,BAIJAH,BAIJAH Automotive GmbH (PKW),Bad Nauheim
1288,RK2,,Jet Power(RC),TAIWAN JET POWER INDUSTRIAL LTD (KRAFTRÄDER),Taiping City/Taiwan
1289,ZFE,,K.L.(I),K.L. S.P.A.,NIARDO (BS)/Italien
1290,VNE,,IVECO (F),IVECO FRANCE,VENISSIEUX/FRANKREICH
1291,TKM,,MARO (CZ),MARO Kralovice spol.s.r.o.,Kralovice/Tschechische Republik
1292,,,Parkland (DK),Parkland Maskinfabrik A/S,Herlufmagle/Dänemark
1293,,,Doosan (ROK),Hyundai Doosan Infracore Co. Ltd.,Incheon/Korea
1294,W09,J16,Menke-Janzen,Menke-Janzen Fahrzeug- und Karosseriebau GmbH (Anhänger),Werlte-Wehm
1294,W09,M53,Menke-Janzen,Menke-Janzen Fahrzeug- und Karosseriebau GmbH (Anhänger),Werlte-Wieste
1295,L85,,Huabao (RC),"Zhejiang Yongkang Huabao Electric Appliance Co., Ltd",Zhejiang/China
1296,W09,R50,Reiling,Hartmut Reiling Nutzfahrzeug-Service Station,Marienfeld
1297,L4G,,Qunsheng (RC),"Qunsheng Group Co., Ltd.",Yongkang City Zhejiang/China
1298,W09,D38,Doppstadt Calbe,Doppstadt Calbe GmbH,Calbe/Saale
1299,W09,R51,RUFA,RUFA Fahrzeugbau GmbH,Zwönitz
1300,W09,G65,GERALDY,Geraldy KFZ GmbH,Schmelz
1301,,,DALBO (DK),DALBO A/S,Randbol/Dänemark
1302,W09,SF1,Schäfer-technic,schäfer-technic GmbH,Fellbach
1303,NMU,,UGUR MOTORLU (TR),UGUR MOTORLU ARACLAR MAKINA TURIZIM TASIMACILIK SAN. ve Tic.,"Nazilli, Aydin/Türkei"
1304,VF9,607,MATHIEU (F),MATHIEU S.A.,Toul cedex/Frankreich
1305,W09,M91,Multitrailer.de,multitrailer.de GmbH,Steinheim
1306,LP6,,Haojian (RC),"Guangzhou Panyu Haojian Motorcycle Industry Co., Ltd",Guangzhou City/China
1307,L84,,Zhejiang Renli (RC),Zhejiang Renli Vehicle Co.Ltd.,Yongkang City Zhejiang/China
1308,L5J,,Zhejiang Yongjiang (RC),"Zhejiang Yongjiang Industrial Co.,Ltd","Yongkang City, Zhejiang Province/China"
1309,LYM,,Zhuzh.Jianshe Yamaha (RC),"Zhuzhou Jianshe Yamaha Motor Co., Ltd.",Dongjiaduan Zhuzhou Hunan/China
1310,W09,A55,Artega,Artega GmbH,Delbrück
1311,SZD,,Arkus&Romet (PL),Arkus&Romet Group Sp. z o. o. (Motorcycles),Debica/Polen
1312,L4Y,,Qingqi (RC),"Qingqi Group Ningbo Rhon Motorcycle Co.,Ltd.",Cixi City/China
1313,WC3,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDA,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDB,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDC,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDD,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDF,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDG,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDH,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDJ,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDK,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDP,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDR,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDV,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDW,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDX,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDY,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WDZ,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
1313,WD0,,Daimler (D),Daimler AG (ALLE FAHRZEUGARTEN),STUTTGART
