KBA,WMI1,WMI2,Name,FullName,Location
2263,W09,SJ1,Sievering,Sievering Nutzfahrzeuge GmbH,Anröchte
2264,WSG,,Schmid (D),Schmid Verwaltungs- und Handels GmbH,Prittriching
2265,WB7,,Black Tea,Black Tea Motorbikes GmbH,München
2266,SPS,,"Schmid,Haag",Schmid Fahrzeugbau GmbH,Haag
2267,W09,KD4,Kuckoo,Kuckoo Camper GmbH & Co. KG,Löchgau
2268,W09,P57,3 P PedaloPower Parts,3 P PedaloPower Parts,Sassenberg
2269,UCX,,VERTIGO (E),"VERTIGO MOTORS, S.L.",Palau-solita i Plegamans/Spanien
2270,WB8,,Bagela-Baumaschinen,Bagela-Baumaschinen GmbH & Co. KG,Kaltenkirchen
2271,LX4,,Lanzhou Zhidou (RC),"Lanzhou Zhidou Electric Vehicle Co., Ltd.","Zhongchuan Town,Gansu Province/China"
2272,ZM6,,ECOBIT (I),ECOBIT INTERNATIONAL S.R.L.,Mailand/Italien
2273,7ML,,Eli (USA),"Eli Electric Vehicles, Inc.","Long Beach, California/USA"
2274,R26,,TAIHONG (RC),TAIHONG TECHNOLOGY LIMITED,Hong Kong/China
2275,SLF,,UK MODEN (UK),"UK MODEN TECH CO., LTD",London/Vereinigtes Königreich
2276,W09,R65,L CITY,L CITY Automotive GmbH,München
2277,,,YongKang Sumeide (RC),"YongKang Sumeide Industry And Trade Co., Ltd.","Jinhua, Zhejiang/China"
2278,W09,BB5,Boldmen,Boldmen Automobile GmbH,Welden
2279,W09,V22,GAVON,GAVON GTS GmbH,Kahl a. Main
2280,LGW,,Great Wall Motor (RC),Great Wall Motor Company Limited,"Boading City, Hebei Province/China"
2281,W09,A75,ACS,ACS Armoured Car Systems GmbH,Friedberg
2282,YW2,,Cake (S),Cake 0 Emission AB,Stockholm/Schweden
2283,W09,KC4,KFB Soltau,KFB Soltau GmbH,Soltau
2284,WPL,,PLEV,PLEV Technologies GmbH,Köln
2285,TZA,,Ebusco (NL),Ebusco B.V.,Deurne/Niederlande
2285,XL9,530,Ebusco (NL),Ebusco B.V.,Deurne/Niederlande
2286,V61,,RESPO (EST),RESPO HAAGISED AS,Tartumaa/Estland
2287,W09,W92,Wick Trailer,Wick Trailer GmbH,Delmenhorst
2288,7HS,,CENNTRO (USA),CENNTRO AUTOMOTIVE CORPORATION,"Freehold, New Jersey/USA"
2288,7H8,,CENNTRO (USA),CENNTRO AUTOMOTIVE CORPORATION,"Freehold, New Jersey/USA"
2288,7MW,,CENNTRO (USA),CENNTRO AUTOMOTIVE CORPORATION,"Freehold, New Jersey/USA"
2289,YAS,,Twin Arc (B),Twin Arc N.V.,Lanaken/Belgien
2290,R73,,TALARIA (RC),"TALARIA POWER TECH (HONGKONG) CO., LIMITED",Hong Kong/China
2291,ZR1,,MICROLINO (I),MICROLINO ITALIA s.r.l.,Turin/Italien
2292,XP5,,TOBROCO (NL),TOBROCO Machines B.V.,Oisterwijk/Niederlande
2293,WE3,,Esselmann Fahrzeugbau,Esselmann Fahrzeugbau GmbH & Co. KG,Hamm
2294,W09,A78,AgroTruck,AgroTruck GmbH & Co. KG,Sendenhorst
2295,SC6,,INEOS Automotive (UK),INEOS Automotive Limited,Lyndhurst/Vereinigtes Königreich
2296,WWR,,WeRoll,WeRoll Tech GmbH,Willich
2297,WCE,,Carit,Carit Automotive GmbH & Co. KG,Münster
2298,,,Superpedestrian (NL),Superpedestrian Europe BV,Amsterdam/Niederlande
2299,JKA,,Kawasaki Motors (J),"Kawasaki Motors, Ltd.",Akashi/Japan
2299,JKB,,Kawasaki Motors (J),"Kawasaki Motors, Ltd.",Akashi/Japan
2299,MH4,,Kawasaki Motors (J),"Kawasaki Motors, Ltd.",Akashi/Japan
2299,ML5,,Kawasaki Motors (J),"Kawasaki Motors, Ltd.",Akashi/Japan
2299,ML6,,Kawasaki Motors (J),"Kawasaki Motors, Ltd.",Akashi/Japan
2300,LAT,,Luoyang Northern MC (RC),"Luoyang Northern Ek Chor Motorcycle Co., Ltd.","Luoyang City, Henan/China"
2301,W09,SJ3,Schmies,Schmies GmbH,Velen
2302,SW3,,MOBI HOUSE (PL),MOBI HOUSE,Zblewo/Polen
2303,VA3,,KSR Group (A),KSR Group GmbH,Gedersdorf/Österreich
2304,UDN,,WIN LIFE (E),"WIN LIFE ELECTRIC VEHICLES, S.L.",Sant Joan Despi (Barcelona)/Spanien
