KBA,WMI1,WMI2,Name,FullName,Location
8656,W09,A42,ALTEMEIER,KARL-HEINZ ALTEMEIER KAROSSERIEBAUMEISTER (ANH.),GUETERSLOH
8657,W09,SB4,STENTRUP,JOSEF STENTRUP LANDMASCHINEN (ANHAENGER),HERBERN
8658,W09,U08,UNRUH,UNRUH GMBH (ANHAENGER),EHINGEN
8659,WUB,,SCHUETZ,KARL SCHUETZ STAHL-U.MASCHINENBAU (ANHAENGER),SCHILTBERG
8660,W09,SB5,"SCHERER, GEISLINGEN",SCHERER-TRIKES FAHRZEUGBAU GMBH (PERSONENWAGEN),GEISLINGEN
8661,W09,G48,GEBERT,ROLAND GEBERT LANDM.-METALL-U.FAHRZEUGB. (ANHAENGER),NEUENSTEIN-ESCHELBACH
8662,W09,U09,UZTRAILER,UZTRAILER GMBH (ANHAENGER),HAMM
8663,W09,E32,ES-GE,ES-GE NUTZFAHRZEUGE GMBH (ANHAENGER),ESSEN
8664,W09,A43,AMAC,AMAC VERTRIEBSGESELLSCHAFT MBH DEUTSCHLAND (ANH.),RAEDERLOH
8665,W09,B78,BEVO,BEVO SYSTEMTECHNIK GMBH (ANHAENGER),SCHUETTORF
8666,W09,B79,BENZ,ACHIM BENZ METALL-U.FAHRZEUGBAU (ANHAENGER),GAGGENAU
8667,W09,G49,GREVSMUEHL,JUERGEN GREVSMUEHL METALLBAU (ANHAENGER),GREBS
8668,W09,SB6,SINGLER,ANTON SINGLER KAROSSERIEBAUMEISTER (ANHAENGER),SCHUTTERTAL
8669,WTD,,TOYOTA MOTORSP.(D),TOYOTA MOTORSPORT GMBH (PERSONENWAGEN),KOELN
8670,W09,L46,"LEHMANN,STRIGGOW",BERND-HELMUT LEHMANN ANHAENGERMONTAGE,STRIGGOW
8671,W09,H94,"HOFFMANN,BITBURG",HOFFMANN GMBH (ANHAENGER),BITBURG
8672,W09,W64,WIESMUELLER,FRANZ WIESMUELLER (ANHAENGER),NEUOETTING
8673,W09,K95,KLOSE,OLAF KLOSE METALL-U.ANHAENGERBAU,SAETTELSTADT
8674,W09,H95,"HUSMANN, LATHEN",HUSMANN GMBH MASCHINEN-U.LANDMASCHINENFABRIK (ANH.),LATHEN (EMS)
8675,W09,M75,MOTO-SPEZIAL,MOTO-SPEZIAL GMBH (KRAFTRAEDER),GOMADINGEN
8676,W09,T38,TAW,TAW TANK-U.APPERATEBAU WEITEFELD GMBH (ANHAENGER),WEITEFELD
8677,WSV,,"SCHMIDT,ST.BLASIEN",Aebi Schmidt Deutschland GmbH,St. Blasien
8678,W09,M76,MASANNEK,GERHARD MASANNEK ANHAENGER-U.STAHLROHRBAU,BIELEFELDT
8679,W09,R37,RUCKABERLE,FAHRZEUGBAU RUCKABERLE GMBH (ANHAENGER),WEIL IM SCHOENBUCH
8680,W09,E33,ECKSTEIN,ALFRED ECKSTEIN FAHRZEUGBAU (ANHAENGER),STEPHANSPOSCHING
8681,WTA,,TIAG,TIAG PRODUKTIONSGESELLSCHAFT MBH (ANHAENGER),SINNTAL-MOTTGERS
8681,WTW,,TIAG,TIAG PRODUKTIONSGESELLSCHAFT MBH (ANHAENGER),SINNTAL-MOTTGERS
8682,W09,F12,NUTZFZ.U.SERVICE,NUTZFAHRZEUGAUFBAUTEN U.SERVICE GMBH WERDAU (ANH.),WERDAU
8683,W09,B80,BENDIX,BENDIX GMBH (ANHAENGER),NEURIED/MUENCHEN
8684,W09,K96,KRAEMER,R.KRAEMER PFERDESP.SCHMECKENBACHER GMBH & CO KG ANH.,HOCKENHEIM-TALHAUS
8685,W09,F49,FUNMARINE,FUNMARINE REDDIG & SEITER GDBR (ANHAENGER),RHEINMUENSTER
8686,W09,L47,LINDNER&FISCHER NORD,LINDNER & FISCHER NORD FAHRZEUGBAU GMBH (ANHAENGER),FALLINGBOSTEL
8687,W09,A44,AERO-PLAST,AERO-PLAST ENGINEERING SCHMITZ KG (ANHAENGER),HASSFURT/M.
8688,W09,H96,HOFFMANN,JOHANN HOFFMANN FAHRZEUGBAU (ANHAENGER),GINDORF
8689,,,MTD PRODUCTS,MTD PRODUCTS AG (ZUGMASCHINEN),SAARBRUECKEN
8690,W09,U10,ULLRICH & NUHN,"FRANK ULLRICH & FRANK NUHN GBR FAHRZEUGB. (ZUGM., ANH)",KOENIGSTEIN
8691,W09,K97,"KRAEMER,ALFRED",ALFRED KRAEMER FAHRZEUGBAU (ANHAENGER),UEDERSDORF
8692,W09,A45,ANH-S.WESTERKAPPELN,ANHAENGER-SERVICE WESTERKAPPELN,WESTERKAPPELN
8693,W09,W65,WESTHUES,BERNHARD WESTHUES (ANHAENGER),WARENDORF
8694,W09,P32,PETERBERNS & KESSEN,PETERBERNS & KESSEN ANHAENGER-U.METALLBAU,HASELUENNE
8695,W09,Z12,ZELLER,AUTO-ZELLER GMBH & CO KG (ANHAENGER),GEROLZHOFEN
8696,W09,D32,DITTMER,ULRIKE DITTMER (ANHAENGER),DRIEDORF
8697,W09,V17,VOY,VOY ANHAENGER-CENTER GMBH,BRAUNSCHWEIG
8698,W09,L48,LAMBERT,LAMBERT GMBH (ANHAENGER),Göppingen
8699,W09,L49,"LANG, DIRK",DIRK LANG GMBH (ANHAENGER),SCHMELZ/LIMBACH
8700,W09,T40,T & T FAHRZEUG,T & T FAHRZEUG GMBH (ANHAENGER),WORBIS
