KBA,WMI1,WMI2,Name,FullName,Location
7914,WEA,,EICHKORN,EICHKORN NUTZFAHRZEUGE GMBH (ANHAENGER),ALTHEIM/ALP
7915,,,BRAUN,BRAUN-FAHRZEUGBAU GMBH (ANHAENGER),CELLE
7916,W09,M12,MERK,FRANZ MERK LAND- U.UMWELTTECHNIK (ANHAENGER),WEISSENHORN
7917,W09,C10,CCS,CCS SPECIALITY CARS GMBH (PERSONENWAGEN),HOHENKAMMER
7918,W09,H89,HERZENSFROH,HELMUT HERZENSFROH GMBH (ANHAENGER),MUENCHEN
7919,W09,A11,A+M TRIKES,A+M TRIKE'S MARKUS ROTHMUND,HERBERTINGEN
7920,WGA,,GRAAFF,GRAAFF FAHRZEUGWERK LUEBTHEEN GMBH (ANHAENGER),LUEBTHEEN
7921,W09,K55,KABS,KABS KIPPER-U.ANHAENGERBAU INH.BRUNO KLOPATOWSKY,STEIMBKE
7922,WRA,,RENDERS,RENDERS FAHRZEUGBAU GMBH (ANHAENGER),CHEMNITZ
7923,,,ZEPPELIN,ZEPPELIN TECHNOLOGIE GMBH (ARBEITSMASCHINEN),FRIEDRICHSHAFEN
7924,,,HOEHL,R.HOEHL FAHRZEUGBAU (ANHAENGER),KIRCHDORF
7925,W09,F24,FKM MEMMINGEN,NUTZFAHRZEUG-U.KAROSSERIEB.MEMMINGEN GMBH (ANHAENG.),MEMMINGEN
7926,W09,M13,MAMEROW,Mamerow Engineering GmbH,Castrop-Rauxel
7927,W09,T23,TECNO,TECNO FAHRZEUGBAU GMBH (ANHAENGER),WITTENBERGE
7928,,,E.A.M.,E.A.M.EDELSBRUNNER AUTOMOBILE MUENCHEN (PKW),MUENCHEN
7929,W09,S43,"STOLL, DENIS","ANHAENGER STOLL, INH.DENIS STOLL",MANNHEIM
7930,W09,A17,AUBURGER & MUELLER,AUTO AUBURGER (ANHAENGER),"WALD,MAIERTSHOF"
7931,W0B,,OBERMAIER,OBERMAIER FAHRZEUGBAU GMBH (ANHAENGER),EGELN-NORD
7932,W09,F14,FALCH,FALCH GMBH,Blaubeuren-Seissen
7933,W09,S19,"SCHMIDT,WALTER","WALTER SCHMIDT FAHRZEUGBAU, TRANSPORTTECHNIK (ANH.)",EIGELTINGEN-HONSTETTEN
7934,W09,T14,TIGER,TIGER AUTOMOBILE GMBH,BRETTEN
7935,W09,A14,ANTIP,ANTIP GMBH TRANSPORTSYSTEME U.SONDERMASCHINENB.(ANH),ST.LEON-ROT
7936,W09,S08,SCHWARZ,GUNTHER SCHWARZ GMBH & CO KG (ANHAENGER),KELTERN
7937,W09,J05,ITM,ITM INTERNATIONALE TRIKE MARKETING GMBH (PERSONEWG.),DEGGENDORF
7938,W09,M17,MEUSEL,HORST MEUSEL (ANHAENGER),ELMSHORN
7939,W09,K86,KLAUS-B.-T.,KLAUS-B.-T. FAHRZEUGBAU GMBH (ANHAENGER),KUELLSTEDT
7940,W09,D07,DOPPSTADT,WERNER DOPPSTADT (ANHAENGER),VELBERT
7941,W09,A13,AFA,AFA FAHRZEUGBAU GMBH & CO KG (ANHAENGER),ARNSTADT
7942,,,FAMO,FAMO FAHRZEUG-UND RAUMZELLENBAU GMBH (ANHAENGER),CLAUSNITZ
7943,W09,W31,WANNER,HANS WANNER GMBH MASCHINENBAU (ANHAENGER),WANGEN/ALLGAEU
7944,W09,B24,"BOECKMANN, DIETER","FAHRZEUGBAU BOECKMANN, DIETER INH.SIEGFRIED KAHRS,ANH",BREMERVOERDE-HESEDORF
7945,W09,E12,EASY TRIKE,EASY TRIKE SPEZIALFAHRZEUG GMBH (PERSONENWG.DREIRAD),RAMMINGEN
7946,W09,E15,EPRA,EPRA BOOTSTRAILER,WEDEL
7947,W09,H14,HTS,HTS HYDROLIFT TECHNOLOGY SYSTEMS (ANHAENGER),BERLIN
7948,W09,L15,LIFTLUX,LIFTLUX HEBETECHNIK U.FAHRZEUGBAU GMBH (ANHAENGER),POTSDAM-BABELSBERG
7949,,,BAIER,KAROSSERIEBAU BAIER (ANHAENGER),OBER-RAMSTADT
7950,,,KARDOE,KAROSSERIEBAU GMBH (ANHAENGER),DOEBELN
7951,WFD,,FLIEGL,Fliegl Fahrzeugbau GmbH,Triptis
7951,W09,F20,FLIEGL,JOSEF FLIEGL MASCHINENBAU GMBH (ANHAENGER),KASTL
7952,,,DUPRE,AUTOHAUS CLAUS DUPRE MOTORSPORT (PERSONENKRAFTWAGEN),SCHIFFWEILER
7953,W09,E13,EVERS,EVERS FAHRZEUGBAU GMBH (ANHAENGER),EMMERICH
7954,W09,K38,KRUKENMEIER,FAHRZEUGBAU KRUKENMEIER GMBH (ANHAENGER),DELBRUECK-STEINHORST
7955,W09,A15,AVH,"ATLAS VORPOMMERN GMBH(BAUMASCH.U.FAHRZEUGTECHN.,ANH)",KLETZIN
7956,W09,M14,MGI,MASCHINEN-GERAETE-INSTANDSETZUNG EG (ANHAENGER),KROESLIN
7957,W09,M15,MUELLERS & BACKHAUS,"MUELLERS & BACKHAUS KG,JBM MASCHINENB.U.VERTR.(ANH.)",WEGBERG-ARSBECK
7958,W0A,,OSWALD,ANHAENGER OSWALD FAHRZEUGBAU GMBH,ST.LEON-ROT
