KBA,WMI1,WMI2,Name,FullName,Location
8835,,,MAGDEBURG MASCH-BAU,"VEB SCHWERM.BAU ""GEORGI DIMITROFF"" MAGDEBURG (ARB.)",MAGDEBURG
8836,,,SCHNEIDER,FIRMA SCHNEIDER (ANHAENGER),HILBERSDORF
8837,,,DANNENWALDE,VEB MELIORATIONSMECHANISG.DANNENWALDE (ANHAENGER),DANNENWALDE
8838,,,DIETLAS,VEB BERGWERKSMASCHINEN DIETLAS (ANHAENGER),DIETLAS
8839,,,HOHLLEBEN RLT,VEB RATIONALISIERUNG-LANDTECHNIK-HOHLLEBEN (ANH.),HOHLLEBEN
8840,,,HILDBURGHAUSEN KFL,VEB KREISBETRIEB F.LANDTECHNIK HILDBURGHAUSEN (ANH.),"HILDBURGHAUSEN,BT LANGENWIESEN"
8841,,,GERA KFL,VEB KREISBETRIEB F.LANDTECHNIK GERA (ANHAENGER),GERA
8842,,,HENNIGSDORF SWW,VEB STAHL-UND WALZWERK HENNIGSDORF (ANHAENGER),HENNIGSDORF
8843,,,PGH BRUNAU,"PGH ""EINHEIT BRUNAU (ANHAENGER)",BRUNAU
8844,,,DRESDEN WAERMEGER.,VEB WAERMEGERAETEWERK DRESDEN (ANHAENGER),DRESDEN
8845,,,HALLE KIW,VEB KIW HALLE (ANHAENGER),HALLE.BT KARSDORF
8846,,,WARNOWWERFT,VEB WARNOWWERFT WARNEMUENDE (ANHAENGER),WARNEMUENDE
8847,,,FRANK,FA.K.FRANK (ANHAENGER),LEIPZIG
8848,,,STADTLENGSFELD KFL,VEB KREISBETR.F.LANDTECHNIK STADTLENGSFELD(ZUGMASCH),"STADTLENGSFELD,BT GAISA"
8849,,,EBAWE,VEB EBAWE BAUSTOFFMASCH.EILENBURG (ARBEITSMASCHINEN),EILENBURG
8850,,,BARCHFELD KETTENFAB.,VEB KETTENFABRIK BARCHFELD (SONDERKFZ),BARCHFELD
8851,,,DOELLSTAEDT TFG,VEB TRANSPORT-U.FOERDERGERAETE (ANHAENGER),DOELLSTAEDT
8852,,,ULM,ULM GMBH (ANHAENGER),GROSSSCHIRMA
8853,,,ELG ORANIENBURG,ELG DES METALLHANDWERKS ORANIENBURG E.GMBH (ANH.),ORANIENBURG
8854,,,HANDELSTRANSPORT KMS,VEB HANDELSTRANSPORT K.-M.-ST. (ANHAENGER),KARL-MARX-STADT
8855,,,DRESDEN VERKEHRSKOM.,VE VERKEHRSKOMBINAT DRESDEN (ANHAENGER),DRESDEN
8856,,,POTSDAM HANDELSTR.,VEB HANDELSTRANSPORT POTSDAM (ANHAENGER),POTSDAM
8857,,,ERFURT VERKEHRSKOM.,VEB VERKEHRSKOMBINAT ERFURT (ANHAENGER),ERFURT
8858,,,SENFTENBERG BKK,VE BRAUNKOHLENKOMBINAT SENFTENBERG (ANHAENGER),SENFTENBERG
8859,,,PGH SCHWERIN,"PGH ""MEFA"" SCHWERIN (ANHAENGER)",SCHWERIN
8860,W09,W07,WISMUT SDAG,SOWJETISCH-DEUTSCHE AKTIENGESELLSCHAFT (ANHAENGER),CHEMNITZ
8861,,,WILSDRUFF RATIONALI.,VEB RATIONALISIERUNG WILSDRUFF (ANHAENGER),WILSDRUFF
8862,,,EBELL,"FA.G.EBELL,FAHRZEUGBAU BERLIN (ANHAENGER)",BERLIN
8863,,,PILAN,FA.HANS-DIETER PILAN COTTBUS (ANHAENGER),COTFBUS
8864,,,WERNEUCHEN KAROS-BAU,VEB KAROSSERIEBAU WERNEUCHEN (ANHAENGER),WERNEUCHEN
8865,,,HALLE KAROSSERIEWERK,VEB KAROSSERIEWERK HALLE (ANHAENGER),HALLE
8866,,,MIROW FAHRZEUGBAU,VEB (B) FAHRZEUGBAU MIROW (ANHAENGER),MIROW
8867,W09,P24,PARKENTIN KAROSS-BAU,FAHRZEUG-U.KAROSSERIEBAU PARKENTIN GMBH (ANHAENGER),PARKENTIN
8868,,,SCHWERIN ANH-BAU,"VEB ""WIKING"" BOOTS-U.ANH.-BAU SCHWERIN (ANHAENGER)",SCHWERIN
8869,,,DRESDEN STROMANL-BAU,"VEB ""OTTO BUCHWITZ"" STARKSTROMANLAGENB.DRESDEN(ANH.)",DRESDEN
8870,,,PIRNA STROEM-MASCH.,STROEMUNGSMASCHINEN GMBH (ANHAENGER),PIRNA
8871,,,BERLIN BDS,VEB BEZ.-DIREKT.D.STRASSENW.BERLIN (ANHAENGER),BERLIN
8872,,,BOIZENBURG METALLBAU,VEB METALLBAU BOIZENBURG (ANHAENGER),BOIZENBURG
8873,,,FRANKFURT/OD.BAUMECH,VEB BAUMECHANIK FRANKFURT (ODER) (ANHAENGER),FRANKFURT (ODER)
8874,,,GOMMERN REP-WERK,VEB ZENTRALES REPARATUR-U.AUSRUESTUNGSW.GOMMERN(ANH),GOMMERN
8875,,,GREIFSWALD ABK,VE AUTOBAHNBAUKOMB.GREIFSWALD (ANHAENGER),GREIFSWALD
8876,,,BARLEBEN BAUMECHANIK,VEB BAUMECHANIK BARLEBEN (ANHAENGER),BARLEBEN
8877,,,KLEINZSCHEPA ZBE,ZBE AGROCHEMISCHES ZENTRUM KLEINZSCHEPA (ANHAENGER),KLEINZSCHEPA
8878,,,IMPULSA,IMPULSA AG ELSTERWERDA (ANHAENGER),ELSTERWERDA
8879,,,MALSCHWITZ BHG,BAEUERLICHE HANDELSGENOSSENSCHAFT MALSCHWITZ (ANH.),MALSCHWITZ
8880,,,WERNIGERODE KARO-BAU,VEB KAROSSERIEBAU WERNIGERODE (ANHAENGER),WERNIGERODE
