KBA,WMI1,WMI2,Name,FullName,Location
8002,TMP,,AZNP-SKODA (CS),"AUTOMOBILOVE ZAVODY NP (COMMERC.VEH., PASSENGER CAR)",MLADA BOLESLAV/CSSR
8002,TMS,,AZNP-SKODA (CS),AUTOMOBILOVE ZAVODY NP (PASSENGER CAR),MLADA BOLESLAV/CSSR
8002,TMW,,AZNP-SKODA (CS),AUTOMOBILOVE ZAVODY NP (RESERVE),MLADA BOLESLAV/CSSR
8002,TMX,,AZNP-SKODA (CS),AUTOMOBILOVE ZAVODY NP (RESERVE),MLADA BOLESLAV/CSSR
8002,TNS,,AZNP-SKODA (CS),AUTOMOBILOVE ZAVODY NARODNI PODNIK,MLADA BOLESLAV U.VRCHLABI/CSSR
8003,,,ZETOR ZKL (CS),ZETOR A.S. (TRACTOR),BRNO/TSCHECHIEN
8003,,,ZETOR ZKL (CZ),Zetor Tractors a.s.,Brno/TSCHECHIEN
8004,TMB,,SKODA (CZ),"SKODA AUTO A.S. (COMMERCIAL VEHICLE, PASSENGER CAR)",MLADA BOLESLAV/TSCHECHISCHE REPUBLIK
8004,TMP,,SKODA (CZ),"SKODA AUTOMOBILOVA AS(COMMERCIAL VEH., PASSENGER CAR)",MLADA BOLESLAV/TSCHECHISCHE REPUBLIK
8004,TMW,,SKODA (CZ),SKODA AUTO A.S. (PASSENGER CAR),MLADA BOLESLAV/TSCHECHISCHE REPUBLIK
8004,TMX,,SKODA (CZ),SKODA AUTO A.S. (PASSENGER CAR),MLADA BOLESLAV/TSCHECHISCHE REPUBLIK
8004,TNL,,SKODA (CZ),"SKODA AUTOMOBILOVA AS(COMMERCIAL VEH., PASSENGER CAR)",MLADA BOLESLAV/TSCHECHISCHE REPUBLIK
8004,TNY,,SKODA (CZ),SKODA AUTOMOBILOVA AS (SPECIAL COMMERCIAL VEHICLE),MLADA BOLESLAV/TSCHECHISCHE REPUBLIK
8004,ZMB,,SKODA (CZ),SKODA AUTOMOBILOVA AS (SPECIAL COMMERCIAL VEHICLE),MLADA BOLESLAV/TSCHECHISCHE REPUBLIK
8004,,,SKODA (CS),ZKL ZAVODY NA VALIVA LOZISKA A TRAKTORY NP,BRUENN/CSSR
8004,,,SKODA (CZ),ZKL ZAVODY NA VALIVA LOZISKA A TRAKTORY NP,BRUENN/CSSR
8004,,,SKODA (CZ),LIBERECKE AUTOMOBILOVE ZAVODY (SKODA-LKW),LIBEREC/CSSR
8005,TLV,,POVAZSKE-JAWA (CS),POVAZSKE STROJARNE NP (MOTORCYCLE),POVAZSKA BYSTRICA/CSSR
8006,TLJ,,JAWA (CS),JAWA NP (MOTORCYCLE),TYNEC/CSSR
8006,,,JAWA (CS),JAWA MOTORRADFABRIK,PRAG-NUSLE 2/CSSR
8007,TLB,,JIKOV (CZ),MOTOR JIKOV AS (MOTORCYCLE),VODNANY/TSCHECHISCHE REPUBLIK
8008,TLZ,,CZM (CS),CESKE ZAVODY MOTOCYKLOVE NP (MOTORCYCLE),STRAKONICE/CSSR
8009,TKX,,AGADOS (CZ),AGADOS SPOLECNOST s.r.o. (TRAILER),VELKE MEZIRICI/CZ
8009,TK9,AP3,AGADOS (CZ),AGADOS SPOLECNOST s.r.o. (TRAILER),VELKE MEZIRICI/CZ
8010,,,ZVL (CS),ZVL-ZAVODY NAVYROBU LOZISK KONCERN (MOTORCYCLE),POVAZSKA BYSTRICA/CSSR
8011,,,C.Z.(CS),C.Z.MOTORRADFABRIK,PRAG/CSSR
8013,,,ZTS MARTIN (CS),ZTS-ZAVODY TAZKEHO (TRAKTOREN),MARTIN/CSSR
8014,TKK,,KAROSA (CS),KAROSA N.P.VYSOKE MYTO (COMMERCIAL VEHICLE),VYSOKE MYTO/CSSR
8014,TMK,,KAROSA (CS),KAROSA N.P.VYSOKE MYTO (COMMERCIAL VEHICLE),VYSOKE MYTO/CSSR
8014,TNF,,KAROSA (CS),KAROSA N.P.VYSOKE MYTO (COMMERCIAL VEHICLE),VYSOKE MYTO/CSSR
8014,TNK,,KAROSA (CS),KAROSA N.P.VYSOKE MYTO (COMMERCIAL VEHICLE),VYSOKE MYTO/CSSR
8015,,,PROSTEJOV (CS),AGROSTROJ PROSTEJOV (TRACTOR),AGROSTROJ PROSTEJOV/CSSR
8016,,,STASIS (CS),STASIS (COMMERCIAL VEHICLE),HORNI SLAVKOV/CSSR
8017,,,JICIN (CS),"AGROSTROJ JICIN (TRACTOR, SPECIAL PURPOSE VEHICLE)",JICIN/CSSR
8018,,,VITKOVICE EISENW (CS),EISENWERKE VITKOVICE (COMMERCIAL VEHICLE),OSTRAVA/CSSR
8019,TKL,,BSS BRANDYS (CS),BRANDYSKE STROJIRNY A SLEVARNY NP (TRAILER),SLEVARNY NP/CS
8019,TKP,,BSS BRANDYS (CS),BRANDYSKE STROJIRNY A SLEVARNY NP (TRAILER),SLEVARNY NP/CS
8019,TKY,,BSS BRANDYS (CS),BRANDYSKE STROJIRNY A SLEVARNY NP (TRAILER),SLEVARNY NP/CS
8019,TNY,,BSS BRANDYS (CS),BRANDYSKE STROJIRNY A SLEVARNY NP(SPEC.COMMERC.VEH.),SLEVARNY NP/CS
8020,,,VSS KOSICE (CS),VYCHODOSLOVENSKE STROJIRNE NP (TRAILER),KOSICE/CSSR
8021,TKR,,ORLICAN (CS),ORLICAN NP (TRAILER),CHOCEN/CSFR
8022,,,CHRUDIM (CS),CHRUDIM (TRAILER),CHRUDIM/CSSR
8023,TNG,,LIAZ (CS),LIBERECKE AUTOMOBILOVE ZAVODY (COMMERCIAL VEHICLE),LIBEREC/CSFR
8023,TNL,,LIAZ (CS),LIBERECKE AUTOMOBILOVE ZAVODY (COMMERCIAL VEHICLE),LIBEREC/CSFR
8023,TNY,,LIAZ (CS),LIBERECKE AUTOMOBILOVE ZAVODY(SPECIAL COMMERC.VEH.),LIBEREC/CSFR
8024,,,PPS DETVA (CS),PODPOLIANSKE STROJARNE DETVA (SPECIAL PURPOSE VEH.),DETVA/CSFR
8025,TJW,,VELOREXPORT (CS),VELOREXPORT (TRAILER),ZAMBERK/CSFR
8026,TMD,,SKODA ENGINEER.(CS),SKODA ENGINEERING PLZEN SRO ZAVOD EJPOVICE,DYSINA/TSCHECHISCHE REPUBLIK
8027,,,TECHNOSPORT (CR),TECHNOSPORT AS (TRAILER),VLASIM/CR
8028,TJ3,,ANTIP (CZ),ANTIP TRANSPORTNI SYSTEMY (TRAILER),CHODOV/CZ
8029,,,TE.A.KO (CZ),TE.A.KO SPOL.SRO. (TRAILER),KUTNA HORA/CZ
8030,,,POVAZSKE STROJA. (SK),POVAZSKE STROJARNE MANET AS (MOTORCYCLE),POVAZSKA BYSTRICA/SK
8031,,,MOPEDY (SK),MOPEDY SRO (MOTORCYCLE),KOLAROVO/SLOWAKEI
8032,TNA,,DAEWOO AVIA (CZ),DAEWOO AVIA A.S. (LKW),PRAHA-LETNANY/TSCHECHISCHE REPUBLIK
8033,U59,AS0,ASKO (SK),ASKO A.S. (ANHAENGER),KOSICE/SLOWAKEI
8034,TLG,,GDF (CZ),GDF SPOL.SR.O. (KRAFTRAEDER),OSKAVA/CZECH.REPUBLIK
