KBA,WMI1,WMI2,Name,FullName,Location
8612,W09,SA6,SIEGEL,SIEGEL AUTO + BOOT VERTRIEB U.SERVICE GMBH (ANH.),GUMMERSBACH
8613,W09,A39,ASSMANN,ASSMANN GMBH (ANHAENGER),LAUFFEN/NECKAR
8614,W09,T37,TECHART,TECHART AUTOMOBILDESIGN GMBH (PERSONENKRAFTWAGEN),LEONBERG-HOEFINGEN
8615,W09,M69,"MAFA,GRABOW",MAFA MASCHINEN U.FAHRZEUGE GMBH (ANHAENGER),GRABOW/MECKLENBURG
8616,W09,K93,KIRI,ANTON KIRI (ANHAENGER),BAD SCHUSSENRIED
8617,W09,SA7,STUERZEL,KAROLA STUERZEL (WK TRIKE-PERSONENKRAFTWAGEN),AUBSTADT
8618,W09,V16,VOLKSWAGEN MOTORSP.,VOLKSWAGEN MOTORSPORT (PERSONENKRAFTWAGEN),HANNOVER
8619,W09,L10,LAUN,WILLI LAUN FAHRZEUGBAU (ANHAENGER),WALLERSTEIN
8620,W09,K94,KAESSBOHRER TANK-S.,"KAESSBOHRER TANK-SILO GMBH & CO KG (NUTZFZ., ANH.)",NEU ULM
8621,W09,M70,"MUELLER,ANDERNACH",ALFRED MUELLER FAHRZEUGBAU (ANHAENGER),ANDERNACH/EICH
8622,W09,SA8,SIGMUND,SIGMUND LANDMASCHINEN (ANHAENGER),GUEGLINGEN
8623,W09,Z11,"ZIMMERMANN,R.",ROBERT ZIMMERMANN FAHRZEUGBAU (ANHAENGER),BAD SAECKINGER
8624,W09,M72,MORISKE,M.L. MORISKE ANHAENGER-VERTRIEBSCENTER,STUHR
8625,W09,SA9,"STEFFEN,KIEL",AUTOMOBILE STEFFEN GMBH (KRAFTRAEDER),KIEL
8626,W09,B72,BREUER,BREUER GMBH FAHRZEUGBAU (ANHAENGER),HEINSBERG
8627,W09,D02,DECKERS,WERNER DECKERS KAROSSERIE-U.FAHRZEUGBAU (ANHAENGER),HAMMINKELN-DINGDEN
8628,WAF,,"ACKERMANN,OSCHERSL.",ACKERMANN FAHRZEUGBAU OSCHERSLEBEN GMBH (ANHAENGER),OSCHERSLEBEN
8629,W09,C19,CONTEX-HYDROBOX,CONTEX-HUDROBOX GMBH (ANHAENGER),GUMMERSBACH
8630,W09,D30,DETTINGER,DETTINGER KAROSSERIEBAU-AUTOLACKIERUNG (ANHAENGER),FREIBURG-WALTERSHOFEN
8631,W09,F46,FSN,FSN FAHRZEUGTECHNIK GMBH (ANHAENGER),ROSTOCK
8632,W09,M73,MEVISSEN,MEVISSEN Nutzfahrzeug GmbH,Niederzier
8633,W09,N13,"NEUMANN,W.",WILHELM NEUMANN KAROSSERIE-U.FAHRZEUGBAU (ANH.),STOLZENAU
8634,W09,B74,BAHR,HEINZ BAHR KFZ-REPARATUR (ANHAENGER),WALHEIM
8635,WCA,,COMPAIR,COMPAIR DRUCKLUFTTECHNIK GMBH (ANHAENGER),SIMMERN
8635,WMN,,COMPAIR,COMPAIR DRUCKLUFTTECHNIK GMBH (ANHAENGER),SIMMERN
8636,W09,G37,GER-FAHRZEUGBAU,GER-FAHRZEUGBAU GEBR. REHR (ANHAENGER),GESCHER
8637,W09,W62,WAERDER,ANNA WAERDER (ANHAENGER),ISSELBURG
8638,WUF,,UNSINN FZ-TECHNIK,UNSINN FAHRZEUGTECHNIK GMBH (ANHAENGER),HOLZHEIM
8638,W09,U02,UNSINN FZ-TECHNIK,UNSINN FAHRZEUGTECHNIK GMBH (ANHAENGER),HOLZHEIM
8639,W09,R36,ROEHL,HEINZ ROEHL FAHRZEUGBAU (ANHAENGER),HAMBURG-ALTONA
8640,W09,J07,JOTHA,JOTHA FAHRZEUGBAU AG (ANHAENGER),DONAUWOERTH
8641,W09,A40,APEL,CARL-GEORG APEL (ANHAENGER),SPANGENBERG
8642,W09,J26,INFRATEST,INFRATEST BAUSTOFF-U.UMWELTPRUEFGERAETE GMBH (ANH.),BRACKENHEIM
8643,W09,B75,BLUMENBECKER,BLUMENBECKER-TECHNIK GMBH (ANHAENGER),SCHAFSTAEDT
8644,W09,SAO,SCHULZE & NOACK,SCHULZE & NOACK INSTA RECYCLING-SYSTEME GMBH (ANH.),RATHENOW
8645,W09,SB1,SUPER-CYCLE-SHOP,SUPER-CYCLE-SHOP (KRAFTRAEDER),BALINGEN
8646,W09,A41,ADAM,ADAM KAROSSERIE & KRAFTFAHRZEUGTECHNIK (ANHAENGER),NAGOLD/WOLFSBERG
8647,W09,W63,"WOLF,BIEBERTAL",DIETER WOLF ANHAENGERBAU,BIEBERTAL OT RODHEIM
8648,W09,SB2,SCHIFFNER & SCHMITZ,SCHIFFNER & SCHMITZ KAROSSERIE-U.FAHRZEUGBAU (ANH.),KORBACH
8649,W09,SB3,SCHELPMEIER,FRIEDRICH SCHELPMEIER (ANHAENGER),DETMOLD-BENTRUP
8650,W09,D31,DORER,PRIMAGAS-VERTRIEB FRANZ DORER (ANHAENGER),VOEHRENBACH-URACH
8651,W09,B76,BREUNIG,BREUNIG FAHRZEUGBAU GMBH (ANHAENGER),OEHRINGEN
8652,W09,H92,HECHTFISCHER,XAVER HECHTFISCHER (ANHAENGER),SCHWARZENBACH/SAALE
8653,W09,B77,BINZ,BINZ GMBH & CO,LORCH
8654,W09,N15,NIENTIEDT,THOMAS NIENTIEDT (ANHAENGER),MUENSTER
8655,WFG,,FGS,FGS GmbH Fahrzeug- und Al-Systeme,Hohenfels
8655,W09,F47,FGS,FGS GmbH Fahrzeug- und Al-Systeme,Hohenfels
