KBA,WMI1,WMI2,Name,FullName,Location
8881,W09,A13,ARNSTADT ANH-BAU,ARNSTAEDTER FAHRZEUGBAU MEFA GMBH,ARNSTADT
8882,,,KARSTAEDT ANH-BAU,VEB TANKANHAENGERBAU KARSTAEDT (ANHAENGER),KARSTAEDT
8883,,,PGH LEIPZIG,PGH FAHRZEUGBAU LEIPZIG (ANHAENGER),LEIPZIG
8884,,,SCHWERIN VERKEHRSKOM,VE VERKEHRSKOMBINAT SCHWERIN (ANHAENGER),SCHWERIN
8885,,,ROSTOCK VERKEHRSKOM.,"VE VERKEHRSKOMBINAT ""OSTSEETRANS"" ROSTOCK(ANHAENGER)",ROSTOCK
8886,,,LEIPZIG CHEMIEANL.,VEB CHEMIEANLAGENBAUKOMBINAT LEIPZIG-GRIMMA (ANH.),LEIPZIG-GRIMMA
8887,,,EISENHUETTENSTADT KV,VEB KRAFTVERKEHR EISENHUETTENSTADT (ANHAENGER),EISENHUETTENSTADT
8888,,,"HERZOG,R.",FA.R.HERZOG (ANHAENGER),MEISSEN
8889,,,"HEINEMANN,H.",FA.H.HEINEMANN (ANHAENGER),UELLEBEN
8890,,,WISMAR KFZ-INSTANDH.,VEB KFZ.-INSTANDHALTUNG OSTSEETRANS WISMAR (ANH.),WISMAR
8891,W09,B69,BELLING,FAHRZEUG-U.METALLBAU BELLING (ANHAENGER),SCHMERSAU
8892,,,BERLIN AUFZUGBAU,VEB BERLINER AUFZUG-UND FAHRTREPPENBAU (ANHAENGER),BERLIN
8893,,,ROSTOCK STAHLBAU,VEB STAHLBAU UND WAERMETECHNIK ROSTOCK (ANHAENGER),ROSTOCK
8894,,,DONNER,FA.H.DONNER (ANHAENGER),ROSTOCK
8895,W09,H13,HAASE,FA.ULRICH HAASE FAHRZEUGBAU METALLBAU (ANHAENGER),KAMENZ
8896,,,GERSTENBERGER,FA.GERSTENBERGER FAHRZEUGBAU U.SCHMIEDEREI (ANH.),DITTERSDORF
8897,,,HANS,FA.STEFFEN HANS SCHMIEDE U.FAHRZEUGBAU (ANHAENGER),CHEMNITZ
8898,,,FRIEDEL,FA.G.FRIEDEL (ANHAENGER),PETERSBERG
8899,,,LEIPZIG ELG SCHMIEDE,ELG SCHMIEDE LEIPZIG (ANHAENGER),LEIPZIG
8900,,,LEITERITZ,FA.O.LEITERITZ (ANHAENGER),HERMSDORF
8901,,,GOERLITZ STAHL/FZBAU,PGH STAHL-UND FAHRZEUGBAU GOERLITZ (ANHAENGER),GOERLITZ
8902,,,WOETZEL,FA.H.WOETZEL (ANHAENGER),GEUNITZ
8903,,,"HARTMANN,J.",FA.J.HARTMANN (ANHAENGER),WEINBOEHLA
8904,,,OESER,FA.R.OESER (ANHAENGER),LOESSNITZ/ERZGEBIRGE
8905,,,BRAUNE,MANFRED BRAUNE FAHRZEUGBAU (ANHAENGER),THRAENITZ
8906,,,ARANDT,REINHARD ARANDT FAHRZEUGBAU (ANHAENGER),GRAEFENDORF
8907,W09,J19,JOHN,JOHN FAHRZEUGBAU GMBH (ANHAENGER),DRESDEN
8908,,,LIEBSCH,FA.K.LIEBSCH (ANHAENGER),WILDENBRUCH
8909,,,HENZE,GUENTER HENZE SCHMIEDE U.FAHRZEUGBAU (ANHAENGER),LAUSITZ
8910,,,HAENSEL,FA.CHRISTIAN HAENSEL (ANHAENGER),BOELSDORF
8911,W09,D11,DOEBLITZ,ECKHARD DOEBLITZ KAROSSERIEBAU (ANHAENGER),LINDOW
8912,,,MECHAN.BAUWESEN-MBK,VEB MECHANISIERUNG BAUWESEN (ANHAENGER),KARL-MARX-STADT
8913,,,BERLIN SCHMIEDE-KAR.,ELG SCHMIEDE-U.KAROSSERIEB.HANDW. EGMBH BERLIN (ANH),BERLIN
8914,,,BERNAU ELG METALL,ELG D.METALLHANDW.EGMBH (ANHAENGER),BERNAU U.ORANIENBURG
8915,,,SCHWARZE-PUMPE GASKO,VEB GASKOMBINAT SCHWARZE PUMPE (ANHAENGER),SCHWARZE-PUMPE
8916,,,ERFURT-MARBACH AUTOZ,VEB AUTOZUBEHOER ERFURT-MARBACH (ANHAENGER),BT GROSSFAHNER
8917,,,HEIMSTOLZ,VEB HEIMSTOLZ (ANHAENGER),WEFERLINGEN
8918,,,SCHMIEDEFELD ISOKO,VEB ISOLIERPLATTEN-U.KONSUMGUETERW.SCHMIEDEFELD(ANH),SCHMIEDEFELD
8919,,,KRETSCHMER,FA.D.KRETSCHMER (ANHAENGER),LICHTENOW
8920,,,BAD DUEBEN CAMPINGWG,VEB CAMPINGWOHNWAGEN BAD DUEBEN (ANHAENGER),BAD DUEBEN
8921,,,GOERLITZ FEUERL-GER.,FEUERLOESCHGERAETEWERK GOERLITZ GMBH (ANHAENGER),GOERLITZ
8922,,,REGIS ZENTRALWERKST.,VEB ZENTRALWERKSTATT REGIS (ANHAENGER),REGIS
8923,,,LEIPZIG VERKEHRSKOM.,VE VERKEHRSKOMBINAT LEIPZIG (ANHAENGER),LEIPZIG
8924,,,HALLE VAKA-WERKE,VEB VAKA-WERKE HALLE (ANHAENGER),HALLE
8925,,,MINOL,VEB MINOL BERLIN (ANHAENGER),BERLIN
