KBA,WMI1,WMI2,Name,FullName,Location
1610,RP8,,PIAGGIO (VN),"PIAGGIO VIETNAM Co., Ltd.","Lot M, Binh Xuyen, Vinh Phuc Prov./Vietnam"
1611,W09,E48,EDR,EDR- Einkauf der Reisemobilhersteller eG,Nürnberg
1612,,,Liugong (NL),Liugong Machinery Europe B.V.,"Almere, Niederlande"
1613,WS3,,scuddy,scuddy GmbH & Co. KG,Kiel
1614,W09,SG2,STOOF,STOOF International Fahrzeugbau GmbH,Borkheide
1615,TA9,865,Tremola (CH),Tremola AG,Bilten/Schweiz
1616,WGX,,Gobax,Gobax GmbH,Mössingen
1617,W09,G05,GEMBALLA,GEMBALLA GmbH,Leonberg
1618,W09,W19,blueTrailer,blueTrailer GmbH Fertigungstechnik,Preußisch Oldendorf
1619,,,DIECI (I),DIECI Srl.,Montecchio Emilia (RE)/Italien
1620,UH2,,Thule (S),Thule Trailers AB,Jönköping/Schweden
1620,YU1,,Thule (S),Thule Trailers AB,Jönköping/Schweden
1620,ZEB,,Thule (S),Thule Trailers AB,Jönköping/Schweden
1621,W09,SG3,Schuler Spezialfahrzeuge,Schuler Spezialfahrzeuge GmbH,Altensteig
1622,W09,E49,emo-bike,emo-bike GmbH & Co.KG,Biberach
1623,W09,T59,Tischer,Tischer Fahrzeugbau GmbH,Waldmünchen
1624,VAX,,Schwingenschlögel (A),Schwingenschlögel GmbH,Eugendorf/Österreich
1625,TCS,,TRIKON (CH),TRIKON Solutions AG,Neuhausen am Rheinfall/Schweiz
1626,W09,SG4,Schultes,Schultes e.K. Metallverarbeitung,Rain
1627,W09,Z19,ZPmoto,ZPmoto GmbH,Zschopau
1628,,,Toine Brock (NL),Toine Brock Constructie Mechanisatie B.V.,Oisterwijk/Niederlande
1629,W09,KC6,Kuhz,Kuhz Metallbau Roland Kuhz,Bad Doberan
1630,W09,BA3,Glaap & Brinkmann,Ludger Glaap & Fritz Brinkmann Machines GmbH & Co. KG,Schloss Holte
1631,,,Metal-Fach (PL),Metal-Fach Sp.z o.o.,Sokolka/Polen
1632,UHM,,Nilfisk-Advance (DK),Nilfisk-Advance A/S,Bröndby/Dänemark
1633,W09,L58,Lorinser,Sportservice Lorinser - Sportliche Ausrüstung GmbH,Waiblingen
1634,W09,M00,Mitra,Mitra Europe Ltd,Schermbeck
1635,W09,SG5,Speedbrain,Speedbrain GmbH,Weißenburg
1636,W09,HC3,Hage + Knapp,Hage & Knapp Tank- und Spezialfahrzeugbau GmbH,Mannheim
1637,W09,SG6,Sproll,Sproll-Anhänger-Fahrzeuge,Dietenwengen
1638,YYH,,Loyds (N),Loyds Industri AS,Borgenhaugen/Norwegen
1639,WUN,,unu,unu GmbH,Berlin
1640,W09,SG7,SysTrac,SysTrac GmbH,Schönebeck/Elbe
1641,,,Life & Mobility (NL),Life & Mobility B.V.,Doetinchem/Niederlande
1642,,,Vogel & Noot (A),Vogel & Noot Landmaschinen GmbH & Co. KG,St. Barbara im Mürztal/Österreich
1643,W09,E24,EBB Truck-Center,EBB Truck-Center GmbH,Heilbronn
1644,W09,J28,SEMCON,Semcon Bad Friedrichshall GmbH,Bad Friedrichshall
1645,W09,SG8,Schweitzer,Schweitzer Karosserie- und Fahrzeugbau GmbH,Groß-Gerau
1646,W09,BA4,Beutel,Beutel-Service GmbH,Arendsee (Altmark) OT Rademin
1647,UH9,LD1,LINDDANA (DK),LINDDANA A/S,Toerring/Dänemark
1648,W09,E50,E-Power Mobility,E-Power Mobility GmbH,Bensheim
1649,WBV,,CIMC Silvergreen,CIMC Silvergreen GmbH,Illertissen
1650,,,Terex Compact Germany,Terex Compact Germany GmbH,Crailsheim
1651,YSF,,Clean Motion (S),Clean Motion AB,Lerum/Schweden
1652,RLH,,Honda (VN),"Honda Vietnam Co., Ltd.",Phuc Yen Provincial City/Vietnam
1653,TBW,,Stöckli (CH),Stöckli Swiss Sports AG,Wolhusen/Schweiz
1654,WS4,,STEVENS,STEVENS Vertriebs GmbH,Hamburg
