KBA,WMI1,WMI2,Name,FullName,Location
6822,,,WENIG,BERNHARD WENIG FAHRZEUGBAU,SEESEN/HARZ
6823,,,DEMAG,DEMAG AG,DUISBURG
6824,,,"BECKMANN,BRACKWEDE",BECKMANN & CO,BRACKWEDE/WESTFALEN
6825,,,KALI FAHRZEUGBAU,KALI FAHRZEUGBAU GMBH (ANHAENGER),REISKIRCHEN U.GIESSEN
6826,,,WILLERSINN,WILLERSINN FAHRZEUGBAU GMBH + CO,MANNHEIM
6827,,,LORCHER K-FABR.BINZ,LORCHER KAROSSERIEFABRIK BINZ & CO,LORCH/WUERTTEMBERG
6828,,,"BITTER,FANNY",FANNY BITTER,BOCHUM
6829,W09,K11,KARO,KARO MASCHINENFABRIK GMBH & CO (ANHAENGER),MESSKIRCH
6830,W09,V06,VAR FZ-U.APPARATEBAU,VAR FAHRZEUG-UND APPARATEBAU GMBH,MARL-SINSEN
6831,,,HOHRENK,ERNST HOHRENK LANDMASCHINEN,CREMLINGEN
6832,,,"SCHMIDT,PAUL",PAUL SCHMIDT,MEDEBACH
6833,,,BRUESSELBACH,CONRAD BRUESSELBACH ALLRIGHT U.CITO FAHRRADWERKE,EFFEREN B.KOELN
6834,,,FALTER,FALTER-FAHRRAD-FABRIK M & L TALLARDT,BIELEFELD
6835,,,GOLDBERG,B.GOLDBERG FAHRRADFABRIK,KOELN-NIEHL
6836,,,HEITMANN & WITTLER,HEITMANN & WITTLER FAHRRAD- U.MASCHINENFABRIK,STEINHAGEN/WESTFALEN
6837,,,VATERLAND-WERKE,VATERLAND-WERKE FRIEDRICH HERFELD SOEHNE,NEUENRADE/WESTFALEN
6838,,,STUTENBAEUMER&OTTENS,STUTENBAEUMER & OTTENS,BECKUM/WESTFALEN
6839,W09,J03,JUNGHANNS,DIETER JUNGHANNS FAHRZEUG-U.STAHLBAU,HOF/SAALE
6840,,,HTS HW HEBE+TRANSP.,HTS HW HEBE + TRANSPORT SYSTEME GMBH,MANNHEIM
6841,,,FOERDERT.STREICHER,FOERDERTECHNIK STREICHER GMBH,WANGEN/ALLGAEU
6842,,,LAUSTER,ERHARD LAUSTER ENTWICKLUNGEN GMBH,STUTTGART
6843,,,HIEBLE,Alois Hieble & Co. Spezialtraktorenwerk,Tapfheim
6844,W09,H86,HERRMANN KAROSS.WERK,HERRMANN KAROSSERIEWERK GMBH (ANHAENGER),HAMBURG-WANDSBEK
6845,,,"STETTER,K.",K.STETTER (ANHAENGER),MEMMINGEN/ALLGAEU
6846,,,HOLI-WERFT LIETZAU,HOLI-WERFT HORST LIETZAU,ESSEN
6847,W09,P29,PFAFFENBACH,PFAFFENBACH ANHAENGER INH.ECKHART MUEHLHAUSEN,WITZENHAUSEN/HUBENRODE
6848,W09,T16,TROEGER,TROEGER KAROSSERIE-U.FAHRZEUGBAU GMBH (ANHAENGER),ARZBERG
6849,,,BOESSHENZ,HANS BOESSHENZ FAHRZEUGBAU,NEUBURG/DONAU
6850,,,"BECKMANN,W.",W.BECKMANN VERKAUFSWAGENBAU,ETTRINGEN
6851,,,"WEBER,ALFRED",ALFRED W.WEBER MASCHINENFABRIK,BREMEN
6852,,,"HEIDEMANN,GEBR.",GEBRUEDER HEIDEMANN,BIELEFELD
6853,WHR,,HARBECK,Hermann Harbeck Fahrzeugbau GmbH & Co. KG,Waging am See
6854,,,PAM'S ANHAENGERBAU,PAM'S ANHAENGERBAU K.H.KRAUSE,RINTELN
6855,,,KALI ANH.SERVICE,KALI ANHAENGERSERVICE GMBH,OBERURSEL/TAUNUS
6856,,,VEEN,VAN VEEN GMBH,DUDERSTADT
6857,,,"ZAEHRINGER,J.",J.ZAEHRINGER ANHAENGERBAU,EMMENDINGEN
6858,,,KOMFORT-TRAILER MUHL,SPORT-MUHL,HANN.-MUENDEN
6859,,,FAHRZEUGBAU HERZIG,FAHRZEUGBAU HERZIG,MOENCHENGLADBACH
6860,,,KOMBINAT FORTSCHRITT,"KOMBINAT FORTSCHRITT LANDMASCHINEN,VEB",JESSEN/ANNABURG/DDR
6861,W09,T04,"TEUPEN,MASCHINENBAU",Teupen Maschinenbau GmbH,Gronau
6862,W09,U01,UELZENER MASCHINEN,Uelzener Maschinen GmbH,Sulzbach
6863,,,LINDE,LINDE AG,HOELLRIEGELSKREUTH
6864,,,JAS,ROLAND JAS STAHL-U.BEHAELTERBAU,BARTHOLOMAE
6865,,,"HERZOG,JOSEF",JOSEF HERZOG,KRIFFEL
6866,,,"GOEBEL,WALTER",WALTER GOEBEL FAHRZEUGBAU,BERLIN
