KBA,WMI1,WMI2,Name,FullName,Location
2222,W2W,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W2X,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W2Y,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2222,W2Z,,Mercedes-Benz,Mercedes-Benz AG,Stuttgart
2223,WH0,,Kärcher Municipal,Kärcher Municipal GmbH,Reutlingen
2224,,,JCB Landpower (UK),JCB Landpower Ltd (Traktoren),Rocester/Vereinigtes Königreich
2225,,,JCB (UK),JC Bamford Excavators Ltd (Teleskoplader),Rocester/Vereinigtes Königreich
2226,W09,020,OWR Odenwaldwerke,OWR Odenwaldwerke Rittersbach GmbH,Elztal
2227,W09,L59,HERM. LEFFERS,Herm. Leffers Land & Gartentechnik-Fahrzeugbau,Papenburg
2228,JN1,,NISSAN AUTOMOTIVE (F),NISSAN AUTOMOTIVE EUROPE S.A.S.,Montigny-le-Bretonneux/Frankreich
2228,SJN,,NISSAN AUTOMOTIVE (F),NISSAN AUTOMOTIVE EUROPE S.A.S.,Montigny-le-Bretonneux/Frankreich
2228,VNV,,NISSAN AUTOMOTIVE (F),NISSAN AUTOMOTIVE EUROPE S.A.S.,Montigny-le-Bretonneux/Frankreich
2228,VSK,,NISSAN AUTOMOTIVE (F),NISSAN AUTOMOTIVE EUROPE S.A.S.,Montigny-le-Bretonneux/Frankreich
2228,VWA,,NISSAN AUTOMOTIVE (F),NISSAN AUTOMOTIVE EUROPE S.A.S.,Montigny-le-Bretonneux/Frankreich
2229,LFG,,Zhejiang Chuangtai (RC),"Zhejiang Chuangtai Motorcycle Co., Ltd.","Taizhou City, Zhejiang Province/China"
2230,,,Bolt (EST),Bolt Operations OÜ,Tallinn/Estland
2231,WRD,,RACING DYNAMICS,RACING DYNAMICS Deutschland e.K.,Aachen
2232,WFL,,Obermaier Fahrzeugbau,Josef Obermaier Fahrzeugbau-Landtechnik e.K.,Staßfurt
2233,KNA,,Kia (ROK),Kia Corporation,Seoul/Südkorea
2233,KNC,,Kia (ROK),Kia Corporation,Seoul/Südkorea
2234,U5Y,,Kia (SK),Kia Slovakia s.r.o.,Teplicka nad Vahom/Slovak Republic
2234,U6Y,,Kia (SK),Kia Slovakia s.r.o.,Teplicka nad Vahom/Slovak Republic
2235,,,EFOX,EFOX Mobility GmbH,Hamburg
2236,A0S,,Segway (RC),"Segway Technology Co., Ltd.","Changzhou, Jiangsu/China"
2236,H0M,,Segway (RC),"Segway Technology Co., Ltd.","Changzhou, Jiangsu/China"
2237,W09,J28,iinovis,iinovis GmbH,Helmstadt-Bargen
2238,KMY,,DNA MOTORS (ROK),"DNA MOTORS Co., Ltd.","Changwon-si, Gyeongsangnam-do/Korea"
2239,TWG,,Caetanobus (P),Caetanobus - Fabricacao de Carrocarias S.A.,Vila Nova de Gaia/Portugal
2240,,,Xiaoben (RC),"Xiaoben (Shanghai) Tech Co., Ltd.",Shanghai/China
2241,LV2,,Jiangsu LVNENG (RC),"Jiangsu LVNENG Electrical Bicycle Technology Co., Ltd.",Changzhou/China
2242,ZM7,,REDMOTO (I),REDMOTO S.r.l.,Desio/Italien
2243,,,Sportstech,Sportstech Brands Holding GmbH,Berlin
2244,,,JD Europe,JD Europe Components GmbH,Bad Nauheim
2245,,,MT Distribution (I),MT Distribution S.r.l.,Calderara di Reno/Italien
2246,W09,G80,GnB Tech,GnB Tech GmbH,Recklinghausen
2247,,,Baka,Baka Sport GmbH,Frankfurt am Main
2248,,,Zhejiang Funshion (RC),"Zhejiang Funshion Leisure Supplies Co.,Ltd.",Zhejiang/China
2249,VN5,,LIDER (F),LIDER,Bonchamp-Les-Laval/Frankreich
2250,W09,A73,Aestec,Aestec Automobiltechnik UG (haftungsbeschränkt),Werl
2251,WEN,,MOOVE,MOOVE GmbH,Aachen
2252,WMK,,KRONE Agriculture,KRONE Agriculture SE,Spelle
2253,SD5,,UM MOTORCYCLES (UK),UM MOTORCYCLES LIMITED,London/Vereinigtes Königreich
2254,,,Changzhou Niu (RC),"Changzhou Niu Electric Technology Co., Ltd.","Changzhou City, Jiangsu/China"
2255,R5S,,ALRENDO (RC),ALRENDO MOTORCYCLES LIMITED,Hong Kong/China
2256,LME,,Nanjing Gold. Dragon (RC),"Nanjing Golden Dragon Bus Co., Ltd.","Nanjing City, Jiangsu Province/China"
2257,LJ1,,NIO (RC),"NIO CO., LTD.",Shanghai/China
2258,W09,L60,LeTech,LeTech GmbH & Co. KG,Welzheim
2259,VA9,ESF,Eschlböck (A),Eschlböck Maschinenfabrik GmbH,Prambachkirchen/Österreich
2260,SJF,,Purple line (UK),Purple line Ltd,Wherstead/Vereinigtes Königreich
2261,,,JCB Earthmovers (UK),J.C.B Earthmovers Limited (Radlader),Rocester/Vereinigtes Königreich
2262,W09,F57,TWIKE,TWIKE GmbH,Rosenthal
