KBA,WMI1,WMI2,Name,FullName,Location
7893,W09,V07,E.S.W.AUTOMOBILE,E.S.W.AUTOMOBILE GMBH (PERSONENKRAFTWAGEN),ASCHAFFENBURG
7894,W09,F15,FORTUNA,FORTUNA FAHRZEUGBAU GMBH (NUTZFAHRZEUGE U.ANHAENGER),OCHTRUP/WESTFALEN
7895,,,HAVELL.MASCH-BAU-HMB,HAVELLAENDISCHE MASCHINENBAU GMBH (ARBEITSMASCHINEN),GLINDOW/BRANDENBURG
7896,W09,R09,AMPHI-RANGER,AMPHI-RANGER-FAHRZEUGBAU GMBH (PERSONENKRAFTWAGEN),KEHL
7897,WCN,,Wecon,Wecon GmbH Nutzfahrzeuge - Container-Technik,Ascheberg
7897,W09,W35,WECON,Wecon GmbH Nutzfahrzeuge - Container-Technik,Ascheberg
7898,W09,B30,BAVARIA,BAVARIA FAHRZEUGBAU GMBH (ANHAENGER),MICKHAUSEN
7899,,,NOELL,PEINER HEBE-UND TRANSPORTSYSTEME (ANH.),TRIER
7900,WBP,,BRINKMANN,Brinkmann Maschinenfabrik GmbH & Co. KG,Aichtal
7900,W09,B10,BRINKMANN,Brinkmann Maschinenfabrik GmbH & Co. KG,Aichtal
7901,W09,T11,HORZ,HORZ FAHRZEUGWERK (ANHAENGER),TREUENBRIETZEN
7902,,,GRAAFF TRANSP.TECHN.,GRAAFF TRANSPORTTECHNIK GMBH (ANHAENGER),LUEBTHEEN
7903,WSG,,"SCHMID,FAHRZEUGBAU",SCHMID FAHRZEUGBAU GMBH (ANHAENGER),PRITTRICHING
7904,,,SPEIER,SPEIER GMBH (ANHAENGER),DUISBURG
7905,W09,P16,PICHER FZ-ZENTRUM,PICHER FAHRZEUG ZENTRUM GMBH (ANHAENGER),PICHER
7906,W09,K22,KOEHLER,KOEHLER FAHRZEUG-SERVICE GMBH U.CO KG (ANHAENGER),"ELMSHORN, FELDKIRCHEN/MUENCHEN"
7907,WAC,,ARGE AUDI/PORSCHE,ARGE AUDI/PORSCHE RS 2 (PERSONENKRAFTWAGEN),STUTTGART-ZUFFENHAUSEN
7908,W09,T13,TRIGEFA,TRIGEFA FAHRZEUGBAU GMBH (ANHAENGER),TRIER/MOSEL
7909,WBS,,BMW M,BMW M GMBH GESELLSCHAFT F.INDIVIDUELLE AUTOMOBILE,MUENCHEN
7909,WB6,,BMW M,BMW M GMBH GESELLSCHAFT F.INDIVIDUELLE AUTOMOBILE,MÜNCHEN
7910,,,FBW,"FBW FAHRZEUGBAU WESTKUESTE GMBH (ANH., LKW,SO.KFZ.)",FRIEDRICHSTADT
7911,W09,M11,MILAN,MILAN AUTOMOBILE GMBH (PERSONENKRAFTWAGEN),REMSCHEID-LENNEP
7912,WBB,,BABELSB.FZ-TECHNIK,BABELSBERGER FAHRZEUGTECHNIK GMBH (ARBEITSMA.ANH.),POTSDAM
7913,W09,A12,AST,AST AUFBAUTEN U.SPEZIALCONTAINER TECHNIK GMBH (ANH.),MAINZ
