KBA,WMI1,WMI2,Name,FullName,Location
6326,,,ALU.U.METALLWAR.-AMF,"ALUMINIUM-U.METALLWARENFABRIK FUERTH,OTTO SPIES",FUERTH/BAYERN
6327,WBT,,BARTHAU,P.BARTHAU STAHLBAU (ANHAENGER),BRACHBACH UEB.SCHWAEBISCH-HALL
6328,,,BEINBORN,WALTER BEINBORN ANHAENGERBAU,WINDHAUSEN/HARZ
6329,,,BERESZYNSK,A.BERESZYNSKI,WERNE/LIPPE
6330,,,EIWELEIT,FAHRZEUGBAU EIWELEIT (ANHAENGER),HERNE
6331,,,FREISE,JOSEF FREISE,MUENSTER/WESTFALEN
6332,,,GRUENEWALD,GERHARD GRUENEWALD,LEGAU KRS.MEMMINGEN
6333,,,GUGEL-WERKE,GUGEL-WERKE GMBH,FREIBURG/BREISGAU
6334,,,"HEIMANN,FRIEDRICH",FRIEDRICH HEIMANN FAHRZEUG-U.KAROSSERIEBAU,LUEBECK
6335,,,HERMANOWSKI,KARL-HEINZ HERMANOWSKI MASCHINENBAU (ANHAENGER),HAMBURG-WANDSBEK
6336,,,KERSTEN,KERSTEN KG (ANHAENGER),KAMP-LINTFORT
6337,,,"KLEINZ,HEINRICH",HEINRICH KLEINZ (ANHAENGER),WINZENHEIM UEB.BAD KREUZNACH
6338,,,KRAHN,WILH.J.KRAHN ERBEN KAROSSERIEBAU,NORDERSTEDT
6339,,,LEIMEISTER,R.LEIMEISTER,WUERZBURG
6340,,,"MUELLER,HANS",HANS MUELLER,MUENCHEN-NEUAUBING
6341,,,PARRAS,BERNHARD PARRAS,DUISBURG
6342,,,REHR,F.REHR (ANHAENGER),STOCKUM
6343,,,"REISCH,WILHELM",WILHELM REISCH,
6344,WS0,,SIGG,SIGG Fahrzeugbau GmbH,Bad Wurzach
6344,W09,S16,SIGG,SIGG-FAHRZEUGBAU GMBH (ANHAENGER),BAD WURZACH
6345,,,"SCHNEIDER,JOH.",JOHANN SCHNEIDER,BUXHEIM
6346,,,STEINMETZ,STEINMETZ,BRUCHSAL
6347,,,WEIKEL,VIKTOR WEIKEL SCHMIEDEMEISTER,BUEHLERZELL/WUERTTEMBERG
6348,,,WOLF.JOSEF,JOSEF WOLF FAHRZEUGBAU U.LANDMASCHINEN,FLOSS/OBERPFALZ
6349,,,ZICKLER,A.ZICKLER,FRANKWEILER/PFALZ
6350,,,"DREYER,H.WILHELM",HEINRICH WILHELM DREYER LANDMASCHINENFABRIK,WITTLAGE
6351,,,ABNER,ABNER & CO GMBH,SOLINGEN-OHLIGS
6352,,,SABO,SABO MASCHINENFABRIK,REMSCHEID-VIERINGHAUSEN
6353,,,BUNSE,FRITZ BUNSE MASCHINENFABRIK,SOLINGEN-OHLIGS
6354,,,SE FAHRZEUGWERKE,SE FAHRZEUGWERKE GMBH,HAMBURG
6355,,,DEXHEIMER,GG.DEXHEIMER LANDMASCHINEN,WALLERTHEIM/RHEIN
6356,W09,D05,DROEGMOELLER,DROEGMOELLER KAROSSERIEN GMBH & CO KG (BUS),HEILBRONN
6357,,,BLANK,KARL BLANK KG,DIRMSTEIN/PFALZ
6358,,,KRUPS,F.KRUPS,NEUWIED
6359,,,MUELLER-AUTOHAUS-KG,AUTOHAUS MUELLER KG,DUESSELDORF
6360,,,HUEFNER,A.HUEFNER U.SOEHNE,LIMBURG/LAHN
6361,W09,P31,POLYMA,POLYMA ENERGIETECHNIK DR. APPELHANS GMBH+CO KG (ANH),KASSEL
6362,W09,H76,HEBA,"HEBA FAHRZEUG-U.MASCHINENBAU, HERBERT BAUMERT (ANH.)",DILLIGSEN KRS.GANDERSHEIM
6362,,,HEBA,HENNE-BAUMERT FAHRZEUG-U.MASCHINENBAU,GEVELSBERG/WESTFALEN
6363,,,LEHMANN,E.O.LEHMANN,AUGSBURG
6364,,,BRUNNER,JOH.BRUNNER,LIEBENAU
6365,,,BUCHHOLZ,BUCHHOLZ,BOKEL/OLDENBURG
6366,WDU,,DUIS,EILERT DUIS MASCHINEN-U.FAHRZEUGBAU (ANHAENGER),RHEINHAUSEN
6367,,,HEHN,HEINZ HEHN WOHNWAGENBAU,HANGENBIETEN
6368,,,LOHR (F),LOHR,KEVELAER-KERVENHEIM
6369,W09,L35,LOUVEN,JAKOB LOUVEN FAHRZEUGBAU (ANHAENGER),
