KBA,WMI1,WMI2,Name,FullName,Location
9801,W09,R43,RADMACHER,KAELTETECHNIK RADMACHER (ANHAENGER),BUEREN
9802,W09,P35,POLYESTER MALCHOW,POLYESTER MALCHOW GMBH & CO. KG (ANHAENGER),MALCHOW
9803,W09,B88,BERGMANN MASCHINENB.,BERGMANN MASCHINENBAU GMBH & CO. KG,MEPPEN-HUENTEL
9804,,,HEIDENWAG,HEIDENWAG ENTWICKL.U.PRODUK.V.GESPANNEN (KRAFTR.),SCHORNDORF
9805,,,NEW HOLLAND (D),NEW HOLLAND DEUTSCHLAND GMBH (ARBEITSMASCHINEN),HEILBRONN
9806,,,"BOCK, OTTO",OTTO BOCK ORTHOPAED.IND. GMBH & CO.KG (KRANKENFAHR.),DUDERSTADT
9807,W09,HA3,HLW,HLW GMBH TANK- U.FAHRZEUGBAU (ANHAENGER),NORDWALDE
9808,W09,HA4,HOLZHAEUER,WILHELM HOLZHAEUER (ANHAENGER),SACHSENHEIM-HAEFNERHASLACH
9809,W09,J31,JACOBS,JACOBS GMBH SPEZIALFAHRZEUGE (ANHAENGER),TRIERWEILER
9810,WRK,RKB,RKB,RKB REPARATUR U. KAROSSERIEBAU GMBH (ANHAENGER),DOEBELN
9811,WSZ,,SIMSON MOTORRAD,SIMSON MOTORRAD GMBH & CO.KG (KRAFTRAEDER),SUHL
9812,WNT,,NOVOTEC,NOVOTEC GMBH KUEHLFAHRZEUGE (ANHAENGER),VERSMOLD
9813,W09,SD1,SERRA MASCHINENBAU,SERRA MASCHINENBAU GMBH (ANHAENGER),RIMSTING
9814,W09,HA5,HINZ,Hinz Fahrzeugbau,Herford
9815,W09,KA4,KAHRS,FAHRZEUGBAU S. KAHRS (ANHAENGER),ALFSTEDT
9816,W09,M83,MIKADO-TRIKE,MIKADO-TRIKE GBR,LUIZHAUSEN
9817,W09,SD2,SEIL-BAUR,SEIL-BAUR GMBH (ANHAENGER),AUGSBURG
9818,W09,C22,CUSTOM RANCH,"CUSTOM RANCH,INH. DIETER LOTTER (KRAFTRAEDER)",ADELSDORF
9819,W09,L51,LANGGUTH,MARCUS LANGGUTH (ANHAENGER),OPPENAU
9820,W09,M84,MOOG,MOOG GMBH (ANHAENGER),DEGGENHAUSERTAL
9821,W09,W75,"WARNCKE,LUDWIG",LUDW.WARNCKE GMBH&CO KG (ANHAENGER),MOELLN
9822,W09,E34,ESKO,ESKO-TECHNIK S. KOHLSCHEIN (ANHAENGER),SENDEN
9823,W09,G44,GLAUNER,AUTOHAUS JOERG GLAUNER (PERSONENKRAFTWAGEN),STRAUBENHARDT
9824,,,AGCO VERTRIEB,AGCO VERTRIEBS GMBH (ZUGMASCHINEN),WITZENHAUSEN
9825,WMK,,MASCHINENFAB.KRONE,Maschinenfabrik Krone Beteiligungs-GmbH,Spelle
9826,W09,S12,SCHAEFER J.W.,J.W. SCHAEFER (ANHAENGER),REMAGEN-OBERWINTER
9827,W09,F58,FUNKE & WILL,FUNKE & WILL AG (PERSONENKRAFTWAGEN),GROSSENHAIN
9828,W09,N17,NUTZFAHRZEUG-SERVICE,NUTZFAHRZEUG-SERVICE DORTMUND GMBH (ANHAENGER),DORTMUND
9829,W09,SD6,SCHRIFT & WERBUNG,SCHRIFT & WERBUNG GMBH P. DITTMAR (ANHAENGER),BARTH
9830,W09,KA5,KIND,FAHRZEUGTECHNIK JUERGEN KIND (ANHAENGER),WERMELSKIRCHEN
9831,WMG,,DEMAG MOBILE CRANES,DEMAG MOBILE CRANES GMBH (KRANBAU),WETTER
9832,W09,F59,FAHRZEUGBAU ROGGEND.,FAHRZEUGBAU GMBH (ANHAENGER),ROGGENDORF
9833,W09,M85,MALTRITZ,SMT-Trikebau e.K. Inh. Steffen Maltritz,Gehofen
9834,W09,SD3,SAUTTER,FAHRZEUGBAU SAUTTER GMBH (ANHAENGER),VILLINGEN-SCHWENNINGEN
9835,W09,SD4,SKYJACK,SKYJACK HEBEBUEHNEN GMBH (ANHAENGER),LOEBAU
9836,W09,J32,JUBA,JUBA ANHAENGERZENTRUM GMBH,BAIERSDORF
9837,WSJ,,SYSTEM TRAILER,SYSTEM TRAILER FAHRZEUGBAU GMBH (ANHAENGER),TWIST
9838,W09,SD5,STOELZLE,STOELZLE FAHRZEUGBAU GMBH (ANHAENGER),BAD WALDSEE
9839,W09,J33,JUMBO,JUMBO WASH KFZ GMBH (ANHAENGER),MOENCHENGLADBACH
9840,SNZ,,MZ MOTORRAD-U.ZWEIR.,MZ MOTORRAD -UND ZWEIRADWERK GMBH,ZSCHOPAU-HOHNDORF
9841,W09,E35,ENVITEC,ENVITEC INGENIEUR- U.HANDELS GMBH&CO KG (PKW),KALLENTAL
9842,WHH,,HYDREMA,HYDREMA PRODUKTION WEIMAR GMBH (ARBEITSMASCHINEN),WEIMAR
9843,W09,T45,TRIKETEC,TRIKETEC GMBH (3-RAEDRIGE KRAFTFAHRZEUGE),ESCHBACH
9844,W09,V16,VOLKSWAGEN RACING,VOLKSWAGEN RACING GMBH (PERSONENKRAFTWAGEN),HANNOVER
9845,WHG,,"HELMIG, HANS",HANS HELMIG GMBH (KRAFTRAEDER),OVERATH
9846,W09,P36,PICK UP,PICK UP ANHAENGERVERTRIEB GMBH,NEUBRANDENBURG
