KBA,WMI1,WMI2,Name,FullName,Location
1347,WPM,,Putzmeister Con.Pumps,Putzmeister Concrete Pumps GmbH,Aichtal
1348,LBF,,Luoyang Northern (RC),"Luoyang Northern Enterprises Group Co., Ltd.","Luoyang City, Henan/China"
1349,TMA,,Hyundai Motor (CZ),Hyundai Motor Manufacturing Czech s.r.o.,Nizni Lhoty/Tschechische Republik
1350,LHA,,SHUANGHUAN (RC),SHUANGHUAN AUTO,Shijiazhuang/China
1351,KM4,,S&T Motors (ROK),S&T Motors Co..Ltd.,"Changwon-shi, Kyungnam/Sued Korea"
1352,WDN,,DERBY CYCLE,Derby Cycle Werke GmbH,Cloppenburg
1353,LF3,,Lifan (RC),"Lifan Industry (Group) Co., Ltd.","Shapingba District, Chongqing City/China"
1354,RKH,,China Engine (RC),China Engine Corporation,"Tayuan Hsiang, Taoyuan/Taiwan"
1355,YU6,,Lennartsfors (S),Lennartsfors AB,Arjang/Schweden
1356,NLK,,KUBA MOTOR (TR),KUBA MOTOR ELEKTRONIK TEKSTIL ITHALAT IHRACAT SANAYI VE TIC.,Gaziantep/Türkei
1357,W09,W76,WOMA,WOMA GmbH,Duisburg
1358,WUC,,QUASI,QUASI Quad und ATV Services International GmbH & Co.KG,Leverkusen
1359,W09,G66,AC Automotive,AC Automotive GmbH,Straubenhardt
1360,WGC,,GUF,GUF GmbH Gesellschaft für Umweltbewusste Fortbewegung,Schelklingen
1361,WVP,,Viseon,Viseon Bus GmbH,Pilsting
1362,XL9,454,New Rebel (NL),New Rebel Motorcycles B.V.,Bergen op Zoom/Niederlande
1363,W09,P42,PSV,PSV Project Support Vehicles GmbH & Co. KG,Berlin
1364,W09,W82,"Wolf,Prevorst",Wolf Land- und Forsttechnik,Oberstenfeld-Prevorst
1365,,,Switch Mobility,Switch Mobility GmbH,Stuttgart
1366,W09,P43,Pabst,Pabst GmbH,Wuppertal
1367,LAP,,Chongqing Jianshe (RC),"Chongqing Jianshe Motorcycle Co., Ltd.",Chongqing/China
1368,YX9,018,Brudeli (N),Brudeli Tech AS,Hokksund/Norwegen
1369,VBK,,KTM-Sportcar (A),KTM-Sportcar Produktions GmbH,Graz/Österreich
1370,XMG,,VDL Bus & Coach (NL),VDL Bus & Coach bv,Valkenswaard/Niederlande
1370,XNL,,VDL Bus & Coach (NL),VDL Bus & Coach by,Valkenswaard/Niederlande
1371,W09,M92,MB-RENT,MB-RENT Truck & Trailer/Service & Logistik GmbH,Neubrandenburg
1372,Z29,,SIP (SLO),SIP Strojna Industrija d.d.,Sempeter v Svinsjsji dolini/Slowenien
1373,W09,HB9,HEICO,HEICO SPORTIV GmbH & Co. KG,Weiterstadt
1374,LJ7,,Jiangsu Zhongxing (RC),"Jiangsu Zhongxing Motorcycle Co., Ltd.","Zhaqiao, Anzhen, Wuxi City, Jiangsu/China"
1375,LBD,,Zhejiang Changling (RC),"Zhejiang Changling Benjian Vehicle Co., Ltd.",Hangzhou City/China
1375,LBD,,Zhejiang Zhongnan (RC),"Zhejiang Zhongnan Group Motorcycle Co., Ltd.","Chang'an, Wenyan, Hangzhou, Zhejiang/China"
1376,ZKC,,DUCATI energia (I),DUCATI energia SPA,Bologna/Italien
1377,W09,C28,Concorde,Concorde Reisemobile GmbH,Schlüsselfeld-Aschbach
1378,WK2,,Koenig Trailer,König Trailer GmbH,Trochtelfingen
1379,RK3,,Access Motor (RC),"Access Motor Co., Ltd.",Tainan City/Taiwan
1380,L8Y,,Zhejiang Jmstar Shen. (RC),"Zhejiang Jmstar Shenke Motorcycle Co., Ltd.","Taizhou City, Zhejiang/China"
1381,WSF,,SFM,SFM GmbH,Nürnberg
1382,LJL,,Zhejiang Lingyu (RC),"Zhejiang Lingyu Vehicle Industry Co., Ltd.","Taizhou City, Zhejiang Province/China"
1383,L4S,,Zhejiang XingYue (RC),"Zhejiang XingYue Vehicle Co., Ltd.","Gushang Town, YonKang City, Zhejiang/China"
1384,LYX,,JIANGSU SINSKI SONIK (RC),"JIANGSU SINSKI SONIK MOTOR TECHNOLOGY CO.,LTD.","Wuxi City, Jiangsu Province/China"
1385,W09,E42,EcoCraft,EcoCraft Automotive GmbH & Co. Beteiligungs KG,Wunstorf
1386,UN5,,Doosan (IRL),Doosan Trading Limited,"Swords, Co. Dublin/Irland"
1386,UN6,,Doosan (IRL),Doosan Trading Limited,"Swords, Co. Dublin/Irland"
1387,W09,T53,TTE Tuk Tuk Europa,TTE Tuk Tuk Europa GmbH,Emsbüren
1388,W09,SF2,Seitz,Seitz GmbH,Aspach
1389,W09,KC1,Krassort,Krassort Maschinen & Anlagenbau GmbH,Sassenberg
1390,LZL,,Zengcheng Haili (RC),"Zengcheng Haili Motorcycle Co., Ltd.","Xingtang, Zengcheng City, Guandong/China"
