KBA,WMI1,WMI2,Name,FullName,Location
2149,SAA,,BL CARS (GB),BL CARS LTD (AUSTIN/PASSENGER CAR),COVENTRY/ENGLAND
2149,SAD,,BL CARS (GB),BL CARS LTD (DAIMLER/PASSENGER CAR),COVENTRY/ENGLAND
2149,SAJ,,BL CARS (GB),BL CARS LTD (JAGUAR/PASSENGER CAR),COVENTRY/ENGLAND
2149,SAL,,BL CARS (GB),BL CARS LTD (LAND-ROVER/MULTIPURPOSE PASSENGER VEH.),COVENTRY/ENGLAND
2149,SAM,,BL CARS (GB),BL CARS LTD (MORRIS/PASSENGER CAR),COVENTRY/ENGLAND
2149,SAR,,BL CARS (GB),BL CARS LTD (AUSTIN-ROVER/PASSENGER CAR),COVENTRY/ENGLAND
2149,SAT,,BL CARS (GB),BL CARS LTD (TRIUMPH/PASSENGER CAR),COVENTRY/ENGLAND
2149,SAX,,BL CARS (GB),BL CARS LTD (AUSTIN MORRIS/PASSENGER CAR),COVENTRY/ENGLAND
2149,SAZ,,BL CARS (GB),BL CARS LTD (AUSTIN MORRIS/TRUCK-BUS),COVENTRY/ENGLAND
2149,SBB,,BL CARS (GB),BL CARS LTD (LEYLAND/COMMERCIAL VEHICLES),COVENTRY/ENGLAND
2149,SBL,,BL CARS (GB),BL CARS LTD (LEYLAND VEHICLES/HEAVY TRUCK),COVENTRY/ENGLAND
2149,SBP,,BL CARS (GB),BL CARS LTD (LEYLAND/PASSENGER VEHICLES),COVENTRY/ENGLAND
2149,,,BL CARS (GB),BL CARS LTD,LONDON/ENGLAND
2150,LZS,,ZONGSHEN INDUSTRIAL (RC),"ZONGSHEN INDUSTRIAL GROUP CO., LTD.","Ba'nan District,Chongqing/China"
2151,,,Delta-Sport,Delta-Sport Handelskontor GmbH,Hamburg
2152,WLP,,LIPCO,LIPCO GmbH,Sasbach
2153,,,Eco Urban Scooters (IRL),Eco Urban Scooters Ltd,Bunclody/Irland
2154,HA7,,Jinan Qingqi KR (RC),"Jinan Qingqi KR Motorcycle Co., Ltd",Jinan/China
2155,,,Uebler,Uebler GmbH,Forchheim
2156,,,ROD Motorcycles,ROD Motorcycles GmbH,Roding
2157,,,EveMotion,EveMotion GmbH,Berlin
2158,W09,R77,R.I.D.,R.I.D. GmbH,Kirchardt
2159,,,SCHEUFER,SCHEUFER Technologies GmbH,Erlangen
2160,LC0,,BYD (RC),BYD Auto Industry Company Limited,"Shenzhen City, Guangdong Province/China"
2160,LGX,,BYD (RC),"BYD AUTO CO., LTD.","Xi'an, SHAANXI/China"
2161,W09,E57,E BIKE,E BIKE ADVANCED TECHNOLOGIES GmbH,Frankfurt am Main
2162,LUB,,Henan Suda (RC),"Henan Suda Electric Vehicles Technology Co., Ltd.","Sanmenxia City, Henan Province/China"
2163,,,Swaprad,Swaprad GmbH,Emsbühren
2164,YT7,,KABE (S),KABE AB,Tenhult/Schweden
2165,W09,F73,Farya (D),Farya Maschinen Werke GmbH,Meine
2166,WAN,,AGCO Hohenmölsen,AGCO Hohenmölsen GmbH,Hohenmölsen
2167,,,InnovaMaxx,InnovaMaxx GmbH,Berlin
2168,,,2roll,2roll AG,Buschvitz
2169,X8A,,SESPEL (RUS),Closed Joint-Stock Company Cheboksary enterprise SESPEL,Cheboksary/Russland
2170,,,STRAX,STRAX GmbH,Troisdorf
2171,WA2,,Vanderhall,Vanderhall GmbH,Samerberg
2172,WE1,,EVUM Motors,EVUM Motors GmbH,München
2173,SW0,,Thomas Trailers (PL),Thomas Trailers Sp. z o.o,Lublin/Polen
2174,LGV,,Heshan Guoji (RC),"Heshan Guoji Nanlian Motorcycle Industry Co., Ltd.","Heshan City, Guangdong Province/China"
2175,W09,R55,RLS,Rheinmetall Landsysteme GmbH (RLS),Südheide OT Unterlüß
2176,YAC,,Jetloader Kwanten (B),Jetloader Erik Kwanten,Pelt/Belgien
2177,,,evectro,evectro mobility GmbH,Hamburg
2178,,,Glückswelle,Glückswelle Handels GmbH,Nürnberg
2179,ZNN,,ENERGICA (I),ENERGICA MOTOR COMPANY SPA,Modena/Italien
2180,LSJ,,SAIC (RC),SAIC Motor Corporation Limited,Shanghai/China
2181,,,OKAI,OKAI GmbH,Berlin
2182,W09,BB3,Beth Fz- und Metallbau,Wolfgang Beth Fahrzeug- und Metallbau GmbH,Laupheim
2183,M6S,,Escorts Limited (IND),Escorts Limited Agri Machinery Group,Faridabad/Indien
2184,LSF,,SAIC MAXUS (RC),"SAIC MAXUS Automotive Co., Ltd.",Shanghai/China
2184,LSH,,SAIC MAXUS (RC),"SAIC MAXUS Automotive Co., Ltd.",Shanghai/China
2184,LSK,,SAIC MAXUS (RC),"SAIC MAXUS Automotive Co., Ltd.",Shanghai/China
2185,,,MAS Elektronik,MAS Elektronik AG,Buxtehude
2186,WE2,,Eiler,Eiler GmbH,Maulbronn
